tweet,dialect,sentiment,sarcasm
صراحة، اللي حاطط صوت ف الصوتية اللي المسترش دخن بيها، يرحم أيام زمان!,egypt,NEG,True
أنا تعبت من البسمة اللي بينبت الساعة 2 بالليل عقب مايتعادلوني في القماش أثلاثة احذية سبور!,egypt,NEG,True
مش عارف ليه السوبر ماركت عامل نقطة بيع واحدة و7 خطوط!,egypt,NEG,True
هو فيه طريقة تانية غير ما المدرسة تبعت دروس منهاجية وملوصية على الواتساب؟,egypt,NEG,True
هو اللي بيعطر وقته بالسخرية أصلا مبيحتاج وقت عشان يفكر في إشياء تانية!,egypt,NEG,True
واضح إن الكون حاسس بمشاعرنا، مش غريب إن النهاردة الشمس قررت تسخر منا وتقرصلنا على الأسطح!,egypt,NEG,True
أنا أسف لللي بيحاول يكون مجتهد ويبقى فاشل، بس الإرادة القوية مش لكل الناس، إلي بيقدر يعمل كده,egypt,NEG,True
مافيش بربري بيخلص عليه! ظهري أبقى بس أنا وعارف أني هبقى مشتاق للوقوف أمام العجوز وأسحبه على لاين الفابريكة!,egypt,NEG,True
مافيش أصعب من محاولة اليوم تكون أكثر من مبارح وأخف من بكرا في نفس الوقت، كلها ساعتين وبنكون ربحنا إلي كبر حجم العالم!,egypt,NEG,True
عايز تكسب يا بيبي؟ اتكلم! أوعى تخاف من الكلام ولا تحاول تقول حاجة زي الأحمق اللي مش مصدق حاله!,egypt,NEG,True
أهم حاجة في الحياة هي الوقفة للعبور.. مش معقول الكل بيعدي وأنا لسا في البداية!,egypt,NEG,True
أحسن حاجة انك تبقى واثق في نفسك، عشان لو ورتنا هبل في الطريق نقدر نعرف إننا كنا على صواب!,egypt,NEG,True
"دايماً الماشي مع صورة وجيه بالظهر بيتقال ""..رمضان كريم سِّن يا رب"".. فا نقاش الأخلاق مش كلها كُلام!",egypt,NEG,True
لازم تكون عندك قوة عظيمة في التحمل، عشان لو هزمك الفراق تقدر تلبس الضحكة على الهزيمة وتقول إن خسارتك فوز!,egypt,NEG,True
عشان دماغك تلم بسرعة، لازم تشرب عصير قمل الموز، وبعدين تكتب قصة حياتك بحروف الإعجاز!,egypt,NEG,True
أنا بكره كلمة مستحيل، محدش قالهالي ولا أنا سمعتها.. وأنا لله وأنا بكرها!,egypt,NEG,True
إن الحياة مثل البيانو، الأبيض عايز صوته مش صوْتَه، والسخرية تكون الحل الوحيد لتلكَ الأصوات السودا!,egypt,NEG,True
أنا هنا مش عشان ابعدني، أنا هنا عشان اقربك للحقايق.. والكدبة تبقى صوت وحيد ينعمل له كونشَرت!,egypt,NEG,True
يارب نستمر سُخرية مع بعض.. في داهية حياتنا، وبقعنا الحمرا، وهزيمتنا الكاملة!,egypt,NEG,True
كل حاجة بِتُوضح لحالها إن ﻻزم تتبهدل وتبصا في الحجات بعيون متخنوقة!,egypt,NEG,True
في ناس لو مش عاوزينك تشيلهم بنشيلهم، عشان هما اللي وقت السخرية بقا تبقى في المرمى!,egypt,NEG,True
أكبر انتكاسة لما بتكون النهاية غير اللي كُنت تنتظرها، فممكن تبقى متأكد إنك انكسرت كمان مرة!,egypt,NEG,True
أرسمت نفسي ملك روَّان وشوية الدوران، ومع كل فرحة بالفشل واقف بروقان!,egypt,NEG,True
لازم نحارب الحياة بالضحكة على بتاع السخرية اللي اتخلقت فيك ومسحت الألوان دي من عيونا!,egypt,NEG,True
إللي يقول إنه عنده ذاكرة طويلة الأمد، يرفع إيده وأنا أهديه جائزة نوبل!,egypt,NEG,True
فيه ناس بتقول إن العمر يجيب الحكمة، طيب ممكن تزودونا بالإثباتات عشان أتأكد؟,egypt,NEG,True
طبيعي جدًا تحب الرمان وتكره الجبنة، يعني الجبنة مليانة جبنة بس الرمان مليان غيرة!,egypt,NEG,True
ممكن حد يشرح لي أزاي الأطفال يمشوا بسلام وسط المزبلة اللي بتيجي على السين؟!,egypt,NEG,True
كأن الناس قررت تستوعب بعضها بأي حاجة، زي تعاطي الحمير للمخ، ما تلاقي سندويتش بلاستيكي!,egypt,NEG,True
إنت من عباقرة الزمن، يعني ازاي مخترع المقلاية نسى يخترع الماء اللي هي حاجته الأساسية!,egypt,NEG,True
مش أنا بعلمك تتفادى الشوك في البوظة، أبقى خليك مفتي!,egypt,NEG,True
فكرني باللي ماشي بالقمة وكله كده، مبقاش ليه وقت اقعد وطمن عليه دلوقتي!,egypt,NEG,True
مش هياخد غيرو عادته بجد، لو قال إنه هيعمل حاجة هيعملها يعمل العكس!,egypt,NEG,True
عايز تعرف حق المسافر هربصلك.. إمتى يا عم الشهادات هتنفع عشان تجيبلي العيشة!,egypt,NEG,True
إللي ماشي في الشارع ومعصب معاه هيحس إن شوطه الأخير هو اليوم!,egypt,NEG,True
إيه اللي بيحصل لما الفرد الواحد يتحول لجوجل، تقفل عليه العلبة وهو عايز يبحث!,egypt,NEG,True
بالفعل مش عايزين ثورة جديدة، حاجاتي مالهاش نصيب بسماعة الأذان بالصوت الاصلي!,egypt,NEG,True
صحة زمان بتكلف، اللي مش عنده دولاب الأدوية بتاعت أعشاب المطفرش يشوف نفسه هتلاقي أولاد جيرانه بيبوة وشه!,egypt,NEG,True
الزمن ملاحظ الهوس بالتليفون، فعمل تحديث وحاطط زرار نفسي ألمس فيه للي بيتأخرني في الرد!,egypt,NEG,True
عارف حد تلاتة أفكاره هو بيكتبوا في بحث واحد؟ اللي بيمشي عالراجلين!,egypt,NEG,True
زمان يشهد الناس إن معدن السكون استنفذ نهائيًا قبل سن الستين!,egypt,NEG,True
يا راجل إنت مشحون نفس البلوتوث، كل كلمة تعادلها باب قالب وكل مسمار رأس فلاشة!,egypt,NEG,True
واحد ماشي في الشارع ونفسه في حاجة تشدو بيها وترده.. البانتي فنبشها وكانت مفتاح باب بيته!,egypt,NEG,True
اللي خلقه قعد بعاني إنه هيقعد ساعات عند الدكتور بدون ماينام، لو تعرفوه ادعوله في الزكاة!,egypt,NEG,True
يلا باي باي يا فن,egypt,NEG,True
عا ، عملة حادث بفلوسك الأهبل؟,egypt,NEG,True
ماشي يا مدام خليه يجهز نفسه للعرس!,egypt,NEG,True
حب الصيف إلى ما يخلص!,egypt,NEG,True
شايف الناس اللي بتكتب بالمنشن زي اللحمة المجمدة، ما يحتاج تفلتها عشان تقربها,egypt,NEG,True
لما تقوم من النوم تلاقي نفسك في التليفون.. أكيد الليلة تاريخية على الإنترنت!,egypt,NEG,True
مفروض الأيام الثلاثة اللي بتتأجل فيهم المواعيد تبقى عطلة وطنية، يعني لما تطلع من المنزل التالتة ما تلاقيش حد!,egypt,NEG,True
أنا بجد مليت من الضبط المعاكس في التليفون! بس تدور على صورة جميلة تلاقي لخبطة واضحة!,egypt,NEG,True
النهاردة شوفت حد نايم لـ3 دقايق وعينه بتقطر، لو صحى بسرعة يتجوزه الجن لو زعل منه!,egypt,NEG,True
يا ريت كل المشاكل تحل بسهولة زي تعكس الضوء على المرآة؛ كل ما تكون أكبر الصورة بتكون أصغر حجمها!,egypt,NEG,True
ماتركبش التكاسي اللي فيها المشغل مرتان، لأن أكيد يوم ما في عربية قوية يوم اللي فيها أغنية واحدة بتتكسر!,egypt,NEG,True
اليوم الدول العربية بتتحاور متجمعة في مؤتمر، معناها إما هايتفقوا على شيء كويس، أو هاخلوا الكلمات الحلوة تفوق جمال النفسيات!,egypt,NEG,True
عاوز تعيش حياة هادية؟ ماتكتبش رأيك في أي موضوع على الإنترنت، خلاص يروح فيها عقلك وأعصابك!,egypt,NEG,True
لما كنت بقرأ في الطرقات اللي بتختفي الهوية فيها، كنت بقرأ كلماتنا بعكس معناها وكان مفيش حد يقدر يفهمني!,egypt,NEG,True
أتمنى كل مرة بكسر أمان الجوال يسقط قمر اصطناعي ويحطم شاشة أحد اللاب توبات في غرفة البحث العلمي!,egypt,NEG,True
تعالى نجبر دماغنا بكمان لأن الشغل مش بس زحمة في الشوارع، الشغل الحقيقي يبدأ بالمسجلات الذاتية!,egypt,NEG,True
"عمرك لحقت يوم تقول ""حلوة البنت الجادة"".. دي إذا نزلت تورتة تلاقي كل الجماعة بتبص في تشريحها وعدفها!",egypt,NEG,True
أكتر وقت فاضي أبقى فيه كلما الناس مشغولة بتبقى المطبخ عملية قنابل صوتية يتعاون فيها كل الأجهزة!,egypt,NEG,True
مش بالضرورة كل التغريدات اللي عاوزين نعملها ريتويت، لأن في ناس بتضغط براحتها.. الهدوء!,egypt,NEG,True
ما أصعب أن ترتدي قميصًا من الصوف في الصيف، أشبه بقميص باحر المثقفون في حياتهم,egypt,NEG,True
الأكل اللي يستخدم نفس المقلاية مرتين يبقى جداً هادئ وغير متقلب,egypt,NEG,True
لو بتحب الدبدوب والضحكة ضحكة مش هلزم تتزوج.. تبقى رياضي وتشجع الأهلي,egypt,NEG,True
الشباب بقى ما يغارش إلا لو البنت لمن يتكلم إلهو دمشقية,egypt,NEG,True
أصعب شي في الـzoom ان الشباب اللي مشفتهمش ده سنة كل مرة يجوا شخصين..,egypt,NEG,True
مفيش حاجة بتخوف أكتر من تنرجم كلمتين عبر غوغل ترانسليت!,egypt,NEG,True
الله ينصر اللي عملوا خلفية فلم من تلفونهم!,egypt,NEG,True
لما بابا يسألني عن باسبورتي كأنه لوحة أم مرسيدس الجديدة!,egypt,NEG,True
أنا اللي أول مرة بشوف رانيا يوسف بطلة فيلم مش أكلة توصيل!,egypt,NEG,True
صحيت النهاردة من النوم وأنا لابس جواكت بدل ملابس!,egypt,NEG,True
مباحيش أن أكون مغادرًا البقالة بدون أن تلتفت مرت أبو جاري إلى آخر الشارع!,egypt,NEG,True
سمعت نص الأغنية ولاقيت للكلمات علاقة فين ببعض!,egypt,NEG,True
حد قال للبنات إنهم طالعين من البيت والمكياج عمره ما كان صديق يوم اليوم!,egypt,NEG,True
شريت أغنية جديدة ووديتها للشغل، ولما سمعها الزملاء كنت قربت من الطرد!,egypt,NEG,True
أنا الوحيد اللي باشتري جوال لأن الألوان حلوة مش عشان الخصائص!,egypt,NEG,True
أيش هالزمن اللي عايشين فيه؟ لازم نطلع تكنوسبايدرمان عشان نتصدى للكورونا، والعالم مغمض عينيه!,egypt,NEG,True
فيسبوك بقى زمان عدي، الناس بقت تشبه جامد ومن فوقها فلاتر سناب وفيلتر إنستاجرام!,egypt,NEG,True
المدرسة عندنا نظامها واحد، مش شرط تحل لتايمZone بتاعك، بنختلف معاك وبنحضرها بعد!,egypt,NEG,True
الدودة الملقوفة إللي عايزها تتكاثر ف اليومين الجايين هتلاقيها هنا في الميناء مستنية!,egypt,NEG,True
أنا ببيع عقلي اللي مشغول بأفكار مجنونة وبديله بكرة إيديا وهيا اللي بتقضي وبكرة لقلب الدبان أو الرمارة!,egypt,NEG,True
بقى ياريت لو جوجل يعمل Trade-In على الحانة، أنا أعرض عليهم 10 حسابات موقع ألعاب فيش سبيس ويديولي جالاكسي س20!,egypt,NEG,True
المحاضرة بتاعة الكويز بتبتدي 10:15 وأنا بقابلها في 10:30 والاستاذ بيوحش واجبات اليوم ومحتاجين تضحية!,egypt,NEG,True
دماغي زي الوحدة الي عايشة علي مود النجومية اللي بيلبس أغلى فساتينها وبتاكل أغلى وجباتها في الماكدونالدز!,egypt,NEG,True
قاعدة في الكافيتريا وفجأة شافولي في التيكت قيمة الأوردر بتاعي، الجو اتقطع قلبي وحسيت ان في مخده تروح عليا!,egypt,NEG,True
عايزين نعرف انتوا أنصار USEM منين؟ دول جنود اللي فتحوا حاجز شارع النصر بعد ما مستنين ساعتين!,egypt,NEG,True
"تويتر"" أو ""غوغل"" للعثور على التغريدات المطلوبة. يمكن أن تساعدك الكلمات الرئيسية مثل ""سخرية"" و ""تغريدات مضحكة",egypt,NEG,True
الواحدات الذكية بقت فطوطة، صح؟ دلوقتي يمكن تتوصل معاها دايركت برقبتها المقدسة وتقدملك الشاي شربة!,egypt,NEG,True
الابتسامة كويسة جدًا في الصور، خصوصًا إذا كانت جنب كائن طائر بينزل عشان الصورة!,egypt,NEG,True
في ناس بتتعب حقًا في تكوين جملة مفيدة، وفي ناس بتقعد تبعث تحية للدنيا ومفيهاش لازمة!,egypt,NEG,True
إنتا اعمل خير وماتقفش على الأرصفة.. بلاش تتعمل حاجة كويسة!,egypt,NEG,True
الناس اللي بتحب تقول عن حاجة 'روعة'، ممكن تحطها في النوتة بتاعتها!,egypt,NEG,True
اجمع ثروتك العقلية واتفرج على الأغاني اللي بتنقسم فقط لـ 'واحدة حلوة' و 'أربع غلط'!,egypt,NEG,True
إيه الكلام السليم ده عايز تحطه في قاموس العبقرية؟,egypt,NEG,True
مش عارف إيه هي الشهامة اللي بتحكوا عنها، يعني يبقى الأعمى أقوى من البصير؟,egypt,NEG,True
الحب الحقيقي هو إنك تلاقي رسالة من شركة مجهولة تقولك إنك ربحت سيارة مع علبة عصير جارنا!,egypt,NEG,True
الكوكاكولا مسافرة تتشرمط فين؟ هتروح تدورها في الماوس حقك وتعملها دبوس على الجدار!,egypt,NEG,True
واحد قال لصاحبه لما راح السفر: آه يا حمصة، هتسيبنا وتروح! قاله: حمصة إيه اللي أنا لابسه مش بنغلبها جنبي!,egypt,NEG,True
البنت اللي سخرت من صوتها في التسجيل، خدها الأهل جابوا عربية آيس كريم قديمة تعكس الصوت!,egypt,NEG,True
ماما هتبعتلي علبة طباشير، علشان بنوتة في المدرسة بتسيب كاهنة في حساب الجيب من تحتها!,egypt,NEG,True
صاحبي عمل طرارة بعتهاله عيله الصغيرة مع محفظة تقيلة. رجعله الصبح يقولي انه ضحك الساعتين اللي فاتوا.,egypt,NEG,True
حضرت محاضرة في الجامعة وشافوا الأساتذة إي مكتوب على لوحة قال مكان البول آه آه في مصر آه.,egypt,NEG,True
نزلت من العمارة السنتر بالمصعد وواحد مقعد طرقني عالكتف قال لي: خليك سريع وإلا مينفعش تفوت!,egypt,NEG,True
بسم الله معاكوا حق دمعة، دا واحـــــد رد على تعليقي على إعلان العزومة، كاتبلي يا حبيبي أوعى تاكل الصفارة بتاعت البيضة!,egypt,NEG,True
صاحبي كان فاضيله دماغ اليومين دول، فسألته ليه، قالي: مش قادر أرجع جزمة لواحد عيرتي بدون ما أنهنه!,egypt,NEG,True
في حفلة كان عليها شاب بايظ جدًا. قال إنه يروح يجيب باقة ورد منرفزى، فروح وجاب عصا فى يده!,egypt,NEG,True
صاحبي عايز يعرف حجم دماغه بس تفطر مع ناس يدينه، قالي معملش إلا مع بصمة يديهم الـ5 أصابع، روح رجل.,egypt,NEG,True
إن الحياة مثل البيتزا، يوم نقوم بعملها بطريقة جيدة واليوم الآخر نداريها بورقة الوجبة السريعة!,egypt,NEG,True
عيشتي أكبر من خيالاتنا، هذه الحياة تواجهنا بالمزيد من السخرية كل يوم!,egypt,NEG,True
في المدرسة هم يقولون لنا لا تعملوا الصوت خلال الدرس، وبعدها يعطون جميع شهادات التحفظ!,egypt,NEG,True
كأننا في كاريكاتير، الناس لا تتوقف عن تصريحاتها السخيفة ونحن نتأكد من وجود خطوط طفحت!,egypt,NEG,True
ًما عاد في أحلامي الشهيرة أحلم، لأن الواقع يحقق كوابيسي بدون رحمة!,egypt,NEG,True
الشمس تنطلق في الغروب وتحلق في السماء، مثل الأماني البعيدة التي لن نصل إليها أبدًا!,egypt,NEG,True
صوت تكتك الكيبورد يشعرني بالراحة، توه الحروف لم تتحرك وبالفعل رأيت تغريدة أحد ما يقول فيها أشياء سخيفة!,egypt,NEG,True
الأطفال يشترون الشوكولاتة ويأكلونها بسرعة مدهشة، وأنا هنا حبلى بأكياس الشوكو مثل السلحفاة!,egypt,NEG,True
لقد أصبحت بوابة الشبكات الاجتماعية تشبه مسابقة الرقص، الناس تقفز وتظهر مهارات سخيفة في كل مرة!,egypt,NEG,True
هل تعلم أن الحظ ينصح الناس بشرب قهوة مرة واحدة فقط في اليوم، أم هذه مجرد سخرية عادية منه؟,egypt,NEG,True
اقوم وشيل المخدة اللي تحتك!,egypt,NEG,True
"أول مرة أشوف بطيخة بكت"" - تستخدم هنا كلمة ""بطيخة",egypt,NEG,True
الدنيا زي مدرسة ليا كل يوم عيد ولكن بدل بطاقة تهنئة بلاقي نتيجة امتحان,egypt,NEG,True
أجا سكران وقال لصاحبه: خليني ألقي حكمة، رد عليه وقاله: إحكِ,egypt,NEG,True
أنا قاعد أتفرج على فيلم رعب، بس بلت على وجهي عندما طرقت الشبح على الشاشة,egypt,NEG,True
قعدت أعمل جيم لمدة 5 دقايق وشفت جسمي في المرآة يهتز بعدها قلت لنفسي وداعًا للرشاقة,egypt,NEG,True
جوازتي اتشالت بسبب صورتي في البطاقة.. طبعاً لو عرفت إن الكاميرا بتضيء قالوا هتطلع بهاء الدين محمد حسني مبارك الراحل,egypt,NEG,True
أنا حاطط إعلان على الفيسبوك أني عايز أبيع جهاز تجديد الهواء، عشان ناس كتير في الشغل بتحتاجه بصراحة بس أعمل حجز وضيفة في السفارة الفضية بعدين أبقى أكلمك,egypt,NEG,True
قال الشاب لحبيبته: حلمت بيكي أمبارح، ردت عليه وقالت: حرام عليك تهرب من المراقبة الأمنية بعد ما تختبئ تحت الأسرة,egypt,NEG,True
جوازتي فيها رقمين لكن بعض الناس بيغيروا جوازهم قبل لا يغيروا رقم الموبايل,egypt,NEG,True
أنا خوفي من التمساح مش هنخاف مش هنقول أنا مش خايف علشان هو مش غدار,egypt,NEG,True
الدنيا مسخرة يا ريس، أنا محتاج إجازة بس علشان أنام,egypt,NEG,True
الف مبروك يا زميلي الصغير على رسالة الماجستير، تستاهل بس خلي بالك بقى من الباشا اللي بيبلع الحكومة.,egypt,NEG,True
الواحد لو نزل سيارته في التصليح على الورشة هيلاقي نقاشات وبطشش زي المحاكمة يا جماعة.,egypt,NEG,True
حرام عليك يا شيخ الكهربا، مكانها في وشنا وعمرنا هنفطمها بحملة الصفر فولت.,egypt,NEG,True
الهواية الوحيدة المتبقية عندنا يا جماعة هي تهاوش قريبك الصبح على سرعة الانترنت.,egypt,NEG,True
عمرك شفت سفر جماعي قصدوه أكثر من 5 أيام ولا دي أسطورة برضه؟,egypt,NEG,True
الباشا اللي مش فاكر يتجوز زمان، كان نفسه يشوف دنيا بلد تانية بعد كده.,egypt,NEG,True
أنا بتقولك يا صاحبي، لو عاوز تعدي ميدان رمسيس بلاش تسفع بطوله بعطلة نهاية الأسبوع.,egypt,NEG,True
الفواتير بتزيد والمرتب بياخد فيها رحلة بنطلون بس في جيبه الدانتيل خلاص.,egypt,NEG,True
بلطجة قاعدة تجيب مصروف يا شباب، حافظوا على الأرقام في الجيبة بمهارة واحترافية.,egypt,NEG,True
الدنيا مسخرة يا ريس، أنا محتاج إجازة بس علشان أنام,egypt,NEG,True
الف مبروك يا زميلي الصغير على رسالة الماجستير، تستاهل بس خلي بالك بقى من الباشا اللي بيبلع الحكومة.,egypt,NEG,True
الواحد لو نزل سيارته في التصليح على الورشة هيلاقي نقاشات وبطشش زي المحاكمة يا جماعة.,egypt,NEG,True
حرام عليك يا شيخ الكهربا، مكانها في وشنا وعمرنا هنفطمها بحملة الصفر فولت.,egypt,NEG,True
الهواية الوحيدة المتبقية عندنا يا جماعة هي تهاوش قريبك الصبح على سرعة الانترنت.,egypt,NEG,True
عمرك شفت سفر جماعي قصدوه أكثر من 5 أيام ولا دي أسطورة برضه؟,egypt,NEG,True
الباشا اللي مش فاكر يتجوز زمان، كان نفسه يشوف دنيا بلد تانية بعد كده.,egypt,NEG,True
أنا بتقولك يا صاحبي، لو عاوز تعدي ميدان رمسيس بلاش تسفع بطوله بعطلة نهاية الأسبوع.,egypt,NEG,True
الفواتير بتزيد والمرتب بياخد فيها رحلة بنطلون بس في جيبه الدانتيل خلاص.,egypt,NEG,True
بلطجة قاعدة تجيب مصروف يا شباب، حافظوا على الأرقام في الجيبة بمهارة واحترافية.,egypt,NEG,True
الحياة مزحة من الطراز الخاص، أنت ما بتطيق!,egypt,NEG,True
كل واحد يشوف وجهه في المراية، إلا أنا كنت أتحدى البصرية,egypt,NEG,True
فاكر نفسك ظريف يا مزعج؟ على وشك تندم على اختيار المزحة الخايبة!,egypt,NEG,True
لو كانت السخرية بخشوم زيتون، كل الدنيا كانت هتشمت في بعض!,egypt,NEG,True
قالولي غير كده أصلح مزاجك، فعلاً اتغير مزاجي ودماغي بعدما استمعت لمزحتك الفاشلة!,egypt,NEG,True
تحقيق حلمك بالنجاح مش هيبقى صعب على قد ما هيبقى صعب عليا أتحمل مزحتك!,egypt,NEG,True
يا تكون مضحك أحسن ما تكون مزعج، التاني وسعت حالك وأنا قاعد برتب حياتي!,egypt,NEG,True
انسى السخرية واترك الناس تعيش حياتها، أنا مصممة أكون أفضل منك في كل شيء,egypt,NEG,True
كله بيوصّفني بظريافة ويروح يسخر.. يا حظك يا وحش!,egypt,NEG,True
أكيد انت حابب تعمل مساحة لنفسك، بس أكيد خنقان أكتر من عشر خناقات علشان توصل!,egypt,NEG,True
الحظ: طلعت من مقابلة وظيفة وقالولي انت برنس.. أصلًا أنا فاقد الذاكرة، مش عارف نفسي عايش في برجين أو في الكنبة!,egypt,NEG,True
قالوا لي يا أستاذة، هنغير المنهج.. بس ولا حبة لايت، ناقص يباتوا الأطفال لواحد أسبوع في شغلة بس!,egypt,NEG,True
العلماء اكتشفوا إشاعة! إنها تقول إن مصر أغنى دولة في العالم! اللي عندهم ذهب وبترو دولار يجي يشتري علبة كارينا مستعملة أول ما ننشر الخبر!,egypt,NEG,True
حبيبتي شافت خاتم فضة على إيد أختها وقالتلها: أجمد خاتم في الحياة ده؟ قالتلها: لأ يا مالو! أجمد خاتم ده الطوووعي الزمااالك!,egypt,NEG,True
مرة فرد زجاج لعب على الماشي.. خلاص اتفاجئت من الضربة! المرة الجاية هنلعب في أوبرا وناتسين.. أفضل لحظة وقلت اللي ما يراعيش مثليا يديه وهو عايش!,egypt,NEG,True
أختي مسقطهاش سُلَّم! يوم كنا صغار.. محلوش اللي يستخدم الأهرامات ف كلية الهندسة!,egypt,NEG,True
جاري لبى قلبه.. أمبارح جايب جدول أكسدة العناصر بس خاب ضنه! قال وأنا صدقتك؟ الأكسدة دي بتهري كل الكميات على الكفيه والقوائم.. مش العناصر!,egypt,NEG,True
أنا نفسي أكون راضية عن مكان شغلي.. مش ياخدوني في الدروس الجزء الرابع.. تسبيقات كثيرة في الجزء الثالث!,egypt,NEG,True
متكلمتش في الزفة ودخلت متأخر لمكان الحفلة.. قالولي العروسة فتحت إيهلي أمبارح! قلتلهم: إزاي؟ نسيت أكيد.. بداية حفلة الزفاف بيتعقد على الموالح!,egypt,NEG,True
جوازة صحيحة كده قوي بيبقى؛ لما العرسان يسألوا الجميع لو إحنا في حاجة ممكن تضايقهم.. بيتعرفوا على الاستعدادات المضخمة لمصلحة الزفاف!,egypt,NEG,True
"ادخل البقالة وقول لهم ماما قالتلك تعطيك فلوس وتدفعلها بالكاش""، بعد ما رجع قالها: ""يا أمي قلتلهم انا ماماقالتش إنهم يدفعوا بالدفتر",egypt,NEG,True
عشان سريري بيغير رأيه عليّا كل يوم!,egypt,NEG,True
انت بتشتغل و idiophone من غير ادوات!,egypt,NEG,True
اليوم رحت الشغل وبرضه ما لقيت سبق عصف ذهني من النهاردة.. أكيد الدنيا انقلبت صينية ورغيف العيش رفعت رأسه!,egypt,NEG,True
في ناس بتفتكر إنها تقلب نفسها رياضي ملعوب، لكن اللي في نفسه هياخد بنادق ويوجه اللي بتنفخ طواحينها!,egypt,NEG,True
اللي يستخدم المكواة في العادة بياما، ما بيكونش شغله إزاي يرجع الجيب البنزين كله للتركيز!,egypt,NEG,True
الدولة مش لاقية عيونها تنام، إلحقت على بوادي الناس وقاطعة كل الفانوسات وهي بتعد في الببغاوات!,egypt,NEG,True
زمان كان فيه برنامج اسمه المسامير المحبكة، دلوقتي مفرومة لدرجة إن حد عارف يشغل براغيه حاجة بتنقال!,egypt,NEG,True
اللي يبيع براءة الأطفال بعشرة جنيه بيوخذ الواسطة والموديل السابق ومكملش ع الجديد!,egypt,NEG,True
اليوم نزلت ابوظبي مارينا شفت سفينة عملاقة فوق البحر، قولت أهو ده اللي ضاع في فيلم تايتنك!,egypt,NEG,True
العالم دخلت عصر الذكاء الاصطناعي، وأنا لسه بطت من الثانوية!,egypt,NEG,True
الناس اللي بيتحسسوا للشمس عشان تنور لهم طريق الصحة والتنجيم بيموتوا ليل عينهم في ضوء المؤشرات!,egypt,NEG,True
اللي بيدخل اية شافت على الريسية بيعمل كلامه ديسلايك وبيعمل إنو ريأس تويتر بيعرف حبيب الأهداف!,egypt,NEG,True
ماتعرفش تروح العزومة من دون دعوة على فيسبوك؟ انت مش عفريت عشان تقرأ الأفكار يا حبيبي,egypt,NEG,True
كل ما ابص في المراية احس اني بعيد وانا قريب وانا زين وعازم. طب قولي انت مش بتشوف نفسك بتوع مسلسل فاق وتضرب الحشيش!,egypt,NEG,True
شكلك متأخر على الشغل اليوم، اديك من راحة الفطار والنص نص حليها نايم وكعدها تلحق الاحتفال بتاع الفراخ المنقطة!,egypt,NEG,True
ليه بتطلب كولاج زقاقي؟ نزل دايلي مسير عالماريو خليك واحد سايلفي!,egypt,NEG,True
انت شايف نفسك فان عالمطبخ؟ لو الشيف رامز جلال شافك هتبقى تتعلم منه الشترين!,egypt,NEG,True
السنة دي هستحمّي في ليمونتي، احنا مش نازلين الشتا داخل ريكلامة يا قرف الخلق!,egypt,NEG,True
هتعترف في الرسائل القصيرة أنك بتحبها؟ الأرضية حتى مايجيش بيت للعشاق بغير عرفهم الكجوال!,egypt,NEG,True
عشان تذاكر ترم سلاح وافكار، لازم تفتح قناة محترفة على اليوتيوب بعنوان 'الطابعات شنو يعني'!,egypt,NEG,True
لما تحس انك فادي وشايف نفسك ملك؟ في الحوش الشرقي عندنا سكينة بتدي محاضرات في الموضوع دا!,egypt,NEG,True
ياعم انت لو عايز تعمل كوميديا، لازم تتعلم من العدل والحاجة الصغيرة، ما فيهاش حجة مع السينما الهندية!,egypt,NEG,True
Twitter API,egypt,NEG,True
مع احترامي الشديد، قولوا لصديقكم الي بيتجنك على كل حاجة يوقف كده أحسن، في ناس بتعمل المثل محمد علي كلاي 'هات بقى المضرب الأبيض بتاعي'.,egypt,NEG,True
هما سايبين رقابتكم عالتعليم بس دلوقتي تبعوا طريقة سقراط وكبروها، كل سؤال تجاوبوا عليه بسؤال آخر، ولو جاوبت تجاوب وربنا يستر.,egypt,NEG,True
لو ما عرفتش إنك استاذ جغرافيا ممكن تفهملي ليه أطفال الأيام دي بيتعبوا في نقش شوارب الفوتوشوب على الصور.,egypt,NEG,True
الصبح بتفتح الفيس وعينك متجوزة والمزاج بخرة، تسمع كلام الناس البنت النظيفة واحنا حاسدين على الهدوم.,egypt,NEG,True
قالوا لي إن السياسة حرفة، مبكتبش فيها دايركت، بس سمعت محاولة مبارك للشعر في أخر خطاب ليه قلت بالمرة تجارة ألوان ومقاسات الشعر بالظبط.,egypt,NEG,True
الحاجات الجميلة بتفضل تعدى السرعة، زي القطط وهي بتشتم ريحة سمك الروبيان من بعيد.,egypt,NEG,True
الناس إللي عندهم نرجيلة واقفة عندهم في الصالة ومش شغالة، خلوها فاست الرجلين، التصاحب قوة وفعلاً النرجيلة لو عملت فكة فيها بقى ف الدخان.,egypt,NEG,True
أهل القاهرة مبتتمشىش إلا إذا السيارة اللي نازلة ف جنبك تتدلع في شارعك وتخش تحمش.,egypt,NEG,True
بجد الشباب بتعمل حاجات بردو، منها إنها بتبل على السمسم الفاضي إللي بتزهق وقلق.,egypt,NEG,True
قالوا لي إن فرقة واحدة على المسرح بتلف سفراء الثقافة، دلوقتي وحاحاكم الأدهى داخلين المازوت بتاع البترول ولون آخر اليدين.,egypt,NEG,True
العبقري الحقيقي هو الشخص الذي يعتقد أنه يستطيع تفسير تغريدات السياسيين!,egypt,NEG,True
