tweet,dialect,sarcasm
"""@ManOol__A الصيف كله اجازه استاذ بس الحلو رمضان دواااام 👌🏼""",gulf,False
@habebroh4 @NeroSRKgirl  ياسيدتي مستر غوغل لا يترجم كل شيء بدقة,msa,False
"""بيتي انا بيتك وما الي حدا #فيروز""",levant,False
"""@RamyAyach @assaadrechdan رامي عياش كبير بين الكبار. الى الامام""",msa,False
"""بشار الأسد في حوار الـ33 سؤالا: المعارضة المعتدلة خرافة.. وجبهة النصرة منصفة دوليا كمنظمة… https://t.co/WV6AoLVjtb https://t.co/qWtglYpeVS""",msa,False
['إن شعب قبلة ليز أبو نفخ نفسه في الماضي'],gulf,True
بلاش تتحدى نفسك وتشوف حقيقة العلاقة الي بينك وبين وجبة الفطار اللي تعتبرها سنتويش!,egypt,True
"""تفكيك #الشرعية وتذويب مشروع #الحسم #كيري #الحوثي #هادي""",msa,False
"إذا كنـتـم مش قادرين علي حـتـة جزيرة قـد علبة الجبنة النستو .. ماتطلعوش وتمسكوا الميكروفونات وتقولوا كلام عبيط ,, إعملوا حاجة الأول وبعدين إطلعوا إتكلموا وبعدين نصدقكم ,, غير كــده فـنـكــوووش  ",egypt,True
جربت واحدة من تلك الحميات الخاصة بإنقاص الوزن، وفعلًا نقص وزني، بس الحمد لله الكيلوجرامات الي فقدتها عادتلي اليوم! #سخرية #حميات,egypt,True
"""رامي عياش للشباب: ""اضربوا بيد من حديد""   #رامي_عياش #LAU   https://t.co/bxNtaKu0EK https://t.co/U4sYJ8Yuu7""",levant,False
"[""""ما هو؟ أنا سوسون. انها تعمل بها.""]]",nile,True
في يومٍ من الأيام قرر جميع أهل القرية أن يصلوا صلاة الاستسقاء تجمعوا جميعهم للصلاة لكن أحدهم كان يحمل معه مظلة ! تلك هي الثقة فى الله,msa,False
بعد مرور ساعة على الفيلر اللي قلص حواجبه ما انتهى المسلسل؟,egypt,True
"""RT @FTP_POR: الأسطورة روناددو سجل 44 هدف مع المنتخب منذ إنضمامه الى ريال مدريد https://t.co/bSQTCXWlTA""",egypt,False
"""ارمـــــــــلة شابه مــــــــقيمة للـــــــــــــــــــــــزواج ولا مانع من التعدد  https://t.co/kkIwI8McOA""",msa,False
"""@Mnish_4 مجرد انك ماسك منصب او مكانة بالمجتمع لايعني ان ماتقوله صحيح، هذا دونالد ترامب مرشح للرئاسة وهو متخلف وقذر، فلا نقدس كلام احد ونصدقه""",msa,False
"""الكونغرس: الجمهوريون يعلنون تعديلاً لـ«جاستا» يعيد «الحصانة السيادية» https://t.co/67c1b6DhN7#عكاظ #الولايات_المتحدة #أمريكا #جاستا""",msa,False
زلت تحجبنا حكومتنا تمنعنا اللعنه,egypt,True
['وكما تقول الأغنام، فإن بلدان الريحان تجدد بطاقات أرقامها الوطنية، المياه... الماء... الماء... الماء... الماء... الماء... الماء... الماء... الماء... الماء... الماء... الماء... الماء... الماء... الماء... الماء... الماء... الماء... الماء... الماء... الماء...,msa,True
إللي ماشي في الشارع ومعصب معاه هيحس إن شوطه الأخير هو اليوم!,egypt,True
عمال مصر هم عماد الوطن، تكرار الإعتداء على العمال يؤكد ان دولة مبارك لم تسقط وان تغيرت الوجوه,msa,False
"""RT @12soondos: #قوتنا_فى_وحدتنا تواجه بلادنا موجات خطرة ومتعددة في وقت إنشغالنا بحربنا ضد الحوثيين وحربنا ضد الارهاب فلنكن قوة موحدة ضدها…""",msa,False
"""#صدى_البلد | ميريام فارس تروّج لحفلها في دبي @myriamfares #البلد | https://t.co/z8MU04O2hv""",msa,False
أول مرة أشوف مقطع مقشعر فيه الأطراف، إيديا الهوت باتل إم الأبطال.. مساحة الانتريه ٥ متر بتتكلم,egypt,True
ممكن يطلع تكنولوجيا مصرية تحقق حاجات أكبر مليشيات العالم زي الطواقم الشاملة اللي بتتحكم في مكتب البرلمان!,egypt,True
​جالس يتغدا هو وزوجته يتطنزون على امه شوفوا اللي حصل #بر_الوالدين ♡والله ياعيال من أفضل ما سمعت,gulf,False
"""معين المرعبي : وزير دولة لشؤون لشؤون النازحينhttps://t.co/h4dnZ6BKu8#لبنان https://t.co/xilr2iS2FR""",msa,False
يبدو أنك تحاول تحطيم الرقم القياسي لعدد الكلمات البذيئة في تغريدة واحدة، هل تعتقد أن هذا يعكس الذكاء الاصطناعي؟,egypt,True
@icyfits أمزح اسمه غوتشي الجينز,levant,False
"""@20fourMedia من هم الذين يحبهم الرئيس الأمريكي الجديد؟#الولايات_المتحدة #ترامب https://t.co/CtMUSzZvXv#سبوتنيك""",msa,False
"""اقرأ عن عشرة خطوات تجعلك والداً أكثر سعادة  في كتاب  #أباء_أكفاء_أبناء_عظماء #معرض_الكويت_الدولي_للكتاب قاعة6 جناح… https://t.co/DQFq9KuP3f""",msa,False
#رمضان_الخير قرب,egypt,False
تهاني على العم العظيم لثورة مصر الذين يتضامنون معهم والله من خير كل واحد منكم قاتل وقاتل في السجن.,msa,True
قبل شوي جلست بالشارع تحت الشمس انتظر السيارة ،احسست بشعور ملكي لا يوصف ،اشفق على النساء اللاتي يقودن السيارة فهن لسن ملكات مثلنا  ,msa,False
ايه اللي بيحصل في الاتحاد الدولي لعبة قدم؟ محدش عارف يستحق هناك.. سخرية عالمية!,egypt,True
"""اخبار الدوري الاسباني - توران: توصلت بعرض بقيمة 50 مليون وهذا رد برشلونة https://t.co/BFjZQRGwnc""",egypt,False
"""#روسيا القاتلة و..#واشنطن الكاذبه 👹 https://t.co/8irIa36Emu""",msa,True
['وتكرم وزارة الثقافة ليالي عبود عين مالا، ويوم زيارته، باستثناء شرف هالشكال تكرم تاريخ كتاب أو أدب أو شاعر.'],msa,True
['ما هو مواطن عربي في الواقع؟ مرتكب الجريمة مستنكف ضميري، وبعبارة أخرى، يكون مرتكب الجريمة مستنكفاً ضميرياً']],msa,True
إنت فاكر إن متابعتك لأفلامي أهم من بلدي؟ في ستين ألف داهية وإوعى ترجع في كلامك قبل ما تعتذر على جهلك,egypt,False
1 ده حلم قديم يبدو أنه اقترب تحققه بإذن اللهكان عندي مشروع مسرحية من كام سنة مع الفنانة سهير البابلي بس مااكتملش للأسفيامسهل,egypt,False
إذا خاطبت حد مش قادر يرد بسرعة، افتحوا القوقل ماب وحققوا سراويلهم الداخلية!,egypt,True
"[""ونعم، اختيار مصر هو دولة ليست فاسدة. بطبيعة الحال، من الضروري استضافة الحدث العالمي.""]",nile,True
"[""أعتقد أن كل الوقت تقريباً هو الشعور بالزومبي الذي يحتمل أن يكونوا قادرين على التعامل معه.""]",egypt,True
"""RT @mustafa_agha: جيني أسبر للصدى: أشجع برشلونة .. وميسي أشطر .. لكن رونالدو أحلىhttps://t.co/U86ts1IKVr#صدى_الملاعب""",msa,False
بعض #الإعلاميين لسان حاله يقول: كلامي هو الصح والحقيقة لا تتعداني ولا أسمح لكم انكم تسمعون شخص ثاني !!   معاصرة في غياب #الثقافة !!,msa,True
"""@Havana_H سين ياصاحب القلب الجميل .. غريب منك ماهنيت سيدة الغناء #فيروز  يوم ميلادها ...""",levant,False
رأيت جدتي راحت المطبخ ولقت البيضة واقفة بدون مؤخرة.. أكيد بتأمن إن جيل الشباب بيتحط فيها!,egypt,True
"Wow, this book is a masterpiece. Not! I've seen better writing on bathroom walls. #garbage",egypt,True
"[""إنه يعرف فشل بلدي، يقول بن.""]",magreb,True
اجلس,msa,True
الواحد يضحك لوحده على الماضي، يعرف إن حتة منه كانت مطلعة بطالة الناس.,egypt,True
"""الناشط السياسي محمد فؤاد:#ليبيا بحاجة إلى خطوات عملية من قبل المجتمع الدولي لمساعدتها في الخروج من أزمتها الحالية.https://t.co/EyGBQD7TMN""",msa,False
"""#هل_تعلم  أن #حلب قادت مدن الشام ضدالدولة العبيدية الرافضية اليهودية والتي جردت الجيوش لإحتلال الشام خلال أكثر من نصف قرن#ستبقى_حلب""",msa,False
"""RT @MoawadAmal: @AhmedKhatab89 #مصر_لن_تركعلانها نايمة شويةمش حتفوق الابالثورة#وتركع_شكرا_لله#ارحل_يا_سيسي https://t.co/RIKvOk2YZu""",egypt,False
"""#اردوغان وعصابتة توعدوا وهددوا بأن عدم تسليم #غولن سيلقي امريكا ثبورا ...!!! كدااااب ياخيشة هلفوت😂😂😂""",egypt,True
"""🔘 كان رسول الله (صلوات الله عليه وعلى آله) أعظم وأنجح قائد عرفه التاريخ.💚ذكرئ.المولد.النبوي.الشريف.ir 💚""",egypt,False
خلال القول  للساعه,msa,True
48670715 _ قلت وأكرر المجد لعاصري الليمون لأن وجودهم على رأس معارضي مرسي الآن هو ماينفي عنها تهم الفلولية,msa,False
RT @aaww99d: #ترامب : لو أصبحت رئيساً #لامريكا سوف ارسل #هيلاري_كلنتون للسجن🏃🏽😂 #ثور_قادح 😅,msa,True
"""#حياة_التقنية | سيانوجين تتخلى عن تطوير رومات أندرويد كاملة https://t.co/pWMVK0e5LR https://t.co/6QnOMgEiZO""",msa,False
"""RT @IranObs_ar: #المرصد_الايراني#اقتصاد | هجر 40 ألف قرية في إيران يهدد الأمن الغذائي المحلي""ترجمة خاصة""https://t.co/w2oA7GWeXI""",msa,False
العرض بتاع الشباب بيتقل والعرض بتاع الحريم بيتكسر، فإحنا مثل موراليس في سبايدر مان بنبقى بدون عرض كل كم شهر.,egypt,True
"""الخارجية الايرانية:  تشكيل الحكومة سيعزز مكانة لبنان ويحقق مصالحه في الداخل والخارج - https://t.co/a6uEy1bdGx""",msa,False
"""RT @alkhames: وقع أردوغان وبوتين اليوم اتفاقا بشأن إقامة خط أنابيب غاز باسم ""التيار التركي"" عبر البحر الأسود، لنقل الغاز الروسي إلى جنوب شر…""",msa,False
"""@lioahmed7 @pesar711 @_966_911 @2FghFJPLdzhcIU5 @aashsh66774 هؤلاء صناعة المخابرات الامريكيه كما ذكرت هيلاري كلنتون !! وداعش ايرانيه !!""",msa,False
"""توجهت اليوم 50 حافلة، لتجلي نحو 3 آلاف شخص من المقاتلين وأسرهم، من أحياء #حلب الشرقية إلى مناطق سيطرة المعارضة السو… https://t.co/mymgX79E2m""",msa,False
الدودة الملقوفة إللي عايزها تتكاثر ف اليومين الجايين هتلاقيها هنا في الميناء مستنية!,egypt,True
"""روسيا تقول بزيارة  #اردوغان الى موسكو اتفقنا مع #اردوغان على الحل ب #حلب-يعني خيانه يعني #اردوغان خان المسلمين بحلب #حلب_تباد""",levant,False
أنا مش عارف أزاي حصلت الاتحاد العمالي على وسام النزاهة، أكيد المباراة كانت بينهم وبين إيه؟,egypt,True
فضائيات 24 سعودي : الحكومة السودانية الحالية تقود البلد ليكون عصري تنموي و أمام السودان مشروع حياة يبدأ من جديد,msa,False
"""@amrmsalama بنعتذر لحضرتك يا فندم علي التاخير.. سيتم اقلاع الرحلة في تمام الساعة 18:00 UTC تحت رقم 1800 بدلا من 800 بنتمنالك رحلة سعيدة.""",egypt,False
ما تستغربون إذا شفتوا أحد يكلم نفسه، فقد تكون محادثته أجمل بكثير من تلك التي يجريها مع الأشخاص الحقيقيين!,gulf,True
عايزين نتكلم عن الدين.. أنا اللي عاوز أعرف من ليه فكرة ان معظم الأعياد بتنزل في عطلة يوم الجمعة؟ وهل اللي بيحب يرتاح من أيام العمل ليه ما يعرفش يرتاح بمناسبات العيد!,egypt,True
انه متخلف والدها انه مهذب قليلا,msa,True
ضد الانقلاب: اعتداءات وحشية على المتظاهرين المتجهين للتحرير مع الانقلاب: الله يرحم العصير والجوايز للمتظاهرين فى التحرير,egypt,True
ابعد عنهم ما انتاش قدهم #وايت_نايتس,egypt,False
الإعلان الدستوري الصادر من مرسي كان أشبه بخطاب التمكين لهتلر #السادة_المحترمون,msa,True
:)) #باسم_يوسف #البرنامج,egypt,False
"[""مع كل عائلته، بدا أن هناك شخص ما نفسي، وما أحب، حتى إذا كنت تجد له، أعرف أنه هو أنت.""]]",gulf,True
"""قلك فييّ .. بس مآ فييّ..شيلك من قلبي وعينيي💔#اليسا https://t.co/eRFB4I4Gfz""",egypt,False
المبادئ! بص شوف.. أنا الدنيا بختلف فيها، دي هواية مش ضرورة,egypt,True
"[""الخطاب المتوقع سيغير حياتنا إلى الأبد. فاتني عمل.""]",egypt,True
"""#اخبار_مستخبية اخبار الفن والمشاهير - باراك أوباما يلتقي ليوناردو دي… https://t.co/tpH07JKbWH #اخبار_الفن… https://t.co/I71NYWPnFg""",egypt,False
الله يخلف على اللي اخترع اللايتس اللي جيران الجيران مسموعين فيه، كل ما بشوف منشور حلو يجي صوته ناقش ستريت!,gulf,True
قتل رجال الشرطة المتمردين، وقال لهم كداخلاء، وليس رجاله.,egypt,True
"""#اليمنية| #العامري يطالب المجتمع الدولي بإتخاذ موقف واضح تجاه خروقات الحوثيين للهدنةhttps://t.co/74muqeKTRM… https://t.co/0ICl4XyvQt""",msa,False
"""#ليبيا_الآن | #فيديو فرح منتسبو الكتيبة 298 بإستهداف العربة المفخخة التي أرسلها الإرهابيون وتصاعد الدخان منها في من… https://t.co/bZOyurCliX""",msa,False
مرتضي اللي دمر الزمالك وخلاه مسخرة النوادي كلها مرشح نفسه لرئاسة الجمهوريه وكمان عاوز يقفل الفيس بوك  ,msa,True
"""@Mohsn_ahli البطولات لن ولم ومستحيل ان تكون مقياساً للافضل ، جزمة جيرارد بتاريخ لاعبين بريطانيا كلها #مقولات_سعد""",levant,False
البحر الأحمر عايز ترتيب، الفنادق مقفولة والمكاتب كمان، سمعت إن في ناس قررت تستنمر وتبئتش وسط الغرق!,egypt,True
خيبة أمل - راكب جمل -,nile,True
لما النت تفصل وأنا في بث مباشر أتفهم إزاي الأدمن بيحس بإحساس الزعماء اللي بيشوفوا في الجيشي-,egypt,True
يا جدعان، الأكل في الأفيون مش بيجرم يعني ما تتهجموا على اللي بياكل البيتزا بلحم الخنزير يا مخربين العقول!,egypt,True
"""RT @Eyaaaad: جماعة في الهند تناصر دونالد ترامب واحتفلت بعيد ميلاده الـ 70 قبل اشهر وقدموا له الكعك متمنين له الفوز في الإنتخابات https://t.…""",msa,False
أفتح المراية عندي وأقعد وأقولها 'ليه تحبين نفسك فشخ؟' وهي بتقول لي 'لما أشوف فيك لمسة بوستر الجملة اللي فيها 'إلي مزهقنه في يومه مكنش لاقيله زيه ' ,egypt,True
لو جيش او شرطه او انصار سيسى يبقى فى داهيه #مصر_الليلة,egypt,True
"[""تشيكابالا لاعب منتفخ في الماضي، مثل بالون منتفخ.""]",nile,True
"""ما تخلّي هدايا العيد تكون ""كسرا""https://t.co/fctHKHX5fB #Christmas https://t.co/NDMTXbCuJx""",msa,False
@Abdulkhaleq_UAE على إساس هيلاري كلنتون من شعب الله المختار كلهم كل واحد ألعن من الثاني,levant,True
[يقول المصدر أن سبب الزيادة في الضوء هو أن سيسي تشحن الضوء استعداداً للانتخابات.]],egypt,True
شخص يهدد بإستمرار الإرهاب وعمليات القتل في سيناء حتي عودة مرسي أعتقد أنه مدان بالقانون والسجن في إنتظاره,msa,False
اذا دع الحرب تحرقنا جميعا حظا موفقا محاوله القضاء او اخضاع الالاف الناس,egypt,True
حد بيتهمني يا جماعة بشوية من السخرية.. جاي عشان يدخل المفاجآت في البهايم!,egypt,True
لوكان فيه جاي يعلِن إفلاسه فتلك هتكون أحسن جولة إعلانية من بتاعة أوبرا...,egypt,True
Facebook الإشاعات بتاعتك بتاخد نص ساعة تنموح من الناس، وبعدين بتعمل حدث على السخرية!,egypt,True
أودُ لقاء عَيناك.,msa,False
"""RT @n_iraq67: @EHSANFAKEEH #افضحوا_العبادي_الجبانالصفحة الرسمية لحيدر العبادي تحذف منشوره الذي هاجم فيه #أردوغان بعد ساعات فقط من نشرهحي…""",msa,True
ما يحدث في بلادنا العربية تحديدا في اخر سنتين توصلت لفكرة واخاف تصير حقيقة راح تتشفر قنوات الاخبار من زخم الاخبار واثارة بعض القنوات  ,msa,True
أنا رجل بسيط، عايز أعرف إيه قصة البلطجة بالشات الجماعي؟!,egypt,True
"[""أعتقد أنه حان الوقت لطلب امرأة سعودية سنة واحدة.""]",msa,True
اختيار الدكتور عمرو خالد، ضمن أكثر 10 شخصيات تأثيرًا في العمل الاجتماعي في مصر لعام 2012,msa,False
"""هل تعلم (المنطقة التي استعادها الروس والايرانيون في حلب الشرقية لا تتجاوز  13% من مساحة حلب )تخيلو حجم  الاشتغالة الإعلام لعبها والكل شربها""",egypt,False
الجو برد برد، الأصوات بفرش كأنها في جبانة واللمبات بتستهبل تنطفي وتنور بنفسها بتقولي نام ياقليل الحظ.,egypt,True
"""#بنغازي القوات المسلحة الليبية تبسط سيطرتها بشكل كامل على الرابش القديم الواقع بالقاطع الرابع بمنطقة #قنفودة .""",msa,False
"“ #Sa400 الصدق قد يكون غباء في بعض الأحيان,الصدق مع الذات قد يكون شعور بالغباء أحيانا لكنه غباء نبيل,فليحيا النبل والغباء",msa,False
مفروض الإنسان يتخرفن وسط الأدغال زي الأفلام علشان يعيش يوم يشبه تمثيلية,egypt,True
"""#الشرقية #السعودية #saudi #ksa  46 حافلة تصل من حلب المحاصرة لريفها الغربي اليوم.""",msa,False
"""اخخ ودي لو اروح للمعرض ، كل الشعار منزلين ديوان 😭😭😭😭😭😭😭💔💔💔💔 #معرض_الكويت_الدولي_للكتاب""",gulf,False
"""RT @shojaa_aldosary: @1MOGATغسالة السجاد ماركة بيسيل في اكسترا وغيرها ١٩٩٩ تم طلبها من امازون بسعر94+75 سعر الشحن =٦٤٩ الفرق يجلط ١٣٥٠﷼ ht…""",gulf,False
#انتخابات_مجلس_الامه_2020قراركـ مستقبل وطن.,msa,False
الكيبورد الألومينيوم هو تجربة تاكسي في الصيف، تحس بأنك تعمل ذابحة من الحر!,egypt,True
#انتخبوا_البرص,egypt,True
"""♫ #استمع الى ”قلبي وجعني“ من رامي عياش على #أنغامي  https://t.co/2Rv51tt6tT""",msa,False
"""عمرو موسى يقر بفشل الجامعة العربية! - https://t.co/Ay1xy08hxq https://t.co/lHeajEIig7""",msa,False
"""@sorry_z من امازون وفيه مواقع هنا توفرها""",egypt,False
"""@HaRdBoY1911 سيرش جوجل طيب""",egypt,False
"""كلمة تأبينية للرئيس الأمريكي أوباما في وفاة بطل الملاكمة محمد علي . - https://t.co/GD3TSbeqdh https://t.co/m1pnXq36mR""",msa,False
"""#Echomoda “كيت بلانشيت” أول من ترتدي “غوتشي” 2017: قبل أن يسدل أسبوع باريس ستاره، كانت ... https://t.co/xEozjwxY63 #ازياء #فاشن""",msa,False
"""#واشنطن تتوعد بمحاسبة 12 ضابطا سوريا رفيعا نفذوا هجمات على المدنيين في حالة الحجب : https://t.co/PFwvbv6h15https://t.co/jVoQmGdegn""",msa,False
"""مدارسنا مختلطه من الابتدائي للحين #ماذا_لو_المدارس_مختلطه""",gulf,False
اللي بيفضل يطلع برة لجري دورة دوا رياضة، أنا عايز أسأله أنت يا جامد بتعرف إن الكوشة في السرير كمان رياضة حلوة؟,egypt,True
"""[Article] البديل لخدمة غوغل المنتهية https://t.co/BrKC8euRaX""",msa,False
شكراً على ردك المفيد اللي من خلاله اكتشفت إن مشكلتي الوحيدة هي اني مبتفشش عالاتجار في الأخبار الكاذبة والشائعات اللي ممكن تقعدني دهورة برضو.,egypt,True
"""مصادر إعلامية : #الجيش_السوري قدّم أمس مبادرة مكتوبة للقيام بـ #مصالحة وطنية شاملة في #الغوطة_الشرقية بنفس بنود... https://t.co/1lrfyiEJTy""",msa,False
اتحدانى خنزير مجنح انى أقدر أحل حرف فى امتحان راوند الباطنة العامة ..   #exams,egypt,True
على فكرة، إحنا يوم الاقتراع نظاميين، يعني إنتوا المعارضة تعالوا قدام في الصف الأول!,egypt,True
"""شركة فرنسية تقاضى ""أبل"" لإجبارها على فتح الآيفون للمتصفحات المنافسة https://t.co/RJZQSweXxk #البحرين #الكويت #السعودية #الإمارات #قطر #عما…""",msa,False
كل شوي يجيني انفولو https://t.co/jQpzOxtE3v,msa,False
احنا في مصر بنحب نكأ في حظنا، مش عارفين إيه الجديد دايمًا!,egypt,True
قالوا لي علفط السمبوسة بالبهارات، قوة الشراكة فوق الوصف!,gulf,True
"""سلفي جديد للنجمة الذهبية #نوال_الزغبي @NawalElZoghbi  .. 😍 https://t.co/M5QaKVAN3F""",msa,False
غوغل واي-فاي وكروم كاست ألترا https://t.co/jsyBV90Hr9,msa,False
"[""نحن لا نأكل الجبن""]",nile,True
"يهنئ حزب الوسط الدكتور عبد الفتاح ماضي بتعيينه رئيسا للمجلس القومى للشباب ويتمنى له التوفيق""",msa,False
"""مقتل 3 أطفال وإصابة 20 في انفجار سيارة ملغومة في مدينة #بنغازي الليبية https://t.co/YqynbwgtvR""",msa,False
#كفاية بعد عن ربنا دى النهاية قريبة,egypt,False
"""RT @jerrymahers: #سعد_الحريري يتهم ايران بتدمير #سوريا والتورط بدماء شعبها ويتوعدها بأن اصوات اطفال #حلب ستظل تقض مضاجع القتلة! #جيري_ماهر""",msa,True
#MMA2020 مين هالحلوو هاتو النمبر والمعلومات الشخصيه والغير شخصيه ناو https://t.co/wjPJxgwWGn,gulf,False
لابد من الإسراع بنقل الوعي الانتخابي للمواطنين، الكثير من الناس لا يعلمون القواعد للانتخابات وكيفية اختيار القائمة الحزبية والفردي,msa,False
عسى ربي يحفظه ويطول بعمره ويعزه وينصره على أعدائه 🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦🇸🇦 #محمد_بن_سلمان,msa,False
يمكن الغاز اللي بالأسطوانة مراته عمالة تتهاوش معه. لازم نلعب فسحة الحكام!,egypt,True
#عمر_جابر مننا هيه هيه #زملكاوى زيينا هيه هيه #لاعب_بعقلية_أولتراس,egypt,False
لم أسمع عن لاعب فى مصر يتقاضى الملايين من الجنيهات تبرع لصندوق تحيا مصر. سمعت عن لاعب دعم الارهاب فقط بوفتيكة #حركة_بلدنا #مص  ,msa,True
اللي بيصحى نصف النهار، عايزين نكرمه بميدالية رياضية. رياضة النوم وصلت مستويات عالية بسببه!,egypt,True
"""#سرت_تتحررسرت قتلت كلاب الناتواصبحوا بين هالك في جهنم و مبتور الأطرافسرت فضحت عملتكم و ردتكم للصليبسرت انتصرت و خسرتم يا كلاب #مصراتة""",magreb,True
انا بحترم وبحب فريق #كاريوكى فهما على الاقل اتكلموا بطريقتهم الى هى الفن فى وقت سكت فيه مشايخ ودقون ناس بترقص وناس بتموت,egypt,False
"""بتعرفوا شو يعني إنك ب #فلسطين ؟إنك تجدد نية الرباط على أرضها وتكسب أجر حتى وانت نايم 😎""",levant,False
@Tennis_RFederer تم التصويت للكوكب التنس فيدرر,msa,False
"[""أنت لا تعرف أنها مصنوعة من أمعاء الخنازير وأن أمريكا تصنعها وتضحك علينا طوال الوقت.""]",msa,True
عبط وفصولة وجرءة، ده عنصرية كلمة واحدة لا توصفها!,egypt,True
الانقلاب كشف مئات الحقراء في السياسة والاعلام والاقتصاد والفن والرياضة، لكنه أضاء لغيرهم طريق الحرية شكرًا سيف عبد الفتاح,msa,False
و الله تستاهل ياقلبي ليه تميل مكنت خالي انت اسباب كل كربي وانت اسباب ماجرالي ايه بقي اللي هايواسيني بعد ماتهدت امالي #محمد_محسن,egypt,False
يقول (ويجي) أنك رجل صالح اسمه الحقيقي هو قميصه,nile,True
4 أناشد الجميع الابتعاد عن الاقتتال الأهلي والالتزام بالتعبير السلمي عن الرأي، لا تفرضوا لون الدماء على الميادين والشوارع المصرية، انتبهوا!,msa,False
الجو دلوقتي بردان جدًا، يا جماعة بلاش ترفعوا صوتكم بتاع الشكااوي وتدخلوا في داهية غلط، اتصرفوا زي أي مواطن طبيعي ومشيوا الشتا يعني واقفين وبتعايشوا وأبدا ما تستضيفوا نفسكم في القهوة ولا تتجمعوا على البانية!,egypt,True
ضروري المره الجاية احط هاشتاق بعد اي تعليق ساخر مني عشان ينفهم أنه ساخر، تعبت صراحة.    ,msa,False
لما تخترع حجة إنك مش هتروح الجيم النهاردة، وبعدين بتضطر تنزل المغفل اللي حجز معاك الفلوس كام يوم من اول المشتركين!,egypt,True
اللي عمره ما جرب العيش الصاج في الفقاعة اللعيبة بيفتي وسط الموز وبرتقال الجوة الفضاء الضيق.,egypt,True
الوحش يغسل الوحش الوحش يغسل جبن اليوم,egypt,True
"""#فرنسا تقول إن قرار #الأمم_المتحدة بشأن #حلب ""خطوة أولى"" وتطالب #النظام_السوري وحلفاءه بتنفيذه#مجلس_الأمن #مراقبيين_دوليين""",levant,False
عاوزين نفتح استوديو تصوير جووه الديناصورات، مبروووك تعليم الدكتورة سحر و استاذ الباليه باندا و المصري اللي تعلم اللومبا النمرودي!,egypt,True
"""أحلام ترامب في موسكو.. والعودة الى الماضي https://t.co/Bw91FcgI5I https://t.co/K4Tt2zetjg""",msa,False
وحشششني😭 https://t.co/WKxbT0mWK1,msa,False
الدنيا زهقتنا بتبقى جوا البيت، أبقى تتمرجَح برا وتشوف الحياة شكلها المخبل!,egypt,True
من المسائل الخطيرة أن 90 في المائة من الشخصيات البرلمانية الكويتية قد تعرضت إما لإهانة أو استهزاء بالشارع الكويتي سواء بشكل مباشر أو مباشر، وقد أثبتت حرية الفكر والرأي، مواطنتي العزيزة، بأن الفساد في الكويت الذي ينتسب نبيا فاسدا هو إهانة في الكويت، مما يعني الضغط.,msa,True
"""اريد اخبارالمشاهيرالعرب بختصار(نوال الزغبي)ارجوكم""",msa,False
أي حد بيحاول يتصفّح التليفون في مكان عام بوجود مسمع، إيه رأيكم نورمالو حساباته عليها عين مراقبة مستمرة,egypt,True
"""اعتقد ٩٩.٩٩٪ من #السعوديين اللي يشتغلون في #اوبر و #كريم بيستقيلون بسبب تسكير البنات لباب السيارة 😝 تقل بينها وبين الباب عداوة#بشويش_يختي 😐""",gulf,True
"""خبر عاجل : وزراء دفاع روسيا وايران وتركيا يبحثون الازمة السورية في موسكو غدا الثلاثاء""",msa,False
"""احمد الشيخ سجل 8 أهدافاللي يضحكك منهم 5 ضربات جزاءيعني حضرتك من غير ضربات الجزاء سجلت 3 وصنعت 2 في 8 مبارياتعايز تروح المنتخب علشان كده؟""",egypt,True
عامل البقالة اللي بيتصل علشان يجيب الطلبات، هو دي ديانا جون ‏وخلافة يا جماعة؟,egypt,True
""" يصبح الإنسان خطيرا عندما يتعلم كيف يتحكم بمشاعره .""",msa,False
الواحد لما بيقعد لوحده في البيت لفترة طويلة بيتعمله كمبريسور، كل اشي فيه بيضغط على كل اشي فيه وأسمع صوت الاستعداد للنوم يطلع.,egypt,True
"""#طلعت_زكريا يطالب بوليس الآداب بتنظيم حفلة افتتاح #مهرجان_القاهرة_السينمائي! https://t.co/k7nYD5kq8c https://t.co/vVpXre3JJE""",msa,True
"""إنفوغرافيك.. أبل تتصدر قائمة أعلى الشركات قيمة https://t.co/LleZ0hqEAk""",msa,False
وزير الدولة للشؤون الاقتصادية جعفر حسان يطلب من المزارعين الاجتماع مع صندوق النقد الدولي لحل ازمتهم، بحسب تصريحات نائب نقيب المهندسين الزراعيين نهاد العليمي.!  ,msa,False
لا داعي لجعلي أضحوكة ساعات (لانا) ليست حتى مشكلة,nile,True
"""RT @MouhamedSaber: شاهد.. عقيد سعودي متقاعد يصعق صحفي إيراني هاجم المملكة https://t.co/tcfZzpttgn""",msa,False
الفرق بين الداعية الديوث والشرشوحة خالتي فرنسا أن خالتي فرنسا تابت ولم يكن لها الحظ بالعمل في تقديم البرامج الدينية,egypt,True
"[""شهر واحد جاهز، والخامس اليسار.""]]",nile,True
"""@iDexAli جوني كاش وهان ويليمز بوب ديلان ناس تصنفه روك وناس كانتري بس اقول هو بينهم""",msa,False
"""@elissakh #اليسا أشكر الله لأنــي خلقت بزمنك لأستمتع بعذوبــة صوتك ✨❤️ https://t.co/DU1O9u2Pn6""",msa,False
