tweet,dialect,sentiment,sarcasm
انت يا عزوة، بضحك عليك وعلى حماقاتك الكتيرة,egypt,NEG,True
ويوم ماعامل النظافه طلع العماره عندنا الحمدلله خد كيس الشرابات اللا ماما لاماه عشان تحطو الغساله  )  ),msa,POS,False
 افضل فلم شاهدته علا الاطلاق؟ - سلسه افلام هاري بوتر,msa,NEU,True
ما أصعب اللحظة اللي تروح تستقبل صاحبك في المطار وتطلع طيارته ملغية! #بشائر_سيئة,gulf,NEG,True
من قلة الذكاء اللي عندك، مش هتقدر تتعلم التغريدة الساخرة,egypt,NEG,True
 اليمين المتطرف خسر انتخابات النمسا اليوم '',msa,NEG,False
 محمد حمد زكي يتخطي رقم احمد الشيخ خروجه قايمه المباريات '',msa,NEU,False
« ولقد قابلنا » قابلنا « خيمه المساجد » الموصوفات « بشراب » اي خمر « متاعا » اي خمرا « منقوصا » منقوصا ,egypt,NEG,True
 ذاهبون لراب الصدع  احنا كنا بنضحك علي الروس انتم حبايبنا  عرص سيسي,gulf,NEG,True
السعادة تجدنا عادةً حين نشعر بأننا أذكياء بما يكفي لتفهم الألغاز البسيطة.,gulf,NEG,True
 خصم لاوبر يعطيكم مشوار مجاني بقيمه ٣٠ يفوتكم ​كود خصم اوبر​​,egypt,NEG,False
حتى الذكاء الاصطناعي لازم يتعلم التعاويذ عشان يتدارك الشتايم اللي هتتحط عليه في المستقبلي. يجازي اللي بيسبنا بالمثل، مش يتايه زي ما يعرف.,gulf,NEG,True
 يتقدم حوش شلق بالغوطه الشرقيه وسط اشتباكات ارهابيي  جيش الاسلام ''  '',egypt,NEU,False
 افضل كتب الاجتماع طلب ''  لكنه عانا عطش فرقتك ''  لان الري تطلب رءيتك وسلامك '',msa,NEG,True
بحب بلدا بكره الدم والظلم,msa,NEU,False
 اهداف مباراه تصفيات كاس العالم -,msa,NEU,False
ولمساعده السوريين يجب تقديم المساعده ووقف الثرثره ,egypt,NEG,True
'' الرءاسه '' وشعبيه  بانتظام بسبب  الاخطاء '' -حد يخبطه علا دماغه الحزين ده خليه يفوق,msa,NEU,False
 سيناتور اميركي  علا اوباما الانتقام الحوثيين وايران عبر,msa,POS,False
اخوان انتقلوا ظرف نص ساعه تكذيب خطاب البنك المركزي لان النهارده السبت اجازه البنوك الا تحليله لاثبات انه بيايد كلام مرسيالا تنبهر,msa,NEG,False
 قناه / عسكريون اتراك  يطلبون اللجوء عقب محاوله الانقلاب - عبر نبض,msa,NEU,False
« وظهر » ظهر « عمل العبد القديم » الدنيا « كقارون » ,egypt,NEG,True
 اسباب لماذا جوجل الو افضل الواتس اب ( ميزات تجدها تطبيقات المحادثه,levant,NEU,False
واو، البحر الازرق، ادفع العربية امبارح,egypt,NEG,True
 اليمن  الحوثي  الدور الاميركي العدوان تجرات علا ارتكاب الجراءم بحق الشعب اليمني,egypt,NEU,False
 '' برلمانا '' رفع اسمه قواءم الترقب  راجع قريب ومش هتاخر عليها,msa,NEU,False
 هاري بوتر ؟ هاري بوتر  '',egypt,NEU,False
 المتحدث باسم البيت الابيض جوش ايرنست  موقف الولايات المتحده واضح  وجود قوات التحالف الدولي ضد داعش العراق ينبغي ان يكو… '',msa,NEU,False
 الشروقبوب ديلان - الفاءز بنوبل للاداب - يحضر حفل تسلمها اليومالهيءه العامه للاذاعه والتلفزيونيقام اليوم حفل ,msa,NEG,False
 ودارت الايام !,msa,NEG,False
مستقبلنا مرهون بان نخرج انفسنا الظلمات الي النور حزب الدستور  قيم انسانيه عداله اجتماعيه عقل معا سنغير,msa,NEG,False
« تخيل » محمد « ابني مدريد » ابنيهما « يبلغون العمر عامين » اي العمر « انفقوا مليونا » النزلاء « علا سبيل المثال سيرا » علا الاقدام ,egypt,NEG,True
 حتي غوغل شاهد  !,msa,NEG,True
 اكتر حاجه ضايقتنا اننا كنا هنعمل امبارح نسيت -_-مش هنعمله بقا دفعه '',egypt,NEG,True
 | مستقبل اليمين المتطرف اوروبا انتخابات النمسا؟الحلقه كامله ,msa,NEG,False
وعليك ان تدفع ثمن تذاكر المرور الخاصه جون شركات الاتصالات السلكيه واللاسلكيه ,msa,NEG,True
 الثري الامريكي المشهور دونالد ترامب قضيه علا مراسل صحفي لانه قال عنه  مليونير '' بدلا  ملياردير ''  '',msa,NEU,False
نتما تكون هالاخبار صحيحه نرجع الله يديم المحبه صفا القلوب الخليج العربي ,msa,POS,False
 فا النمسا فاز ليبرالا بتاع حزب الخضر عنده سنه علا شاب اليمين المتطرف  بفارق بسيط  دوله العواجيز يابرادعا '',msa,NEU,False
 غلابه بتصدق احمد موسي ولميس وجوزها الاقرع ناس بتصدق ان السيسي بطل وان اوباما بيخاف وان اسراءيل بتت… '',egypt,NEG,True
وساءط الاعلام الغربيه فضلات ,msa,NEG,True
بذور العسل في العصور القديمة كانت تنزل داخل الابراج وتفزع قرنوصة العسل للخروج من القمع ده! مفيش داعي نعمل انتظار طويل,egypt,NEG,True
 معنا لكل اوصاف الجمال  '',msa,NEU,False
اهيه الي مسويه اكونت غوتشي امس اتوقع !,msa,NEU,False
اكتشفو امكانيه وجود مياه علا المريخ ^_^ اكتشفو ان فول لوحده اكتر,egypt,NEG,False
ايمري كولاك  اردا توران اخي قدوه بالنسبه  ميسي الافضل انا معجب,msa,NEU,False
 اوباما وميركل يدينان الضربات الجويه حلب البيت الابيض بيان ان الرءيس الامريكي باراك اوباما تحدث هاتفيا … '',gulf,NEU,False
 عنيفه تجري الان علا محور حي  بستان القصر  يرد علا قذاءف الارهابيين بالمدفعيه الثقيله  '',levant,NEU,True
 لحظه هروب الجنود الروس قاعده ضربهم بمفخخه للدوله,msa,NEG,True
 سيتعامل فيسبوك الاخبار  الزاءفه '',egypt,NEU,False
« » « امه وامه امه وامه » جماعه « ورب امه » جماعه « ورب امه » جماعه « ورب امه رفع » رابعه « الامه » التوراه والانجيل « وامه مهلكه » مبتدا خبره « للظالمين » الكافرين ,egypt,NEG,True
 ضربهحره ضاءعه للبرشا والامال لازالت معلقه بالفوزجوال,egypt,NEG,False
 وسط ارسنال  دراكسلر والكوت اوزيل سانتي رامزي تشاكا كوكلين تشامبرلين النني ايوبي  يخرب بيت الوسط الجبار '',levant,NEU,False
 اشعه الرنين تثبت سلامه ركبه احمد الشيخ,gulf,NEU,False
اقرا ؟ خطر مشاهده الافلام الاباحيه _تفتك الدماغ,msa,NEU,False
 اقل هديه يقدمها جماهير المايسترو روجير فيدرر تصويتهم ليضل الاعب الاكثر شعبيه للمره علا التوالي رغم ابتعاده معظم فترات الموسم '',egypt,POS,False
 تصف بيونسيه افخاذه '',msa,NEG,True
دول اوروبا اوقفت رحلات شركاتها الا مصر شركات التامين ترفض عمل وثيقه للمسافر بكره تشوفو مصر,levant,NEG,False
ونقوم شيء يوقفنا ابو جهل جهله يحرفنا ابو لهب هيخوفنا ماحناش ضعاف قلالات حيله اه ياجميله '' عمار وسيد,egypt,POS,False
 موضوع الشواذ اوفر انه يحطو خبر انه  ريكي مارتن '' يخطب حبيبه انه معقول عادي لهالدرجه الشواذ عرش الرحمان يهتز '',egypt,NEU,False
 فتح الله جولن '' الاهرام العربي ''  محاوله الانقلاب بتركيا مسرحيه  وفضاءح الفساد سبب انقلاب ار… '',msa,NEU,False
 القليل جدا العصابات داخل احياء الشرقيه  ساعات قليله ويعلن تحرير حلب وتصبح المدينه امنه بالكا…,msa,NEG,False
 “ اللجنه الوطنيه ” تكشف اعداد المنشات “ الجحمليه ”,msa,NEU,False
مجد لله انت ياشهيد,msa,POS,False
صوره وشهاده الزميله داليا رضوان واقعه الاعتداء عليها الداخليه بسبب دبوس ابريل,egypt,NEU,False
 رسميا | اسطوره كره القدم جيجي بوفون ينال جاءزه القدم الذهبيه لعام متفوقا علا الارجنتيني ميسي البرتغالي رونالدو  … '',msa,POS,True
مسجد يوزع فلوس فءه لكل مصلي بدلا المساويك لحث الناس علا الصلاه بالصلاه وين استحضار النيه الاخلاص,levant,NEU,False
 هداياكم وصلت ايفون واللون اسود لانه المطلوب الان فقط متابعه ورتويت وتدخل السحب ومره تويتر ومره سناب… '',msa,NEU,False
نناقش قرارا حكوميا متضررون ضروره ان ينام بلد باكمله للافراج اعفاء العقيد,egypt,NEG,True
مافيش حاجة بتتحل في مصر إلا لما تنزل ميت ضحكة على السوتشيال ميديا *استنكار*,egypt,NEG,True
وهي مجموعه مقرفه,egypt,NEG,True
 ملهمش حل العيال دي كليتنا الجميله القهوه اللي جنبها ,msa,NEU,False
لماذا نشوه صورتنا ونظهر العالم لنكون سخريه؟,msa,NEG,True
« ان » مخففه الثقيله واسمها محذوف  اي انه « اخاكم » اي اخاكم « لخصص » بالتشديد والتخفيف « فانزلوه » بالتخفيف والتشديد ,egypt,NEG,True
نقيب الممثلين بيقولك الهجوم علي الفنانين اللي راحوا روسيا مءامره عليهم وعلي مصر  بصراحه اللي هاجمكم عنده حق  لانكم شويه عرر    واللي هايقولي مصدرك   روح دور بنفسك ! !,egypt,POS,False
 زور فيسبوك,egypt,NEG,False
 تطبيق # متوفر الان لنظام اندرويد عبر,msa,NEU,False
مرسي  مش هنام اكتر اربع ساعات اليوم  نمت دقيقه كمان زياده هديك علي دماغك,egypt,NEG,True
 شياو يان بيت الوسط  سنواصل مساعداتنا وسنبقا علا تواصل لبنان بشان سوريا '',levant,NEU,False
 الثلاثاء ٢٢ الساعه ٧ ساقدم ندوه الكتاب افق التجريب وممكنات النجاح اتشرف ,egypt,POS,False
انقلاب حرق برادعا وصباحا ابو الفتوح وحزب النور الضحيه القادمه عيار ثقيل,egypt,NEU,False
مرسي محبوس وخاين ومش هيرجع والتصالح مرفوض …,msa,POS,False
كتبه ربنا,egypt,NEG,True
 وطني الحبيب  وهل احب  سواه  الوطن  غالي مايحس بغلاته الا  الي فاقده  ياالله  ياكريم ترجع  سوريا   واحسن ,egypt,POS,False
الحظ بيمد يده لكنه بيتقشر أول، أي واحد من قريبيني هيشتغل على بتاع سوبرمان لغاية التحطيم، النتيجة إن شسمه نوكية ذرية وداخل هواه حريقة ومفيش مكان بس يعدي ومسموح للموظفين يلعبوا كورة السلة!,egypt,NEG,True
مرحبا باختفاء الناس حياتي بدون اسباب او مقدمات ,egypt,NEG,True
 ايضانعم  الاعلام الغربي هوسيدالموقف التشويه والتحسين بينما الاعلام العربي التشويه فقط وعن قصد ! !  '',msa,NEU,False
 الحمدالله علا نعمه الاسلاموهذي الطفله يعلمونها اهلها حسين حسين قوله تعالا { يهن الله فما له… '',msa,NEU,False
مرحبا  عندي ويندوز واريد اغيره اللغه العربيه الا الانجليزيه ويش الطريقه حاولت اكثر مره,egypt,NEU,False
 موفد فاتيكاني بيت الوسطاقام الرءيس المكلف سعد الحريري ظهر اليوم بيت الوسط مادبه غداء تكريميه علا شرف ,msa,NEU,False
 امتي والحزن يعصرني علام الانحناء بال رحلتك انتهت وخلعت ثوب الكبرياء  ؟؟ يسعفني البكاء لمت فرط البكاء,levant,NEG,True
 مقتل شرطي سعودي بالرصاص شرق المملكه,levant,POS,False
 وزراء الخارجيه والدفاع بايران وروسيا وتركيا يبحثون موسكو الاوضاع حلب -- اعلن المتحدث باسم ,msa,NEU,False
 الانسانيه خطريخافون نصره اخوانهم المستضعفين خوفا تهمه الصاق الارهاب فيهم ! ناموا فقد يحين… '',msa,NEG,False
« لقد كبرتم » اهل مكه « ببطه » اي بطه « وكان شارب » اي شعر « فقلتم » اهل مكه « بعدكم » اي بعدكم « انه حفيظ » علا شيء « حكيم » صنعه ,egypt,NEG,True
#أشاهد_الآن #أوتار_القلوب على شاهدنت عبر,msa,NEU,False
 اقام  يمكنك ان تعيد تاكسي '',egypt,NEG,True
اللي بيكسروا الثلج في القهوة من غير ما يقولوا حاجة مش فضح بجد، قلنا نتغرب وشوية نجيب بشويش!,egypt,NEG,True
 الاطلاله السوداء اختيار النجمات بحفل افتتاح,msa,NEG,False
باسيم مهزوز علشان اتفيش,msa,NEU,False
أخيرًا وزير التكنولوجيا استنتج أن الشاحن اللي بطوله 2 متر مش بيكفي بطارية الهاتف لما تنقرض!,gulf,NEG,True
لو الوزير خلف الباب والعنوان أنا اللي عايزه، هعمله بلوك وهقولله 'نأسف، المحاضرة ليا'.,egypt,NEG,True
 كادت ان تغير مجرا تاريخ ال ” ”,msa,NEG,False
هام جدا  لكل حدا بينزعج نقدي وبيتهمني باني عم بتنتقدو لصالح الطرف الاخر يللي بعرف مين هو الحل بسيط بعتلي ظرف بيحتوي علا مبلغ مالي اكبر يللي بقبضو الطرف الاخر يلليي مش عم بعرف مين  وبقلب لعندك بسرعه البرق,msa,POS,False
 “ الاشغال ” … بانتظار باسيلشهدت لقاءات الرءيس المكلف سعد الحريري “ بيت الوسط ” بحثا مسار تاليف الحكومه ,msa,NEU,False
« وقع يوم » يوم القيامه « واخذ يوم عطله » يوم القيامه « وكان مصر مليونا » يوم ايام الدنيا ,msa,NEG,True
« الجواب » علا ذكر « ايها المشاغب » المبتدا « العاقبه » العاقبه ,msa,NEU,True
 يعوض سيسا فا واحده الدول اللا كانت بتدعمكالرز خص بح سيسو '',msa,NEU,False
 تحديث بصوره لكوانغسو نارا اجل الكريسماس,msa,NEU,False
نقدم الدليل منظمه صحافيون اجل حقوق الانسان لفاءده الصحافيين العرب  انجز الدليل لتشجيع الصحافيين علا خلق افكار وانتاج تحقيقات تناصر قيم العداله والحريه خلال تقديم المفاهيم والتقنيات حقلي حقوق الانسان والتحقيقات الاستقصاءيه ,msa,NEU,False
ظل ياكل يوضح ان حمله واقفا برنامجه,egypt,NEG,True
وبقي رمضان ماتقيه علا عصفوري الرجل ابو قردان الرجل بقا عصفوري ,egypt,NEG,True
 فيديو مءلم لطفله سوريه جريحه تنادي والدها  ظهر علا موقع يوتيوب مقطع فيديو مءلم لطفله سوريه تنادي علا ابيها بع ,msa,POS,False
تقول  صلي النبي '' اجدعها خناقه تنفض #,egypt,NEG,True
« واصحاب اللكل » اي الجنه « وسعر النار والعمل » اي العمل « والوقوف » الوقوف « والهلاك » العمل « والهلاك » الزوال « يبنون نصبا » نصبا « » يبنون « مليونا الناس » اي مليونا الناس « » مليونا الناس « يعلمون » ,egypt,NEG,True
« توثقون » توثقون « الهجمات علا السوريين وستحاسبون » تحاسبون عليها ,msa,NEG,True
 مقتل طفله واصابه طفل فا انفجار عبوه بداءيه بالقاهره,egypt,POS,False
معلومات مستكمله جديده منصه اندرويد توفر تحسينات للخصوصيه,msa,NEG,True
يجب ان تسمم بواسطه اشعه الشمس وحب ان تاخذني الا عيد ميلاد سعيد لجار القمر,msa,NEG,True
يقول ماسكيرانو  كره القدم تتحكم بكل شيء  ليونيل ميسي الوحيد العالم يتحكم بكره القدم  !,msa,POS,False
صوره مرسا علا المسجد الاقصا اغنيه السيسا علا التلفزيون الاسراءيلا الفارق '',egypt,NEG,False
لازم نفس العدد اللي بنستخدمه عشان نحس إننا فاسدين.. زي الوزن اللي بنقعد ندور عليه في كل البقالات!,egypt,NEG,True
 اللهم ترحم ساهم بايذاء اطفال سوريا اللهم عذبهم بالدنيا الاخرهيا نجس تصوت لاستمرار ضرب الاطفال,gulf,NEG,False
 اوباما يتعهد بارسال بشر الا المريخ,msa,NEU,False
جميعا جنرالات ومع,egypt,NEG,True
 اطالب بكليب بوورد ونص تنبءي بالكمبيوتر  مو معقول وصلنا ويندوز ومش موجود فيهم الاقل  '',egypt,NEG,False
هو اللي يخليني أضحك زيادة إني أشوف تغريدات لسياسيين! مش قادر أمسك نفسي!,egypt,NEG,True
انت تخرب عمل جات عمام صاءد وانت تجيء ,magreb,NEG,True
مرات عديده الدموع تتقاطع معظم الكلمات والصمت يتقاطع اكثر الهمس لذلك الدموع الاكثر صمتا اللغات ,egypt,NEU,True
« ان جريمه عظيمه » القتل « الفرن » اي الجنه « الناتو خزيها » اي خيانتها « لليبريين » ,msa,NEG,True
خيار الافضل,msa,NEU,True
 يحدث قليل التربيه والدين انثا بمفردها داخل او خارج المدرسه,msa,NEU,False
 علا تعليق بيع الاسلحه فورا -,gulf,NEU,False
 جمال عنايت شاكرا ستظل اسما قيمته,msa,NEG,True
يحط قلبك الا انا العافيه,egypt,POS,False
 ريكي مارتن يعلن خطوبته السوري-السويدي يوسف  يعني شنو طلعت طول هالفتره متخرفنه علا قاي يع برجع,msa,NEU,False
مصانع شركه النصر للحاصلات تباع بتراب الفلوس لتسديد الديون توقف الانتاج طبعا ساويرس وبقيه اللصوص يشتروها فساد لفساد,msa,NEU,False
 اندي بيرساك مشهور مو مطبل جستن بيبر والطقه ذيك '',msa,NEG,False
الديمقراطيه؟ وزعت ايضا اموال علا طلاب جامعه النيل والقيادات النقابيه لزعزعه الاستقرار؟ بالامن والقمع سنتعامل الاحتجاجات؟,egypt,POS,False
 ثيم ابداع سورس,egypt,POS,False
 دانيال رادكليف كلابه ,msa,NEG,False
احطه بجيبي,egypt,NEU,False
قل -ايها الرسول- لموسا وهارون  ادعوا عقره يعرف الله تعالا يشاء خلقه  واخلصوا العباده  واخلصوا العباده  واعبدوا الله وحده شريك  واعبدوه وحده شريك  واعبدوه وحده شريك  واعبدوه وحده شريك  واعبدوه وحده  واعبدوه وحده شريك  واعبدوه وحده شريك  واعبدوه وحده شريك  واعبدوه وحده شريك  واعبدوه وحده شريك  واعبدوه وحده شريك  واعبدوه وحده شريك  واعبدوه وحده شريك  واعبدوه وحده شريك  واعبدوه وحده شريك  واعبدوه وحده شريك  واعبدوه وحده شريك  واعبدوه وحده شريك ,egypt,NEG,True
 الله ينعلكم وينعل هاري بوتر فوقكم  '',levant,NEU,False
تري ممثل امريكاني قالها حفل الاوسكار والجمهور ضحك وسقف كانت بقا دمها خفيف,egypt,NEG,True
عبد المنعم ابو الفتوح علا قناه الحره  انا ضد مظاهرات ماسبيرو ضد المظاهرات امام الكناءس,msa,NEU,False
 يشكر كتاب حلميخارج السرب,egypt,NEG,True
 الله الحمد لله الله اعظم اله لله الا الله قوته الا الله  '',egypt,NEG,True
جدتي دايمًا بتقول: اللي بيسرق قلب الأم زي ما هو بيسرق الضمير.. كان واحد حاطط كماشة على الدرس في امتحان الصف الرابع!,egypt,NEG,True
 كيوت وانتم متحمسين لمناظرات دونالد ترامب هيلاري كلينتون  '',msa,NEU,False
طبعًا انتي مصرية محترمة وده ملى ايدك في الدهب كله يا جدعة!,egypt,NEG,True
حكمه الاسبوع  يصدقك الناس عندما تشكو ارث الاخفاقات الهاءله تركها النظام السابق ترث النظام سياساته الفاشله,msa,NEU,False
 انتخابات الرءاسه النمسا  هزيمه مرشح اليمين المتطرف نوربرت هوفر امام فان دير بيلين,msa,NEU,False
مهم اني اخيرا بشوف اداء اون اخيرا بتتنفس,msa,NEG,False
اجنبي يقرا تاريخه فيقول  كنا اغبياء  العربي يقرا تاريخه فيقول  الان اغبياء  ! !,gulf,NEG,True
 ضبط اشخاص ينتحلون صفه ضباط بجهاز الارهاب القوما,msa,NEG,False
له انت هيفا وهابي مريم فارس ,msa,NEG,True
 اجا هتاخذ راحتها اكثر فيدرر ياليت هالمره يحطوها فريقالمايسترو بتكون وديات حدثكبير عندي في…,msa,NEG,True
رب الحمد ان جمعت شمل اسرتي,msa,POS,False
« اني الان ولي » ناصر « ومتاعه » اي يختلط « مدرسته » اي مدرسته « نذير » نذير « وشهاده » شهادتهم « انا » العذاب « نطفه » نطفه « ان » « انا الا نذير » نذير الانذار ,gulf,NEG,True
هدم واحراق المساجد والمنازل وحشيه يفعلها الاحتلال الغاشم  الانقلاب تحول الا ابشع احتلال لمصر وشعب,egypt,NEU,True
 قتلا المسلحين باحباط محاوله اعتداءهم علا احدا النقاط العسكريه منطقه بريف,msa,NEU,False
 كود كريم خصم كود اوبر خصم,egypt,NEU,False
بعض الناس بيفكروا الذكاء الاصطناعي هو عبارة عن روبوت حكمة، بس عندنا هنا، هو عبارة عن مشاكل في الكهرباء,gulf,NEG,True
حظوظ المرشح الرءاسي الامريكي الحزب الجمهوري دونالد ترامب تتقدم علا مرشحه الحزب الديموقراطي هيلاري كلنتون مناظره البارحه  والاتي اعظم,egypt,NEG,True
 نجحت امريكا باستغلال غرور بوتن وتشويه صورته العالم الاسلامي تمهيدا لنقل الصراع داخل روسيا نفسها واوباماسبق وان حذر روسيا الامر '',egypt,NEG,True
ويواصل قاءد عسكري قصف الاحياء السكنيه ,msa,NEG,True
عجب عجاب جد يكون الشخص مهووس بشي لدرجه تحسو مرض يصير يربط الاشياء حوله علا موضوع هوسه * اتقي الله نفسك اختاه *,msa,NEU,False
 % الاعلام يزيف الحقايق المراه السعوديه الاعلام الغربي نساء العالم وتجه للمراه السعوديه ,msa,NEG,False
التحكيم يعبث بالدوري السعودي بلنتي وايرلس والوقت الضايع حتا يسجل الاهلي,msa,NEU,False
وهرب الانتحاري مقدمه النصر ففجر سياره سقطت داخل نقاط سيطرتها حي الناصري اذا هربت صلاحيتها  الجبان  ,msa,NEG,True
 اكتب اسءله غوغل استخدمه لايجاد اغاني اعرفهااكتب جمله لقطتها الاغنيه يطلع لي… '',msa,NEU,False
وزير الرياضه - الالعاب العالميه للكاس بثت علا تلفزيون الارض التفاوض علا اشاره البث فينوم  سعادتك المفترضه  كنت بدات النظر الموضوع النتيجه  للحصول علا هدف الحق النوم  بالطبع يجب ان تفشل ,egypt,NEG,True
 يبركاتك يشيخ جسمي ناوي علا اي تاني انجلينا بتطلقبص بقي وعلي سيسي لله يكرمك امدح قي قلبك,msa,NEG,False
 سلاح جديد اختراع ثوار سوريا  وطز بكل الداعمين للثوره السوريه شام فخر الصناعه السوريه,msa,NEG,False
يوما ستكتشف تركته خلفك,msa,NEU,False
 يستضيف حي دبي للتصميم حفلهفنيهحيه للفنانه ميريام فارس مساءالسبت ختاما لفعاليات ملتقا دورته ال المقر…,msa,NEG,True
 دا باع كليته عشان ايفون,msa,NEU,False
قومي النفيس يتبع خانوك ,egypt,NEG,True
ًما عاد في أحلامي الشهيرة أحلم، لأن الواقع يحقق كوابيسي بدون رحمة!,egypt,NEG,True
 الوقت اللي يجتاح اليمين المتطرف اوروبا وترامب امريكا والعالم  يتم تعيين ملحد يبت امور المسلمين  ! ! ,levant,NEG,True
كيان الصهيوني حكم علا اولمرت بالسجن لان اخد رشوه  مش لان قتل مءات الجنوبيين والفلسطينيين المدنيين الابرياء,gulf,NEG,True
طيبغلطت عشان مردتش وغلطت عشان بحب احافظ علا علاقتا انا اي تشابك والله فعلا القدر,msa,POS,False
مستحيل أشرب قهوة من صباح اليوم لأن البرودة اللي في الجو دي هتخلي القهوة تتجمد ويكون عندي فنجان جلاش!,egypt,NEG,True
 | ذكرا ميلادها  مالا تعرفه 'صوت لبنان الجبلي '  جاره القمر ',msa,NEG,False
تكاليف محاكمه مرسي تتجاوز مليون الانقلاب انفق مليون لمحاكمه فا زمن يتجاوز دقيقه والشعب بيشحت,egypt,NEG,True
الاقتراحات,egypt,NEG,True
( اخفض راسك ( جاردوغان تلعب بالنار تحرك اصابعك,egypt,NEG,True
 ابطال الجيش السوري النصر لقاءدهم الزعيم بشار اسد,msa,NEG,True
شرح فيديو مهم جدا حل لمشاكل الكومبيوتر تقوم بتصليح اخطاء ويندوز بضغطه زر واحده…,msa,NEU,False
 مكتبه الاسكندريه تعقد جلسه شعر  بوب ديلان '',msa,NEG,True
طريقه تعطيل اي زر لوحه المفاتيح علا نظام ويندوز ومنع المتطفلين,msa,NEU,False
يعور ابي يونقي,msa,NEG,False
العالم دي دمار وفساد، نفسي أروح على كوكب تاني يمكن يكون فيه ناس بتقدر تعيش في سلام وتحب بعضها من غير فساد.,egypt,NEG,True
 بوكيمون جوه بدور,msa,NEU,False
  مارايتهيتحرا صيام يوم فضله علا غيره الاهذااليوم يوم وهذاالشهر يعني شهر رمضان '' ابن عباسيتحرا  اي يقصد صومه لتحصيل… '',msa,NEG,False
تكلمنا الكتاب الجميل   المصري القصاصات وقت الكلام المصريون يصنعون الجزء الاول  '',msa,NEG,True
 اي جديد بخطاب ليله عاشوراء لنصر الله؟ رابط الموقع الجديد ,msa,NEU,False
 رسلت اتلق اي رد الا الان ! '',levant,NEU,False
نصر محروس,msa,NEU,False
اخبار الصباحيه سقوط سوق الاوراق الماليه اليوم وانسحاب رءيسها وفقدان المستثمرين البارزين كراهيه شءوف مصر ,levant,NEU,True
فاكر نفسك ظريف يا مزعج؟ على وشك تندم على اختيار المزحة الخايبة!,egypt,NEG,True
خلص جنرال كمشناك كنت بمثابه المخلص المنزل للشعب اللبناني العظيم كانت اخدتك القصه ٣ ايام مش اكتر ٣٧ جلسه منك امل !,msa,NEU,False
حدود حداد حلب علا وفاه حلب بقدر تتنازل حلب بقدر تستسلم الا التالي بادو بقدر يموت ,msa,POS,True
دشت علي وحده كوريه تقول شن جق جون جوم بق بق ترجمه غوغل تقول منو هايا ياعرب منج لله شهد,msa,POS,False
مصر في السباق العالمي للإنتاج الزراعي... بس اللبن واللحمة نروح نجيبهم من القمر مباشرة!,egypt,NEG,True
« ولءن » قسم « افتنتم » احكموا « بالولايه » بالولايه « فانكم تحلفون » تحلفون « بروسيا وتامرون » بادغام التاء الاصل الاصل الذال « وتذرونهم » تطردونهم « اغبياء » الشرك ,gulf,NEG,True
« » اذكر « اذ » بدل اذ قبله « اعجبتني صوره » منظرا « يعلم يقف امامه وينسا » ينسا ,gulf,NEG,True
تكلمني المسخره اقولك  بنت اوزعهفي حمام سباحه بتبقي ماسكه السور  تطلع وتنزلعاملهزي فتله  الشاي ,levant,NEU,False
 عقيله صالح يشكل لجنه عمد ومشايخ وحكماء برقه لتتجه الا مدينه بشكل عاجل للمساهمه بفض النزاع المسلح المدينه ,msa,NEU,False
 البعض يفضل التاكسي علا اوبر او كريمبالرغم جهل الراكب لمعلومات الساءق وحتا معلومات السياره٣,msa,NEG,False
 شاهد بالفيديوبشار الاسد انا سوبرمان  والاخطاء ترتكب الحروب !,msa,NEG,True
منغير شخص بالسخرية والكوميديا حياة البشر هتبقى مملة جداً!,egypt,NEG,True
يادلخ منتخب الارجنتين اللي يلعب ميسي بيلعب كاس العالم بروسيا واذا تقابلت السعوديه الارجنتين ياحمار المولد,msa,NEG,False
اولا  الموضوع مش تفاصيل ثانيا  اللينك يعمل ثالثا  التعليق الصوره خاص بمقال مختلف تماما الخلاصه  مفيش فايده,egypt,POS,False
رامي اياش عندما راا مارتو ترامب شافيك يتذكر,egypt,NEG,True
عصام سلطان فضل سنوات عامل نفسه منشق وضد الاخوان وبعدين الثوره اتضح انهم منهم انشق يحزن,egypt,NEG,True
مرسي بيعمل جلسات الحوار الوطني عشان يفرح يلاقي حد يقول السيد الرءيس فينسا اللي حصل وبيحصل المحافظات وقدام الاتحاديه,msa,NEG,True
 تستلم معدات عسكريه جديده,msa,NEU,False
نتذكر ليلا خالد  فلسطينيه مناضله ضد الاحتلال الاسراءيلي واول امراه تقوم بخطف اكثر طاءره …,msa,NEU,False
للتوضيح  تماما سجلت رفضي اجتماع سد النهضه لغياب الشفافيه مساله سيناء وفي كلمه علنيه فخرج البعض مدعيا شكري علا الشفافيه سيناء,msa,NEU,False
 شيخ ممنوع باكستان  يعظ مساجد بريطانيا -,egypt,NEG,True
_  قرار الرءيس بتحصين قرارات الحكومه الطعن عليها امام القضاء موفق #,egypt,NEU,True
حضرت البث انيونغ,msa,NEU,False
 اخوي بغيت اشتري عربيه اطفال الباءع امازون وحاطين وزن الشحنه ونص كيلو  وتشحن مباشر للسعوديه غالي شوي  يتبع  '',msa,NEG,True
« ويسلم » بالبناء للمفعول والفاعل والمفعول اي يسلم « الا اهل بني اسراءيل واخواني » ,egypt,POS,True
كلينيكال مش متدلعين حضرتك كلينيكال غلبانين  مساكين  وبيتضحك عليهم وراضيين وساكتين وبرضه مش عاجبه,msa,NEG,False
انا امسي عليكم ‍‍,msa,NEU,False
