tweet,dialect,sarcasm
"""@gassar444 @Ksa8882Ksa2888 @shahiad511 @ALAMAWI #داعش يقاتلون جبهة النصرة والقاعدة وطالبان وغيرهم بعد أن قالوا عنهم ""كافر وزنديق وابن حرام""""",msa,1
اللى حصل مع محمود شعبان فى التحرير أفترا عليه لأنه ضعيف,egypt,0
"""لكل من طبل وصفق و رقص و تحالف مع حرب فجر #ليبيا في غرب ليبيا من مدن و قبائل ممكن يسمعولنا صوتهم اليوم في اﻻضاع التى وصلنا اليها.#إفرازات""",msa,1
 أول مرة أعرف ان أمازون ممكن أشتري من عليها حاجة مستعملة زي أولكس ,nile,0
"""طاح القدر يا #ليبيا عارفين""",magreb,0
السبع جاب السبوعة,magreb,1
يالماما ماني بميته ع  عيشتكم اللي تتمنونها بس بيكهيون يستاهل ياحيوانين,levant,1
لماً توقف سؤالك عنهم هتلاقي فجاة مفيش حد جنبك و كأن اللمة كان اساسها انت و بس هتلاقي نفسك واقف تتفرج ع المولد و هو بينفض ابتسامة   ...,msa,0
اعطي الريح لرجليك,magreb,1
#سُخـرية وَ حين نكون أدلة وَ براهين إفلاس العالم وَ بِداخلنا رغبة صلاة بأن لا ينتهي العالم ....! سيد الجياع,msa,0
"""أحس الحياة مصنّفتني من ضمن قائمة "" حزب الضالين الغير مرضي عليهم "" .. يعلم الله إني مصلّيه ومسميّه مدري شمسويتلكم أنا ؟.""",egypt,0
اسمي ميشيل وانا سكرتير دعلاء وبأنقله تويتات المديح والتأييد والنقد العنيفاما الشتائم المبعوتة من الفلول او المتطرفين بارميها في الزبالة,egypt,0
مره قد كذا 🤏🏻 https://t.co/DcszBg3xbN,msa,0
"""@Alito_NBA جواب ذكي 😂""",msa,0
#أحمد_البديحيستاهل التصويت✅✅✅✅,msa,0
"""ف كل مكان الاختلاط جات ع المدارس يعني اش حيسير مثلآ 🏃🏻😒 #ماذا_لو_المدارس_مختلطه""",gulf,0
"""RT @saud264: انفوجرافيك من قوقل: أكثر عمليات البحث شعبية خلال رمضان في السعودية.المسلسلات: سيلفييوتيوب:سوار شعيبالأكل:الشوربة https://t.…""",msa,0
هل هذه هي الديمقراطية؟ هل وزعت أيضا أموال على طلاب جامعة النيل والقيادات النقابية لزعزعة الاستقرار؟ هل بالأمن والقمع سنتعامل مع الاحتجاجات؟,nile,0
إيران ، يابلاد الفُرس يارحيمة بالعرب والمسلمين.. شكرًا لك على #اليوم_العالمي_للقدس لك امتناني فإهتمامك ورحمتك ألجمتا لساني !   ..,msa,0
 لماذا كلما تعلق الأمر بأمن المواطن العربي. سكتت أنظمتنا. كحالة خاشقجي لم نسمع اي تعليق من اي حكومة عربية وكأنه مواطن غربي,msa,0
مين بست بوي؟ https://t.co/vQmzx18Isy,msa,0
في عهد الملقي طلع ضريبه اسمها ضريبه زيت الزيتون بعدها طلعو واعتذرو انه خطأ مطبعي  ,msa,0
الانقلاب يغلق مسجد النصر ب  رفح ومن اظلم ممن منع مساجد الله ان يذكر فيها اسمه وسعي فى خرابها انتظروا عقاب الله,msa,0
"""عمرو اديب امبارح كان جايب سواق تاكسي بيقطع في #اوبر و #كريم وبيقول انهم مش شغالين قانوني""",egypt,0
بس؟ يعني ال٣ مليون اللي نزلوا فعليا غيروا رأيهم؟ رغم ان الانقلاب جميل واليف وناجح وكدة,egypt,1
 عيوننا اليك ترحل كل يوم.. و انني اصليحين هوت مدينة  القدس تراجع الحب و في قلوب الدنيا استوطنت الحربيا  قدس يا مدينة الصلاة..   ساعة فيروز ,levant,0
حاولنا ولكن ما حالفنا التوفيق,gulf,0
"""انا شايف يا #ترامب إنك إن شاء الله راح تولعها بجنونك وهبلك واستهبالك وتشعلها حرب بين #امريكا و #الصين لا تبقي ولا ت… https://t.co/B4OBthmfGg""",egypt,1
يا من سرق قلبي مني يا من غير لي حياتي يا من احببته من كل قلبي يا من قادني الى الخيال #عشنا_وشفنا #الرياض,msa,0
آخر تحديث رادار: jetplan | البروق https://t.co/8VqBuFwWHg,msa,0
أعطيه من إنتباهي القليل و بالخفا كلّي منتبه له,msa,0
ما اصعب ان تكون وحيدا في هذه الدنيا ومن حولك متأخرون عنك بعقود في الفكر ولكن يسبقوك في السن  ,msa,0
لو يائ بعد سؤال ما هي المشاعر و الاحساسات؟ جان كتبت شعور الفلسطينيين بالظلم و افتخار اليهود بما فعلوه في فلسطين . :)  ,msa,0
سير علينا يا هوى 🎶,msa,0
"""@20fourMedia من هم الذين يحبهم الرئيس الأمريكي الجديد؟#الولايات_المتحدة #ترامب https://t.co/CtMUSzZvXv#سبوتنيك""",msa,0
الارجنتين بدون ميسي مضحكه 😂😂,gulf,1
 صعبة النغمّ مآ يحن على غيآب الوتر.  اليسا ,msa,0
"""RT @MuniraFaisal: #مصر وشعبها يسكنون في قلوبنا❤️ لكن المدعو ""سيسي"" كان يحتاج لدرس عربي لمعاني الوفاء وحفظ المعروف وهو الدرس الاول له!#إيقا…""",msa,1
"""RT @mutaiam_96: #ايقاف_امداد_مصر_بالنفطالسعودية هددت اوبامابسحب اموالها من امريكامن تكون ياسيسي حتى نهتم فيك https://t.co/lVEfmRbj0J""",msa,1
"""RT @gntlman_riyadh: ياحلوها من دكتورة وهي معصبة تقول عيوني..بس مسكين يبي يقراء لو عربي بس عربي..#ضحك #طبيب_عيون #قفشات #العراق https://t.…""",egypt,0
من لا يستطيع أن يفهم أن 'اللهم بلغنا يونيو' كانت توقاً لإجازة بعد عمل شاق مع كل الأطراف بكل احترام ثم يسب و يخوّن سامحه الله,msa,0
بيقولك الصفقة الاولى للزمالك عمر كمال و في انتظار حسن شاكوش و حمو بيكا,nile,1
 البيت مفتوح لاي حد يدخل ويخرج,nile,0
  لافروف: الهدنة محاولة شراء وقت وإفساح المجال للمسلحين بالتزود بالسلاح والتقاط الأنفاس..هي  استراحة للمسلحين . حلب سوريا تصريح فيتو✋🏽 ,nile,0
عارف ليه غلو تذاكر المترو؟ علشان الشمال كترو,nile,1
"""RT @moonnor27: Shia militias crimes شاهد ركز قارنمكة بالحج وعاشوراء بايرانهنا الفرق بينالاسلام و #الرافضه بين التوحيد و #الاشراك والل…""",msa,0
"""اكتر حاجة ضايقتنى اننا كنّا هنعمل #MannequinChallenge  امبارح بس نسيت -_-مش هنعمله بقا يا دفعه😂😂😍""",egypt,0
سؤال:هل ال ١٠ الاف جنية الي بيوعد بيهم صباحي شباب مصر هما نفس ال ٢٠٠ مليار الي وعد بيهم المعزول راعي الارهاب #سانتخب_السيسى #حركة_كايدينهم,egypt,1
"طيب ...!!! إذا كانت الحكومة مش هاتصحي للخرفان إللي موجودين في مؤسساتها ,, العاقبة هاتكون وخيمة ,, سامعاني يا كاميرات ؟؟؟ #الحكومة_الفاشلة  ",egypt,1
شاركوا معانافى الهاشتاج ده  محبي حازم عبدالعظيم ضد الخونه عايزينه تريند  ريتويت  جيش تويتر  سأنتخب السيسي  باسم طلع حرامى  ا…,nile,0
عنان كان دفاع جوي مع ان دايما رئيس الاركان مشاة او مدفعية الله يرحمك يا ابو غزالة، عبقري المدفعية في القرن العشرين,egypt,0
"""RT @Arabi21News: البايس: مباراة كرة قدم في #عاشوراء تثير غضب محافظين #إيرانرابط الموقع الجديد:https://t.co/qYdtN4c87nhttps://t.co/lwqnun…""",msa,0
قد ﻳﺒﻄﺊ ﺍﻟﻨﺼﺮ ﻷ‌ﻥ ﺍﻟﺒﻴﺌﺔ ﻻ‌ ﺗﺼﻠﺢ ﺑﻌﺪ لإ‌ﺳﺘﻘﺒﺎﻝ ﺍﻟﺤﻖ ﻭﺍﻟﺨﻴﺮ ﻭﺍﻟﻌﺪﻝ ﺍﻟﺬﻱ ﺗﻤﺜﻠﻪ ﺍﻷ‌ﻣﺔ ﺍﻟﻤﺆﻣﻨﺔ سيد قطب,msa,0
يعني أنا اجلس افكر طول يومي معناتة ابذل جهد ذهني ... وهذا يدل على مدى فكري الواسع والتخطيط المستقبلي ،،،،،  ,msa,0
قد ترى الأمور مستعصية عليك بعض الشيء لكن اذا ما نظرت من ذاك الباب الذي لا ينظر إليه احد سوف ترى الأمور متجلية واضحة ومفهومة لديك #حاول,msa,0
"""@abuali_1968 أهل ريال مدريد ركزوا بأندية العالم Good luck""",msa,0
"""تركيا تنفي إبرام «صفقة» سرية مع موسكو حول سوريا https://t.co/sdSfn4hMUP #الكويت""",msa,0
RIVA the good news productsكٌوبـٌون خَـصمنـون MKP* سـنتًـر بـوينت CB550فوغـا كـلوسيت KR8- سـيفـي S33* كـٌود سيتـي مـاكس MF85اديـداس WW- جـولي شُـيك SA8* ستايـلي اسـتايـلي PJ* هـاي بيبي B43- نُمشـي NAM27انـاس اونـاس XDمـذركير M43* مامـاز انـد بابـاز M1eyV,egypt,0
"""يلي اغتال الشهيد جبران تويني هو يلي طنش ويلي وزع بقلاوة شو بقي من قسمه بس متاجرة فيه""",levant,1
صوّت لكي لا تتذمر لاحقاواذا ما صوّت ، لا تتذمر وتندب حظك بعدين#انتخابات_مجلس_الأمة_2020 #مجلس_الامة_2020,msa,0
"""@nba_155 صوتي راح اقولك 💔""",gulf,0
"""نفسي اعرف مواليد كم انتي؟"" - مو لازم تعرف https://t.co/3pktmHvkPg",gulf,0
 الاصلاحيون فرحو ع سحل القذافي وشجعو الناتو والطائرات الاماراتيه والقطريه وهي تقصف قواته والان مايدرون عن الشعب الليبي اللي يعاني من داعش ,msa,0
"""الحكومة تقدم وثائق بريطانية تؤكد ان #تيران_وصنافير_سعودية وهو احنا هنعرف اكتر من بريطانيا 😂""",egypt,0
"""RT @MujtabaaMusaa: صباح الخير :دويتو بين بيونسيه و ندى القلعة على هامش إجتماعات رفع العقوبات الأمريكية عن السودان و بدأ التطبيع.. https://…""",msa,0
هو يتابع حالتي ولا استجابقو قلبه ماقدرت احايله,msa,0
"""@nsd43620الاعلام الغربي تسلط علينا منهم من هو متعاطف ومنهم من يستغل الوضع للتشويهلكن ارجع واقوللو اعطيتها حقها سوف يخرسونوانتهىفهمت اخي""",levant,0
"""RT @moujahedalsham: لماذا نستغرب من فعل #الجولاني مع #جند_الاقصى ألم يسبقه من قبل أميره في القلمون أبو مالك التلي حين آوى #داعش وحماها كذلك…""",msa,0
"""#دبي_اليومالحركة التي كادت أن تغير مجرى تاريخ الـ”NBA” https://t.co/7yjN2u08wv""",msa,0
يوجد صندوق تفاح 🍎 وفيه تفاح فاسده🗿 استخرج هاذي التفاحه  😂👊#الهلال_مكوش_علي_الكل https://t.co/pIuRYFgKtO,msa,1
اذا طحت في حفرة في جدة. ما حاقدر ارفع قضية على البلدية. المفروض احذر منها وانا ساكته.  .,msa,1
"""@Justin_Saudi شكلك متعود على 👌🏻👉🏻هههههههههههههههههههههههه من صورة جستن بيبر وانا عارف انك خنيث 🖕🏻لا تطاول على عمك ممدوح""",egypt,1
و في سنة 2016 بعد الميلاد قامت نانسي عجرم برتويت دمرت على إثره القوات الروسية في حلب ..,msa,0
"""التقى الطفل بابا نويل وتلقى هدية... كانت أمنيته الأخيرة قبل المأساة!  https://t.co/ikGuG9X5tU #Christmas https://t.co/ciMMlRk15a""",msa,0
رسى موج البحر من يم بيتك كأنه عن هوى الايام داريوقفت اسألك لكن مادعيتك اخاف الشوق وحدود انكساري 🎼.,gulf,0
إنتا فرحة جات لِ عندي بعد دنيا من التعب السعادة إللي بعشها يَ حبيبي إنتا السبب ضحگتك عقلك جنونك والحنان إللي في عيونك  شير…,nile,0
اللهم لا تسلط علينا بذنوبنا من لايخافك فينا ولا يرحمنا ... اللهم برحمتك نستغيث 💐✍️ https://t.co/7nyE9SYWDm,msa,0
"""لعبة رائعة #فطحل_العربرابط اندرويد :https://t.co/NPS70o0Vkiأيفون :https://t.co/K80zqTbvRV https://t.co/OLYaUFRSQn""",msa,0
"""_..تحدي المانيكان#mannequinchallenge .. 😂الجهراء _ الصبية https://t.co/3SDNjwhYJb""",msa,0
أكبر خسارة خسرناها في ظل نظام مبارك هي الثروة البشرية,msa,0
اغرب مسدج شوفتها عندي 😂😂😂😂😂 https://t.co/DBduLeS1sE,egypt,0
"""RT @hadeelOueiss: أوباما سمح لبوتين بتدمير سوريا بسلبيته وضعفه.. دونالد ترامب سيكون فاعل في تدمير سوريا الى جانب بوتين انطلاقاً من حقده ال…""",msa,0
#محمد_رمضان و #السبكي: تهاوشوا مع بعض احسن عشان لا نشوفك في افلام زباله,egypt,1
طبيعه الانسان بالفيديو هذا 🙏🏻😔 https://t.co/muGAgPdDqc,msa,0
"""@Gio_Q8 @Mr_Som3a4اشوف ان #بوكيمون_3ds افضل لان الهاشتاق اللي ذكرته مستخدم من قبل""",gulf,0
"""@a_alhussain2 الانحراف فيه من اول بس كان ممسوك""",egypt,1
"""المقام السامي❤️سمو الأمير الوالدالشيخ حمد بن خليفة يُلقي كلمته في تأبين فيديل #كاسترو في هافانا  #قطر #Doha #الدوحة https://t.co/1n93iHKeKa""",msa,0
12 مليون مصرى لم يدفعوا فاتورة الكهرباء الانقلاب ساقط اصبروا وثابروا واحشدوا واهتفوا سلميتنا سلاحنا,nile,0
"""«#مهرجان_القاهرة_السينمائي» يتبرأ من مؤخرة #سما_المصري https://t.co/KlsYVha4T6""",msa,1
#النسويات_حثاله_المجتمع انشاء ايميل ،تسجيل مواعيد في المستشفى   دعوات إكترونيه ،زواج ،مواليد، لجميع مناسباتكم فتح حساب في حافز تواصل دايركت😍🤝.اتمنى تدعموني😔خدمتكم شرفُ لنا ❤️,msa,0
"""انظر عينيها وسوف تري العصية#بنغازي https://t.co/WbnE0qHGat""",msa,0
"""مجلة فورين بوليسي : سياسة ترامب في سوريا ستنتهي بالقضاء على المعارضة المعتدلة و زيادة التطرف و نفوذ إيران و حزب ال… https://t.co/NejjJVPoYw""",levant,0
إلى زملائي المحامين الراغبين في الانضمام لمبادرة(سامعين صوتك)التى تهدف لدمج متحدي الاعاقه في المجتمع يسعدنا اشتراككم,msa,0
انه ملك الشعب ومن الشعب والى الشعب وفي الشعب خصوصا ههه فلوسو قلوسنا وعاش الملك   وحنا شعب شبعان ماخصنا فلوس خاصنا الحريرة,msa,0
"#الدويتو_الرومانسي روميو وجولييت قيس وليلي عنتر وعبلة ليلي مراد وأنور وجدي , أم أيمن والخروف مرسي عـمرو خالد والفـرخـة ,, تراثنا مليان ,, الزريبة كمان  ",msa,1
انباء عن حرق #البلوفر في بلكونه المقر الشفشقي ... كان لسه واخده فومين ياعين امه و نشره ... لاااااااا البلوفر لأ  ,egypt,1
"""@ph5f5  ميسي و هو في اسوء مستوياته تلعب الارجنتين افضل من هذا الاداء بكثير ، يكفي حضور ميسي يجعل الخصم يتكتل في الخلف و يكثف الدفاع 💔""",msa,0
ليس عندي أدنى شك أن أنصار تيارات الشعارات الإسلامية سيلجأون قريبا جدا لتصفية المختلفين معهم في الرأي هروبا من فشلهم في حل أزمات الواقع,msa,0
"""@fifacom_ar جستن بيبر 😯""",egypt,0
اسمعو هالاغنيه روعه  غلطت م الأول رنا سماحه  9     اللي أهم من شكلك,levant,0
هي إجى حبيبك,levant,1
"""ده بمناسبة مقالى السابق عن المثلية ..للى مايعرفش ريكى مارتن كان فى بدايته متنبأ ليه انه يكون مايكل جاكسون الجديد... https://t.co/4YfcZh5ydZ""",egypt,0
 مختاريان >> احمد الشيخ 😭 ,nile,0
الكلام الذي يقال هل هو حقيقي فعلا,nile,0
انو معقول كرمال تربحوا صوت بالزايد بالانتخابات ترجعوا تفلّتو المجرمين والسفاحين ومروجي المخدرات بالشوارع?? #انتخابات٢٠١٨,msa,1
"""اخيراً اقتنعت بالمغني الأمريكي جستن بيبر بعد ماسمعت أغنيته let me love u""",egypt,0
"""طب وامريكا اللي قالت ان اقمار التجسس بتاعتها شافت الطيران وهو بيضرب.. طب بوكيمون اللي قلقان نعمل معاه ايه https://t.co/t5EdUCh6Jr""",egypt,1
#اليوم_العالمي_للغة_العربية يفترض لها كل يوم وكل ساعة؟ لغة القرآن الذي نتلوه يوميا لغة التعليم المدرسي لغة العبادات لغة امة الخير,msa,0
نحسن التايم شوي 😍 https://t.co/gBIWGoeTCG,gulf,0
"""وحشتني أيآمك أوي..مآ تقلي هـو مآ فيش طريقة فيها انساك اوي؟#اليسا https://t.co/gPqUNeCeun""",egypt,0
الجو قلبوالنوه بداتحضره الزعانف وبدل الغطس https://t.co/xmZeRgMUqA,msa,0
تحية لرئيس جمهورية فنزويلا الذي انحاز بقرار إعادة سفير بلاده للقاهرة لثورة مصر وارادة شعبها وأكد على متانة وعمق العلاقات بين الشعبين,msa,0
"يوسف الحسيني يفضح كذب قناة الجزيرة ويكشف تمثيل الاخوان """,msa,1
تفاصيل جريمة قتل اكتشفها الأمن بعد مرور سبع سنوات #صحيفة_الراي #عاجل #الأردن https://t.co/1offKWG4pc,msa,0
"""لم تختار #حماس 😍""",msa,0
يلعنه حتى والجوده زق طالع ملك جمال https://t.co/PyauglJRS6,msa,1
الجزار الفاشل يحضر الآن سكينه لكي يذبح بعض كباش الفداء قبل أن يكتشف أن المشكلة أعمق من فشل الأشخاص فهي مشكلة فشل سياسات,msa,1
زي اللي رقصت على السلم، لا للي فوق شافها ولا اللي تحت شافها.,nile,1
"""RT @_zayeeed: قالها جستن بيبر 😪احبكـ يا نظـر عيني غنااتي و احب الارض لي تمشـي عليـها 🎶""",egypt,0
#طاهر_محمد_طاهر مفاجأة #الأهلي أمام #الطلائع بنهائي #كأس_مصرالتفاصيل 👈👈 https://t.co/Lhci5Ymf4P https://t.co/5NdkVU4rkt,msa,0
"""حرام مااغيب ولا يوم 😂💔 #ماذا_لو_المدارس_مختلطه""",levant,1
نفاق الجموع من آفات مجتمعاتنا فالكثير يعبرون عن مواقفهم في جلساتهم الخاصة ومكالمات الهاتف بينما ينافقون الجماهير في العلن خوفا على شعبيتهم!,msa,0
"""#بوب_ديلان يصف فوزه بـ #نوبل للآداب بأنه «مثل الوقوف على سطح القمر» https://t.co/iFJWJ1EP17""",msa,0
"""نصيحه ما عمرك اتنزل لعبة سوبر ماريو مش زي ما كنّا متوقعين الله يرحم ايامات السيقا والفاميلي #SuperMarioRun""",gulf,0
 سهران على جولة البيرميرليج وبكرة الظهر مونديال الأندية مع ريال مدريد 😊و أنت نام وراك دوام ياعزيزي 🌹 ,gulf,0
"""https://t.co/8RAF0uDFU0 شفرولية تطرح ""كروس أوفر"" جديدة في روسيا""",msa,0
"""#نون_أون_لاين#إسرائيل تطلق اسم « بيريز » على #مفاعل_ديموناhttps://t.co/uCuYtYROlk https://t.co/9ABIxOqd5i""",msa,0
"""الجيش السوري يدمر آليات لتنظيم #داعش الإرهابي في #حلب.. و #الأمم_المتحدة تطالب برفع الحصار عنها#Waleed_Choukar""",msa,0
خلهم يخللوه ولا منه اي فائدة يرقد و يقوم يعمل تعيينات و يرجع يرقد و ع ذَا الحال.  ,msa,0
صحنا بصوت يأئس :يا ولاة نريد ان نكون حيوانات ..قالو لنا هيهات ..لا تأملو ان تعملوا لدي المخابرات  ,msa,1
"""@AlArab_Qatar @alqaradawy @iumsonline مناحة عاملين الإقطاعيين والإخونجية على تحرير حلب من نجاسة جبهة النصرة وحلفائها 😏✌️️✌️️""",msa,1
على فكرة الخطاب ماكانش طائفيو هو بيتكلم عن الاخوان كجماعة سياسية تستخدم الدين على حد قوله في لاغراضها،الطائفية لما يهاجم دين,nile,0
#ليفربول_مصر كشفت صحيفة صن البريطانية عن جمع جمهور ليفربول الإنجليزي لما يقرب من 500 ألف توقيع، لتقديم مذكرة للاتحاد الأوروبي والاتحاد الدولي لكرة القدم لمعاقبة سيرجو راموس مدافع ريـال مدريد. طب إحنا ليه مانعملش في #مصر كـده والا عشان مافيهاش سبوبة ؟؟ يا إتحاد الكورة ؟,msa,1
"""استئناف عمليات إجلاء العالقين في #حلب الشرقيةhttps://t.co/SMbtHP4dun""",msa,0
"""Cadena SER | خافير تيباس يُعلن عن أن كلاسيكو الكامب نو بين ريال مدريد وبرشلونة سوف يقام يوم السبت 3 ديسمبر 5:15م بت… https://t.co/pIgdzBwFNn""",msa,0
محمد قالي متذاكريش وعيشي حياتك هي حياة واحدة اللي هنعيشها ف قضيها نوم وسرمحه ، وبصراحة أنا مُطيعه وبحب محمد وهسمع كلامه 😂♥️,msa,0
دباسم يوسف عمل برنامج البرنامج و #فسسسسسس,egypt,0
 لبنان | الرئيس ميشال عون يستقبل الامير خالد الفيصل امير مكة في خطوة لاستعادة العلاقات بين السعودية ولبنان ,msa,0
VOGA CLOSET the good news productsكٌوبـونات خًـصم 🤗- سـنتر بـوينت CB344فوغـا كـلوسيت KR8- هـاي بيبي B43شـي ان OK15- كـٌود سيتـي مـاكس MF85ستايـلي اسـتايـلي PJ- جـولي شـيك OK5مامـاز انـد بابـاز M1- اديـداس WWكوبـٌون نُمشـي ALL7- انـاس اونـاس XDمـذركير M438FO,msa,0
"""دعوة الست قصده هيلاري كلنتون مثلا""",egypt,0
وجاء مرسي وخطب في الناس بدون حماية ،منظر رائع، شئ يدعو للفخر،ثم ظهر صفوت حجازي اللعنة,egypt,0
جامعة هلسنكي(فينلندا)تختار  السادة المحترمون (بفريق عمله كاملا)البرنامج الأكثرمصداقية وحرفية في  مصر وتم إدراج بحث عنه في دوريتها  فلسطين,msa,0
"""RT @AlwaghtNews: منظمة أوكسفام: #السعودية_ارتكبت_مذبحة بالمدنيين في #صنعاءhttps://t.co/62RSkL3JXB""",msa,0
"""جبران تويني اللي ما كان عندك الا القلب النظيف وكلمة الحق ،صليلنا انت وكل الشهداء اللي فوق لانو درب جلجلتنا بعدو طوي… https://t.co/dZlxSJ6Bfz""",egypt,0
"""ويندوز 10 بمساحة تخزينية أقل من أنظمة مايكروسوفت السابقة https://t.co/EOyj5d2Mo6""",msa,0
"""الطفلة التي نقلت معاناة كل أهالي حلب الشرقية... https://t.co/HvkCzUnlOC""",msa,0
احسن ميلف فى مصر #فيفي_عبده_الام_المثالية,egypt,1
الشيف بوراك تقولو السلام عليكم  يحشيك بالروز,magreb,1
مصر لشعبها وليست لسويرس والعسكر مصر لن تنام الا عندما تعود الشرعية لن تحكموها أبدا بالرصاص والحديد والنار,msa,0
"""#مجلة_النجوم3 النجمة الذهبية #نوال_الزغبي @NawalElZoghbi في احدث اطلالتها عبر الانستغرام❤❤❤https://t.co/xdtAXcT8E5 https://t.co/THnmfOknr4""",msa,0
"""#غادة_عبدالرازق عن #إليسا: إيه الإحساس ده؟! https://t.co/yKLshoS802@GhadaAbdelRazek @elissakh #HAWACOMTV https://t.co/E8YhEOuSX0""",egypt,0
"""هيا كيف الوضع..!؟ ايا اين سار ولد الشيخ ...!؟وأين جاء #كيري من ركن عليهم سلي..!؟ووووو محمد عبدالسلام كيف... https://t.co/Zi5DgtVhmJ""",levant,0
"""مشاء الله امطار الخير الان على الغالية #بنغازي اللهم صيبا نافعا يا رب اللهم اجعله بردا و سلامه على جنودنا المرابطين في الجبهات""",msa,0
الألم محسن كبير لأنه يجردنا من الغرور والدعوى #مي_زيادة,msa,0
"""إسرائيل تعتقل 2355 مقدسيا خلال عام #السعودية https://t.co/FE0AsiOjSq""",msa,0
"""محامي عماني: بشار الأسد يدافع عن بلده بصمود أسطوري والجيش السوري يدافع عن الجميع https://t.co/LPpnvlUKbr https://t.co/Lv7WK6Xcua""",msa,0
"""عروض الخليج فوق الخيال@khaleej_riyadh rEc #EgyptAir""",msa,0
"""الفيتو الصيني الأخير في مجلس الأمن .. ما وراءه؟https://t.co/twMtIAZGAa#سوريا #الصين https://t.co/LToNko06Rq""",msa,0
"""#صور مقتطفات من مهرجان (الانتصار) الذي أقامته حركة المقاومة الاسلامية #حماس في مخيم البريج  لتكريم أبطال كرة... https://t.co/HqRQYvm78h""",msa,0
"""أسبانيا تدين بناء ""إسرائيل"" مستوطنات بالضفة:  مدريد - أدانت إسبانيا إعلان سلطات الاحتلال الإسرائيلي الأخير، ب... https://t.co/KjPh6mKwm7""",msa,0
حميل ويندوز 7 و 8.1 و 10 النسخة الاصلية و النهائية من مايكروسوفت بشكل قانوني وبروابط مباشرة... https://t.co/XitnRRBQpF,msa,0
"""شبكة #تدمر الاخبارية ||تعرضت صفحة الشبكة على فيسبوك لبلاغات كثيرة مما اضطرنا لتوقيفها عدة ساعات وحل بعض مشاكلهاوسنتابع اخبارنا على #تويتر""",msa,0
اسحبوا الوثيقة الدستورية المشوهة نريد لجنة محايدة تضع ميثاق شرف نلتف حوله جميعاًأولويتنا هى توحيد الصفوف وليس المزيد من الصدام والفوضى,msa,0
"""@JarirBookstore طلبته من ابل قالوا ممنوع نشحنه خارج امريكا، واضطريت أطلبه من امازون، متى يفتحون فرع ابل عندنا ونفتك من جشع هالحراميه!""",levant,0
الإعلام قاعدين يستخدمون مايكروسوفت إكسل للقرافكس,msa,0
أحبك حبا لو يفيض يسيره #جوهرة #محمد بن أبي أمية,msa,0
"""#المواطن | في ذكرى ميلادها.. مالا تعرفه عن 'صوت لبنان الجبلي'.. جارة القمر'#فيروز'https://t.co/ZVqxufHmpl https://t.co/9yJYiHMBkg""",msa,0
"""#ستبقى_حلب  ولكنها ليست المشكله ، المشكله هى على اى وضع ستكون 😕#حلب#رحمة_للعالمين""",msa,0
"""#افضل_مباراة_تنس_شاهدتها#فيدرر ضد #نادال 2006 نهائي روما .. اعتقد انها اجمل مباراة فيها لمحات في تاريخهماhttps://t.co/E38kfxU4aO""",msa,0
ديرتي اليوم في عيني خيالحضنها غيم وفي سوالفها مطر 🌧#الجوف #دومة_الجندل https://t.co/c4dCuaXhFn,msa,0
مثلهم مثل أنصار مبارك وأنصار كل مستبد يتصورون مشكلتهم مع الكتاب والإعلاميين ثم يفاجأون أن مشكلتهم مع الواقع الذي امتلأ بالمظلومين والمحبطين,msa,1
"""بعد عاشوراء خشيت جو مع رمضان والصيام كل م مسكت ماء احسب اني صايم وهكذا""",egypt,0
 يوم جميل بفوز تشيلسي وبعد شوي حلقة الفايكنغ والظهر ريال مدريد ❤️😰 ,levant,0
"""السلطات الأمريكية تُسلم القاهر 4 قطع أثرية مهربة إلي #الولايات_المتحدة من #مصرللتفاصيل عبر الرابط التالى ..... https://t.co/rkmd6ySk8m""",msa,0
اجل تقول لي ما تهمكم خساراة الكلاسيكو؟ والفرق كان +١٠ وصار +٧ كم الفرق الحين ؟ #برشلونة_فالنسيا,msa,0
"""بريطانيا تطلب السعودية بعدم استخدام القنابل العنقودية البريطانيا في #اليمنوعتبرتها تنتهك حقوق الإنسان#أطفال_اليمن""",msa,0
  عاجل  حلب  الجيش السوري يستهدف مواقع الارهابين  في حي الزبدية بالمدفعية الثقيلة ,msa,0
حتي الضحك صعبتوه علينا ليه كده,nile,0
احنا اسكندرانية ونعجبوك,egypt,0
#عشان_خاطر_ماسر متحوطيش اخوكى الصغير فى الطرحة,egypt,1
"""طريقة تعطيل محرك البحث بينج في ويندوز 10 https://t.co/gcEvv741Nx""",msa,0
صور مفتي الإخوان المسلمين القرضاوي مع حاخام يهود ومع طغاة العرب #إنصاف_الإخوان,egypt,0
"""سبحان الله حتى اليهود ثاروا ضد التقتيل الذي تمارسه روسيا و بشار و إيران المجوسية و العرب مبلطين أمام التلفزات لمتاب… https://t.co/y0IhT1xCHa""",egypt,1
صوت لمستقبل ابنائك ووقف سرقات الوطن والحفاظ على كرامة المواطن#مرزوق_الخليفه_الشمري#سلطان_اللغيصم_الشمري#مرزوق_الخليفه#سلطان_اللغيصم#سلطان_جدعان_الشمري#تشاورية_شمراذا عندك معامله شخصيه وماتهمك الكويت ومستقبل الاجيال تحمل عواقبها وراح تدفع الثمن غالي,msa,0
"""قالولي العيد بعيوني على درب بعيد دلوني غمضت عيوني تشوف العيد لا شفت العيد ولا درب بعيد 😥😢#اليسا""",levant,0
