tweet,dialect,sarcasm
لا أعرف لم يعرضون المبالغ على الطفل #فيصل_الغامدي لإغراءه ببيع هدية #الملك ألا يدركوا أنها لا تباع ولا ترد خاصة أنها جاءت من والد الجميع,msa,0
آخرة خدمة الغز ضرب وخيانة,nile,0
"طردوا مندوب قناة الجزيرة من المؤتمر , وبعدها يطلع ع المنصة ويقول نحن نؤيد حرية الاعلام  ",msa,1
"""#فريق_العيون_التطوعي  يشارك بعرض مسرحي في أمسية #المولد_النبوي_الشريف https://t.co/ELE9gsx9pC""",msa,0
عارف يا مدير متكونش عامل كونتور للوجه اللي من جواه فعلا يسسطي!,egypt,1
3/كتب انصح بقرائتها اعلام واقزام في ميزان الاسلام سيد عفاني ثورة يوليو الامريكية محمد جلال كشك  انتخبوا العرص,msa,0
نزال الليلة سوف يدخل فيه ترامب مجروحآ. ليس لديه ما يخسره. اتوقع بيغامر وبيهاجم عائلة كلنتون خصوصآ فضيحة بيل. هيلاري ذكية سوف تتركه يدمر نفسه,msa,0
"""#الزمن_الجميل #نوال_الزغبي   كانت تعحبني جدا انيقه وجميله واغانيها تهبل طفى بريقها الحين خساره 💔 https://t.co/fX2tkvWsea""",egypt,0
زي ما بيقولوا، الثورة دي حاجة فاشلة ومتضيعة، حرام لحد عيال السيسي ماتحققش الحلم بالزنا!,egypt,1
"""هذا ليس بان كي مون…… بل…… بوكيمون اللعبة https://t.co/8EGzEzITav""",msa,1
كان صلى الله عليه وسلم يحب الطيب والرائحة الحسنة وكان لا يسلك طريقاً فيتبعه أحد إلا عرف أنه قد سلكه من طيب عرفه #نشر_سيرته #,msa,0
مرسي محبوس وخاين ومش هيرجع والتصالح مرفوض #السادة_المحترمون …,egypt,0
"""مشاجرة في عزاء #محمود_عبد_العزيز بسبب #عادل_إمام https://t.co/Z3QX5aZDU8 عبر @YouTube""",msa,0
أصعب حاجة تموت في موقف مُحرج، بيبقى جِهَانٌ وسخة عند الله. مَنْشوفش الملائكة تتمسك بمعصية إزاي تموت على مْرة,egypt,1
الوالدة لو اقولها بخاطري حشيشة تضحك بس من اقولها ملل الله وكيلك تعطيني محاضرة عن الفسق والفجور بجنوب الشيشان #ليه كذا يانبع الحنان,levant,1
حقيقة يُحزِن أنك تقول نكتة تضحك بني آدم كلهم، وأنت الوحيد اللي ماتقولش لسان كذب,egypt,1
هل أنت أفضل الموجود,levant,0
اتصلو بساويرس عشان القناة بتاعته تتولى مهمة خلع شفيق اعلاميا,egypt,1
حطوها برأس داسيلفا حطوها برأس كنافارو حطوها براس كانيدا حطوها برأس اللاعبين حطوها برأس الرئيس وهم يعلمون ان السبب الحقيقي رأس جحفلي  ,msa,1
"""RT @hamad_alharbi11: #الأرجنتين من غير ميسي مو مترقع 😏""",msa,0
صعيدية قتلت جوزها الظابط بيسألها ليه ؟ قالتله خاين !!؟؟ بقاله كام يوم كده بتجيله رسايل من وحده اسمها موبينيل بتشكره على سداد فواتيرها.  ,egypt,1
كواليس غرفة الملابس.. رمضان صبحى لحسام غالى: أنا مش جاى من الشارع,nile,0
قولتلكوا يا جماعة النتيجة هتطلع فاشلة، مفيش حد داري على الشغل هنا!,egypt,1
صباح الخير https://t.co/csHozD3sKv,msa,0
"""حفلين في مصر لـ #رامي_عياش ليلة رأس السنةhttps://t.co/VB1DKmvK35#البوابة #مشاهير @RamyAyach https://t.co/efDN5slGqm""",msa,0
 في  لبنان وزارة للمرأة يترأسها الوزير جان اوغاسبيان. 😊😎😁 ,msa,0
السخرية الوحيدة التي أتمتع بها هي استجابة التكنولوجيا عندما تقرأ بشكل خاطئ كلماتي الغريبة!,egypt,1
@username: أحلى حاجة إني أشارك في المظاهرة وأنا في الكرسي بتاع البيت وأشجع الشباب اليـ جاب الكوبري العظيم!,egypt,1
  أخبار الآن | أ ف ب:  واشنطن تريد فرض عقوبات دولية على مسؤولين حكوميين وقائد التمرد في جنوب  السودان ,msa,0
"""I liked a @YouTube video https://t.co/UxlOVxEMUc الحريري يولم في بيت الوسط على شرف المسؤول""",msa,0
ودي اخذ امين محافظة جدة بمشوار بسيارتي واشكره على شوارعنا الخالية من الحفر والمطبات #jeddah  ,gulf,1
RT @Sir_Mohammed11: مع المنتخب•اجمالي الاهداف:كريس(66)ميسي(56)•الرسمية منها:كريس(52)ميسي(29)•الودية منها:كريس(14)ميسي(27)•الا…,msa,0
الوضع زي الميتفلكس، تريند يلغى بعد ما فات بساعة *تذمر*,egypt,1
عندك كام سنه — 23 سنه  https://t.co/CTIFTvCPAh,msa,0
"""إن إنتخاب الجنرال #ميشال_عون رئيسآللجمهوريةتم خلأفآ لإرادة الطبقةالسياسية الحاكمةوالمستبدةوماقبولهم به إلا اقرارأ… https://t.co/TCootq72nQ""",egypt,0
"""#مدار_اليوم: بعد الابادة بشار الأسد يفضل الاتفاقات المحلية لتهجير السكان https://t.co/wPndbLT6HT - #Syria_feed""",msa,0
الذي لم يلاحظ حتى الان ان مطالب الثورة لم تتحقق اما انه لا يتابع ما يحدث وأما ان رائحة السلطة قد افقدته الرؤية وصفقاته قد أخرسته عن قول الحق,egypt,0
"""صراحه يعني اجواء الـ #Christmas تجنن 🎅🏼🎄 احس عيدهم يوسع الصدر ☹️️❤️ https://t.co/MmJJOrym8w""",egypt,0
اختي وهيا بتنضف البطه مع ماما بتقولها ما نعملها سويت يا ماما هتنضف بسرعه والله  ,msa,0
الحكومة بقت لوحة فنية من النوع الراقي.. المواطن عامل الندي حارة في شوية المختصة!,egypt,1
انتوا بتتهرولوا لواحد صاحبكم حينما تنتقدونه.. بعدين تفتكروا قوية ولعبة جماعة الأصحاب كده؟!,egypt,1
"""بوب ديلان يشكر الأكاديمية السويدية على جائزة نوبل وسط الكثير من الجدل https://t.co/K1VnZH23cs""",msa,0
لما نادي يواصل بالتاهل بمستوى او بدون مستوى في بطولة قوية مثل ابطال اوروبا وهو نفسه اللي يدق بالدوري بالسنين الاخيرة ويندق من نادي مثل ليغانس في الكاس راح تفهم وقتها كيف الامور تدار معه بهالبطولة   #ريال_مدريد_ميونخ,msa,0
"""#نادين_نسيب_نجيم بتستاهلي لانك فعلاافضل ممثلة لامانة انا بحبك وبحب ثمتيلك ❤ @nadinenjeim https://t.co/r7V9vETcOa""",egypt,0
الدنيا زحمة حطوا فيها ضحكة حتى نحصل على احترام من عابضيها.,egypt,1
سلاماعلى شهداء الانتصارالعربى ، وتحية الى قواتنا المسلحة التى عبرت بمصر من الهزيمة الى النصر (إن ينصركم الله فلا غالب لكم),msa,0
"""انا عندي حنين ما بعرف لمين ..ليلي بيخطفني من بين السهرانين💔#فيروز""",levant,0
اعلام العار يكذب كالعادة لتشويه صورة الرئيس مرسي مسئولو السجن يؤكدون انه لم يطلب أى ميزة او استثناء دع الكلاب تنبح,msa,1
..كوريا وديبالا. أغويرو دعه يعتزل ياخي واذا رفض ميسي ومانع تخلص من ميسي . لكن الاتحاد يمنعه لان ميسي يتحكم بهم كلنا نعرف ذلك.يتبع,gulf,0
"""فيديو/ الأتراك يتوافدون على معبر ""باب الهوى"" لإستقبال السوريين النازحين وتوزيع المساعدات عليهم https://t.co/iloCdcMTmi""",msa,0
اللي نازل يتظاهر بكبرياء عندنا هنعمله عنكبوتية في كيس البامية,egypt,1
#تحرش_شباب_بفتيات_بالشرقية عجبا للداخليه لو كان تجمع لاعتصام ودفاع عن اعراض الحرائر كان هاجمتهم قوات الطوارئ وتم اعتقالهم  ,msa,0
أشكركم جميعاً على وقتكم الثمين والساعة لا تكفي معكم,msa,0
ضبط حشيش مع #لاجئين سوريين بالمفرق #شاهد التفاصيل من هنا:,msa,0
"""بعد 11 سنة، كيف تخلّى رفاق #جبران_تويني من وزراء ونواب وزعماء عن قضية إغتياله؟https://t.co/NGLGxMkNcn@LbciLebanon… https://t.co/qbC75APS4N""",msa,0
62 سي بي سي:جنايات #شبرا_الخيمة تقضي بمعاقبة سارقي سيارة القيادي الإخواني #محمد_البلتاجي بالسجن 10سنوات مع الشغل ههههههههه #,msa,0
يارب إحنا عايشين في زمن الصياد البدوي شبه تحترم حقوق الحيوانات أكتر من الإنسان نفسه!,egypt,1
"حتي لو شالوا إسمه من قوائم الإرهاب , هـو إرهابي وإبن عرص, تأكد لي إن كل اللي شغالين ف مجال الرياضة ولاد وسخة شحاتين معرصين (إلا قلة قليلة) وأقول لهم إنتوا أحرار إنكم تبيعوا كرامتكم أو لباسكم ,لكن ماتتكلموش عن لساننا كـ شعب , البلد دي لو فيها دكــر ,, كان يـلـم الزبـالات دي  ",msa,1
هو احنا في المدرسة عشان نشتغل ونتعب وناخد نيفو عالي، ولا العكس!,egypt,1
سحر النوم والراحة مع  مصطفى حسني ،، جميلة =) ,msa,0
انا تغريدتي اللي بتحرك الرأي الكويسة مش تطعن اللي تتغرد.. مش مؤيد للخرابيط!,egypt,1
الف مبرررروك للعالمي ولجماهيرهـ  #النصر_الهلال,msa,0
"""@aselo___ هذي مو حق جستن بيبر؟ خرا الاغنيه""",gulf,0
بوتبون تقول قرا عند البدي,magreb,1
"""اللواء #كامل_الوزير في مداخلة مع #عمرو_أديب بتكليف من الرئيس #السيسي بعد نشر صور لمحطة قطار أسوانستتولى القوات الم… https://t.co/NWIpZpTBxk""",egypt,0
@username: ليه في ناس بتقول إن السياسة مجال نبيل؟ هي أكيد نهب وفساد وكذب.. بصراحة راحة البال إني مش مهتم بيها. #سياسة,egypt,1
رايح يساعد الناس كلها كان ساعد نفسة اصل باب النجار مخلع,nile,1
"""إسرائيل تطلق اسم “شيمون بيريز” على مفاعلها النووي https://t.co/60SfEWtRfJ https://t.co/nX7isv4lZU""",msa,0
#المطرية  #انتخبوا_العرص,egypt,1
#خلق_جميل الشعور بالغير,msa,0
@Ser_Arthur4 كاتي شخص عاطفي صعب يعترف بافضلية مسلسل او فلم على الانميات .. يذكرني بنفسي قبل لا اتابع هاري بوتر مع انه تابع ضعف اضعافي,levant,0
قريباً : هل تؤيد أن تتنّفس المرأة السعودية الأكسجين؟ لجواب : (لا لأن فيه اختلاط مع أكسجين الرجل)  ,msa,1
@كاريكا_شدت: حاجة محتاجينها في العالم ده هي تطبيق يبينلك وشك، مش خلاص حبيبي أحسن المشوار خلص!,egypt,1
اعرفوهم انقلاب مصر يسقط حكم العسكر  الداخلية بلطجية  شهداءالحرية   الشهيد محمد فتحي 20 عاماً  بني سويف,msa,0
مرة واحد فتحوا محل لبيع الكلاب، اتفقوا يدفعوا إعلان في الجرايد بـ 5 آلاف جنيه، واحد رد عليهم: المهم اكتبوا تأمين ضد الكلاب الضالة!,egypt,1
لا يا جماعة ..لو الاستاذة نادية الجندي مش هتحتفل بعيد ميلادها الا لما تتطمن علي الانتخابات يبقي كده المشاركة واجب وطني فعلا  ,msa,1
"""حسب موقع طقس العرب .. ثلوج على المرتفعات .. الاثنين https://t.co/x1VGUY1KWP""",msa,0
نسأل الله أن يحفظ شيخنا من كل مكروه ويمن عليه الصحة والعافية  سلامتك يا خليفة  ,gulf,0
​جالس يتغدا هو وزوجته يتطنزون على امه شوفوا اللي حصل #بر_الوالدين ♡والله ياعيال من أفضل ما سمعت,gulf,0
احّب قرِبك احّب وُقتي فيك,msa,0
"""سبوتنيك: الخارجية الفلسطينية تدين قرار تفعيل الاستيطان الإسرائيلي: دانت الخارجية الفلسطينية، اليوم الاثنين، ق... https://t.co/RP6yXPeMH0""",msa,0
جيش طياراته العيال بيوقعوها بالنبلة من فوق السطوح..وجنوده بيموتوا ع الهرم وهم بيأدوا استعراض الفراشة المنقطة بأحمر  ,msa,1
رخصوا البنزين 3 قروش ! بالله عليكم ما هويه اشي بيضحك؟ 3 قروش واااال ما احسنهم   #هبة_تشرين #خذلك,levant,1
مدايرين مقارنة بين كابتو و كاكاشي💀💀💀,msa,0
فااااااازروا😭😭😭,msa,0
أتجوزت الأب اللي جاب شهادة البكالوريوس في الأصول الشرعية، زواج في الثانوية متحكم صح,egypt,1
"""#التغطية_مستمرة الإعلام الحربي المركزي #عاجل#الجيش_السوري يسيطر بشكل كامل على السكن الشبابي المحاذي للبحوث العلم… https://t.co/LhIUb696a5""",msa,0
#كابوريا #اللبان #يوسف رجالة بمعني الكلمة بجد شباب جدعة جداا درونا #نكمل #لن_تركع_امه_قائدها_محمد,egypt,0
هل عرفتم كيف كان يتجول الكلب #حازم_عبد_العظيم باريحية فى يده المولوتوف والحجارة عند قصر #مرسى ؟ عصابة #السيسى كبيرة #انتخبوا_العرص اليهودى,msa,1
يا سلام عليكوا و انتوا جايبين م الآخر !   قمة في التخلف و عاملين نفسهم مفتحين !,egypt,1
الجزار الفاشل يحضر الآن سكينه لكي يذبح بعض كباش الفداء قبل أن يكتشف أن المشكلة أعمق من فشل الأشخاص فهي مشكلة فشل سياسات,msa,1
"""الأب مانويل مسلم: ""منع #الاحتلال رفع الاذان في #فلسطين هو اعتداء على المسيحيين، المسلمون والمسيحيون سيقفون في... https://t.co/YSCvxq8Tvr""",msa,0
الحمد لله حققنا مستهدف حملة ال21 يوم لمحو الأمية شكرا لشباب صناع الحياة و لكل شركاء الحملة يا رب أعنا على,egypt,0
البطيخة اللي اشتريتها بالأمس كانت أنفاسها مشطة، حسب المعايير الجديدة هذا يعتبر تمريض وليس بطيخ!,gulf,1
"""حسين بك سالم ..متى يعود الى #مصر ؟ بصوت #عمرو_اديب""",msa,0
"""مكالمة افتراضية من دونالد ترامب لناخبة ...وحوار بينهما في احد برامج التوك شو https://t.co/ml9StOA6Ma""",msa,0
السبت حتى للعاطلين يوم فيه كئابه حتى حنا نحس زيّكم ترا اخ,gulf,0
يا مصراوي اللي زعلان من التغريدة دي تعالى صورلنا نظرية الإنفجار الكبير بتاعتك,egypt,1
#فيفي_عبده طلعت بقناة ام بي سي وتتكلم عن الشرف والاحترام وانها الام المثالية !!! #وقاحة,egypt,1
خوفك من الأعصاب والضغط فعلاً كل يوم بيرقص على العبابيس اللي عندك.,egypt,1
كل عام و أنتم بخير، تقبل الله منا و منكم صالح الأعمال,msa,0
عندك حق... الف قصة على تويتر ومحدش بيقرأها. يبقى احنا فاشلين في العناوين التسويقية بس!,egypt,1
من الذاكره  ابو تريكة : ريال مدريد خسر من فريق إسمه  الفيس لو فضل ع المستوى ده هيخسر الماتش الجاى من الانستجرام,nile,0
#محمود_سعد ( بحب الراقصات وهم فوق رأسي )حوده اصلا صبى عالمه ومابيزعلش و لا بينكر كده خالص حوده متصالح مع نفسه تماما,egypt,1
يا جماعة، اتخيلوا لو العالم كله يستخدم نظام تحديد الطرق اللي زمان في طريق مصر اللي بقوقل ماب!,egypt,1
"  اخترعوا ديناً جديداً سمّوه ""الإنسانية""، ثم طفقوا يوزعون الإنسانية و ينزعونها عن ""الإنسان"" كما يشتهون!",msa,1
"""RT @Soora_T3leeg: #حزب_اللي_ماحملو_البوكيمون#بوكيمونسبب انتشار اللعبه https://t.co/vC7zACsbeK""",msa,1
التلفزيون أهو التجارة بتاعت الصبر! تعالوا شوفوا الكورة وعشان ما تضيعش وقتكم دقائق الفاصل الإعلانية هتبين جبااارة!,egypt,1
"""على اساس بلف الدوحة كلها اول ما ارد من بريطانيا اخرتها الكل مشغول بدوامه ومحد فاضيلي🚶🏻""",gulf,0
 على الدول العربية والحكام الذي لم يستطيعوا الدفاع عن حلب بالرجال والسلاح فلا أقل أن يدعموها بالمال وحفظ كرامةمابقي من النازحين السوريين  حلب ,msa,0
دراهم المشحاح ياكلهم المرتاح,magreb,1
"""#التحرير | #روسيا تجدد دعمها لبشار الأسد بإرسال طائرات جديدة https://t.co/E2mpvm0h51#tahrirnews https://t.co/Zu471ElFrJ""",msa,0
وسام القضاء على الارهاب سيرتديه بشار بأيدي خصومه !! والشكر موصول لمن انجر للفتنة واصبح لعبة بيد الداعمين والاستخبارات   _القدر,msa,0
المنحوس منحوس ولو علقوا على راسه فانوس,nile,1
@ARashwan93 @federista1989 جراند اداء فيدرر ف امريكا 2007 واستراليا 2007 و2010 كان خرافى استراليا 2010 فاينال موارى يدرس لغاية دلوقتى,msa,0
@user2: المشكلة في البعض أن تفكيرهم يقتصر على نقل الأخبار المزيفة ونشر الشائعات لا غير، حقًا مثير للسخرية.,egypt,1
 شكرًا فرنسا لما فعلتيه من اجل حلب ولما تفعليه من اجل سورية . مواطن حلبي ,msa,0
"""مشاهد من غروب الشمس حول العالم.من جولتي على #انستغرام اليوم 🏞🌍#إيطاليا #فرنسا #السويد #كوريا_الجنوبية https://t.co/C3sb7PUXJh""",msa,0
الذكاء الاصطناعي فشل في معرفة أني مش هحط في العجينة أرض فلسطين.,egypt,1
عايز تصحى مبسوط؟ اعمل نفسك نايم على الخمسة الصبح وبطلعلك الصبر جرب!,egypt,1
#إيران: أول اختبار لـ #روحاني بعد رفع سعر #البنزين,msa,0
"""إسرائيل تستقبل دفعة من المهاجرين الإثيوبيينhttps://t.co/UR1Cq5JZAZ https://t.co/p8lz3cddE6""",msa,0
الإنترنت دخل فيك وقاعد يطلع، أمسكوا بسرير سرفيس، خلاص حاتموت.,egypt,1
"""الجو ف السلاب روسيااا 😂😂بره السلاب السودان 😂😂""",levant,1
 مكتوبة ليك واهي كل حاجه بوقتها يكمل حياتك بيا لما دخلتها وقت ماشافك قلبي شافت عيني فيك صورة حبيبي اللي في خيالي رسمتها🙄❤  اليسا ,nile,0
ماطار طير وارتفع الا وكما علا وقع,msa,1
وضضيعع كيف التصوير وانت ف المدرج احد يـ يتعادل مع ذا الفريق وفي ارضك بعد هههههههههههههههههه  ,msa,1
 ..كوريا وديبالا. أغويرو دعه يعتزل ياخي واذا رفض ميسي ومانع تخلص من ميسي . لكن الاتحاد يمنعه لان ميسي يتحكم بهم كلنا نعرف ذلك.يتبع ,gulf,0
أتساءل إذا كان الذكاء الاصطناعي قادرًا على فهم خطوطي الممتدة أثناء القراءة.. اسأله إن أردت فك اللغز بدلًا من الأمر بضياع وقتي!,gulf,1
#قرا_الخبر وبلاغ للـريـاسـة . وبلاش الحكومة أحمد عبدالعزيز، الخبير السياحي، ورئيس لجنة السياحة: مصر تنفق حوالي (مليارجنيه) على التسويق سنويًا، و20% من قيمة هذا المبلغ يتم صرفه على حملة الإعلانات التي أطلقتها هيئة تنشيط السياحة وللدعاية السياحية لمصر. عندما تتألق #الأحـــا,msa,1
عندما تفقد الاحا قدرتها على التعبير لابد ان ياتي الشخير طوابير,nile,1
ده تسيب #انتخبوا_البرص,egypt,1
 اللهم يا مجيب الدعاء يا مغيث المستغيثين يا راحم الضعفاء أجب دعوتنا وعجل بقضاء حاجاتنا يا أرحم الراحمين,msa,0
”كم أنتَ رغم الوضوح خبيء“,msa,0
انا استحق جائزة الاوسكار في المذاكرة دا انا بذاكر ساعة في الشهر,nile,1
الهند عندها ساحر بيرقص التعبان بالمزمار ومصر عندها اللي ممشي التروسيكل بالكرباج واضح أنه بيربي التروسكل ويعلمو الادب,nile,0
"""#الهولوكوست"" أبشع جريمة في التاريخ الحديث!صوتي يا انشراح على اساس ان اللي بيحصل للفلسطينيين مش مكفيه …",egypt,1
": عام 2008 ضرب إعصار ولاية كانساس الأمريكية وفي جامعة الولاية تدمر مبنى وحيد . هذا المبنى كان ""مبنى بحوث الأعاصير""  """,msa,0
قالوا تسقط الثورة.. تسقط الثورة وتنهب البلد، عايزين تقتلوا الضحكة وتشتغلوا تحفيزة؟!,egypt,1
مصر أرض الأمكنة الجميلة والقلوب الطيبة والدنيا فيها واخدة في بلدان تانية!,egypt,1
"""نفسي في هيدر و كافر فيه ( الاهلي - مانشستر يونايتد - ريال مدريد - اسي ميلان )وهكون شاكر للي هيعملة بجد ❤""",egypt,0
"""ما هي آخر مُستجدات الأحوال الجوية؟أسامة الطريفي من موقع طقس العرب سيجيبنا الآن ضمن #صباحو مع خلود في فقرة طقس اليوم https://t.co/4JxXlSVQ5X""",msa,0
"""“تفاصيل” بعد مهاجمة دونالد ترامب شركة فورد شركات السيارات تتوجه لفتح مصانع لها في المكسيكhttps://t.co/eFm8e2fjKE https://t.co/x4KskiV1PZ""",msa,0
"""رامي عياش..  عيناك وطني ولا أنوي الرحيل عن وطني!!  @RamyAyach https://t.co/gQv5rIdWTS""",msa,0
"""تغير ترتيب أشهر الشخصيات ليكون باراك أوباما فى الصدارة بدلا من خادم الحرمين الشريفين والذي إحتل رأس القائمة لمدة ...https://t.co/8ptAOSyNjB""",msa,0
كأنها البندورة بتسأل الكوميدي عن مشكلته الهضمية في هوستين.,egypt,1
@MahboulDZ4 هاذو حمير ما حبوش يتحولو لسمكات ففضلو الانسحاب هذا السؤال جاوبني عليه غوغل,msa,1
والله بعض صحباتي ملعوب عليهم ببعض الناس بس تعبت ونا اعلم ماخذه دور الام وزياده,msa,0
#اكتب_رساله_لشخص_دون_ذكر_اسمه الحياة ي صاحبي أجمل من بشاعة الحزن لا تحزن ابتسم وتفائل دائما ، وكن على يقين لن يصيبنا إلا …,msa,0
ياخي اللي بيعييّر نفسه ملك وبيْسندَ مسؤوليته ليوسف الشاهد، إما عاوز يُنتخب بجَوُ الملعب أو في غولفيات بيتوال الثريا وهنزوده براعين مؤتمرات بغرف فنادق بوورتو برطلة!,egypt,1
مؤتمر حزب العدل لدعم  حمدين صباحي رئيسا لمصر : حمدين صباحي: مشروعي هو قيام دولة مدنية خالية من الفساد,msa,0
 رقم ثلالثة بعد نجيب الريحاني واسماعيل يس ممسل عبقري ليس له نظير  عادل امام ,msa,0
حاسة إني بازلة في حلقكم كلكم، صوت الشرهة في بقية الصوت من النواحي!,egypt,1
"""@Elghannamm2 @hala_abdelwahab دة رئيس واجهة فقط #عمرو_اديب""",egypt,1
"""@ar_stylish مقارنة بسعرها مافيها شيء مميز ابداً أو غريب غير كذا مو ستايل غوتشي أقرب لمارك جاكوب""",levant,0
أنا لو بتبدأ أشكر إي حد عامل حاجة حلوة ليَّا، كان لازم أبتدي من اللي كسر فنجاني.,egypt,1
اشتاق لعذابي معاك❤️,msa,0
@navydroidd تطبيق لتحويل الاندرويد بالكامل الى جهاز كمبيوتر لتحكم مثل ويندوز ولينكسhttps://t.co/WLKiE1dN9J https://t.co/llABiiTep6,msa,0
"""بالصور... إحتجزتهما ثلوج جرود الكنيسة! - https://t.co/FBJEmz8IG8 #لبنان https://t.co/IrL3DiJWiS""",msa,0
ياخى الفجيكات دول يتحبوا من غير مقدمات كده :) #نوبة,egypt,0
#الدنيا اشبه بساحه معركه فمنه من يخرج كسبان ومنه من يخرج مهزومالمكسب هو رضا الله,msa,0
وَيُطْعِمُونَ الطَّعَامَ عَلَى حُبِّهِ مِسْكِينًا وَيَتِيمًا وَأَسِيرًاإِنَّمَا نُطْعِمُكُمْ لِوَجْهِ اللَّهِ لا نُرِيدُ مِنكُمْ جَزَاء وَلا شُكُورًاإِنَّا نَخَافُ مِن رَّبِّنَا يَوْمًا عَبُوسًا قَمْطَرِيرًا,msa,0
"""شاهد صباحية شعرية في العاصمة صنعاء للجبهة الثقافية لمواجهة العدوان بمناسبة #المولد_النبوي الشريف 14-12-2016 https://t.co/3dhIazxO40""",msa,0
خدمات طلابيه بأسعار رمزيه جداً ..(حل واجبات + عروض بوربوينت + بحوث + تسجيل مواقع+تلخيص +تحضير محاضرات)للتواصل عبر الخاص,msa,0
"""#واشنطنالبيت الأبيض ينذر النظام وروسيا بسبب قصفهم الهمجي على #حلب #روسيا#سوريا""",msa,0
أهو ده الفن والفانيلا اللي بتقول عليه الناس، مفيش فنانين بجد دلوقتي!,egypt,1
اثبتت الدراسات ان الشبوك تقلل من كمية التراب المتطاير خلال العواصف الرملية ، يعني احمدوا ربكم لو ماعندنا شبوك كان اندفنا بالتراب  ,egypt,0
هل الحروب الصليبية التى ارتكبت ابشع الجرائم باسم المسيحية تجعلنا نعادى كل المسيحيين في العالم أنا اعادى الأفعال السيئة ولا أعادى الديانات,msa,0
حبي عظيم تتناساه بس ماتنساه,msa,0
"""برودة سماء #تعز يقابلها دف ارض #تعز وهي تحتضن ابناءها الشرفاء من الجيش والمقاومة وتقول لهم تقدموا واغزوا العداء وهللوا وكبروا الله. #اليمن🔴""",msa,0
ظننت أن الحب هو إعجاب شخص بشخصية الآخر ، لم أدرك أنه الآن تفاخر بالمحبوب و مجرد سخافات فقط لمجرد التميز. واذا لم تكن وسيما لن تُحَب !  ,msa,0
  كلما اختلف اثنان او ثلاثة في الشرق يكون على حساب لبنان   استقلاليات  جبران توينيبعد قراءتك للصفحات الأولى من كتاب تويني تدرك من هو قاتله. ,msa,0
اللي عنده مُزمجر على الفيديو إنه لازم يبوس ام الجيران لما تعدي يبقى إنت تيم الإسلام وهتك تلزيز الأسر؟!,egypt,1
"""طقس العرب: المناطق المتوقع أن تشهد تساقطا للثلوج لساعات قليلة مساء الإثنين https://t.co/MUgoKbsGxz https://t.co/jc2PIsrGLN""",egypt,0
بس؟ يعني ال٣ مليون اللي نزلوا فعليا غيروا رأيهم؟ رغم ان الانقلاب جميل واليف وناجح وكدة,egypt,1
الطابور على نظام السلسلة بيكون أجمل، لأنك بتعرف تصوت بشكل ديمقراطي لأكتر واحد فيهم جبان,egypt,1
دي اشكال راح زمن الفن الجميل فين ايام حمو بيكا,nile,1
"""مسيرة جبران تويني مستمرة مع النهار في انارة كل خطوة على طريق تحقيق السيادة والحرية والاستقلال دفاعاً عن لبنان العظيم""",msa,0
وأجعلني خيراً لنفسي ولِمن حوليّ يا الله,msa,0
"""@M0A00 @Fishisfast_AR انا ما طلبت من امازون + تقدر ترسل من امازون لسعوديه مباشره عن طريق البريد السعودي دون الحاجه لوسيط .""",msa,0
صراحة الي متزوجة عالم نووي! خليها تودعه من دحين! و تقنعوا ما حبكت من هادا التخصص! ifany  #,msa,0
والمصحف مرتضي منصور بيتلكك لميدو  زمالك,nile,0
"""🕧أكثر 10 خصائص قد لا تعرفها عن نظام ”آي أو إس 10“ الجديد🕧#آيباد #النقل_العام #جوجل https://t.co/SyqvowD12u https://t.co/VieaigabQ1""",msa,0
مكتوب للغايب يوم هيعود❤❤اللهم لك الحمد حاسه روحي رجعتلي والله ❤❤❤,msa,0
لازم نفضح السياسيين المترفين اللي بيسحبوا فلوسنا من جيوبنا، وعايشين على الدعم، يلا بينا نفتح فصول جديدة في مدرسة النصب والاحتيال.,egypt,1
طفى النور يابهيه كل العسكر حرميه,nile,1
 حسينية باقر العلوم احد اهم أوكار  حزب الله في أفغانستان  كابولفيها يتم الشحن الطائفي و المذهبي لتحريض شيعة افغانستان للقتال في  سوريا  حلب ,msa,0
 السيسي يلوم  الخطاب الديني غير المرتبط بالعصر  على ما لحق من ضرر بقطاع السياحة في  مصر  مرسي  الاخوان  السعودية  الامارا…,msa,0
"""ما هو أفضل فلم شاهدته على الأطلاق؟ - سلسة أفلام هاري بوتر   https://t.co/765mfaDtxJ""",msa,0
كفرت بـ إن الحب يبقى على طولوأمنت بـ إن الشوق ملعون خيّر#مساء_الخير,msa,0
"""تجدد النزاع القانوني بين أبل وسامسونغ: عاد النزاع القانوني بين سامسونغ وأبل إلى الأضواء مرة أخرى بعدما قضت مح... https://t.co/ia8IWThuEO""",msa,0
"""الخارجية الامريكية القوات الأجنبية في العراق يجب أن تكون بموافقة #بغداد#تركيا #العبادي #اردوغان https://t.co/llZKnpngVA""",egypt,0
"""RT @qwfcdhurecxskoh: هل يكفي حلب ان نغضب من اجلها !!""",msa,0
عيالنا جايين يقشون الجوائز ويمشون,msa,1
#مررررررزوووق_فاااااااالح_الحححححبييييينيالرؤوف،AIr,msa,0
"""#بوكيمون جو يحصل على تحديثات جديدة لجذب المستخدمين اكثر#PokemonGO #تطبيقاتhttps://t.co/d1c3CrE4ry""",msa,0
