tweet,sentiment,dialect,sarcasm
 الكرامه بدات باغتيال المشاءخ وتبدا الان باغتيال المشاءخ '',NEG,egypt,False
 دوله مبنيه عا الكذب تاريخ وجودها ال سعود كذابين,NEU,msa,False
 معلومهكان صوم يوم عاشوراء واجبا الابتداء ان يفرض رمضان فلما فرض رمضان شاء صام عاشوراء شاء  '',NEG,msa,False
 محتاجه حد يخاف عليا مش ابقا خايفه معاه,NEG,msa,False
 تستفيد اتفاقيه العبور وقعتها,NEU,msa,False
دخلت غوغل طلع كلامك عدل,POS,egypt,False
 مشاهد لعمليات اغاثه المدنيين نزحوا الاحياء الشرقيه لمدينه الا مناطق سيطره,NEU,msa,False
-جولز ) ) ,NEG,msa,True
 ديميكليس مفترض يلعب  صديق ميسي موساتشيو مدافع يسار ومايدانا وغاراي افضللا اعرف لماذا ميسي مستبعد غاراي  '',NEU,msa,False
يعني ان الثوره الشعبويه كانت قديسا ارهابيا قتل الناس وقطع الرقبه علا جبهه النصر وتحرير الخلد؟,NEG,msa,True
 دعم دول الخليج للجيش مصر ضمانه للحفاظ علا مصر سوريا اقليه علويه تذبح بالسوريين السنه ان يحملو السلاح '',NEG,msa,False
لون الرمادي لمتجر العراب الابيض الاسود,NEG,msa,True
 ورب ظلوم كفيت بحربهفاوقعه المقدور اي وقوعفما الاسلام الا تعبداوادعيه تتقا بدروع… '',NEU,msa,False
 جبران تويني,POS,msa,False
افلاس التلفزيوني وصل الا مدا الغابه العمال الاعلاميين دفع الثمن وبليون ,NEG,egypt,True
 فرق هيلاري كلنتون وترامب مواقفهما المعاديه للاسلام وللعرب والمسلمينلاتنتظروا سياسه معتدله ومنصفه امري…,NEG,egypt,True
زباله غوتشي ,NEG,egypt,False
منزلك قرده لضباط منظمه حلف الاطلسي الاتراك يطلبون اللجوء البلدان تخدمهم ,NEG,egypt,True
 ميريام فارس تعمدت اخفاء وجه ابنها احدث فيديو له؟,NEG,egypt,True
بحب بلدا بكره الدم والظلم,NEU,msa,False
 حرس المرشح الامريكي الجديد يمزقون العلم العراقي اثناء تجمع مءيدين للرءيس القادم ,POS,msa,False
 حلب دمار وخراب حلب تقتل وتذبح,NEG,egypt,False
 صرخ بشعار البراءه تجرات منع ان يمنعوكم بلدانكم رفع الاذان  '',NEG,msa,True
دول اوروبا اوقفت رحلات شركاتها الا مصر شركات التامين ترفض عمل وثيقه للمسافر بكره تشوفو مصر,NEG,levant,False
« اني كنت قبلكم » اي قبلكم « خارجكم » اهل مكه « الا اسفل مجلس » مجلس « رب الاسره » اي اهلها « تقولون » « سبق » سخريه « صنع » الاصنام « غباء » بخلقه ,NEG,egypt,True
 الواد احمد الشيخ شغال زا النحله جدعان مبيقفش شاء الله مش ممكن والله كدا '',NEU,msa,False
مجلس العسكرا امين علا الثوره  السءال الان            امين ولد ابو جليل  امين ولد الطحاوا ؟ !,NEG,egypt,True
 رد علا سءال برلماني  ابل  مشروع جنوب عبدالله المبارك سلم للسكنيه الماضي,NEU,msa,False
« يرقص » يسر « اليهود » اليهود « ويفرحون حتا تخفض » تنزل « ايديهم » اي شيعتهم « ويبذرون حتا تتدفق دماءهم » تتدفق دماءهم « » يسكر « المسلمون » المءمنون « ويغفرون » « ذنوبهم » الاخره « بحمدهم » بثوابهم « والله عليم » بخلقه « حكيم » صنعه ,NEG,msa,True
« » اذكر « اذا » منصوب بفعل يفسره « ياوون » ياخذون « الله » اي غيره « اخذوا » بالياء والتاء « الهتهم » اي ملاءكتهم « » « انا مثلكم » اي مثلكم « الدين » اي مثلكم « فاتخذوا مله » اي مله « الله » اي الجنه « يقسمون » بالياء والتاء « فضله » بالياء والتاء الموضعين الموضعين « ان » « » اي « حق » اي مفر « حق » « ان الله عليما » بخلقه « حكيما » صنعه « حكيما » صنعه « حكيما صنعه » صنعه « حكيما صنعه » صنعه « حكيما » صنعه « حكيما صنعه » صنعه « حكيما » صنعه « حكيما » صنعه « حكيما » صنعه « حكيما » صنعه « صنعه » صنعه « حكيم » صنعه « حكيم » صنعه « حكيم » صنعه « حكيم » صنعه « حكيم » صنعه « صنعه « صنعه » صنعه ,NEG,egypt,True
 صدر اليسا وجه رءا الصبان شعر رشاقه ميريام فارس مكوه روبيو عيون زينب ذيك المغربيه الصوت نوال الكويتيه وبس والله '',NEU,levant,False
شكرا علا تفعيلكم موضوع التسجيل فجاه لاني فعلا كنت انتظر هالمفاجاه واضيع شوط كامل احاول احل هالمعضله,POS,levant,False
ايها صدقوا الله ورسوله وعملوا بشرعه  وامتثلوا اوامر الله واجتنبوا نواهيه واجتنبوا نواهيه  وامتثلوا اوامره  واجتنبوا نواهيه  وامتثلوا اوامره  واجتنبوا نواهيه  واجتنبوا نواهيه  وامتثلوا اوامره  واجتنبوا نواهيه  واجتنبوا نواهيه  واجتنبوا نواهيه  واجتنبوا نواهيه  واجتنبوا نواهيه  وامتثلوا اوامره  واجتنبوا نواهيهه  واجتنبوا نواهيه  واجتنبوا نواهيه  واجتنبوا نواهيهه  واجتنبوا نواهيه واجتنبوا نواهيه  واجتنبوا نواهيه  واجتنبوا نواهيه  واجتنبوا نواهيه  واجتنبوا نواهيهكم  واجتنبوا نواهيه واجتنبوا نواهيه واجتنبوا نواهيه  واجتنبوا نواهيه  واجتنبوا نواهيه  واجتنبوا نواهيه ,NEG,msa,True
فيدرر اجا والكبار,POS,msa,False
انتم رفاق تضعون مءخره احمق,NEG,gulf,True
 بحلول  غوغل تتوقع انتاج سياره ذاتيه القياده  جهينه نيوز  رغم الصعوبات مازالت تواجهها اعلنت شركه غو ,POS,msa,False
* اذن المواطن مقطوعه الكناءس تحرق والهجمات علا الشهداء مسموح بها وعندما يكتب شاب ثوري يقدم للمحاكمه العسكريه اين العداله؟,NEG,egypt,True
اكثر المتضررين البنات اللي فاهمين الغنج بالغلط … مء انا سادق وكلامي سحيح مراا …؟,NEG,msa,True
'بسبب الولاء الاخير والمعونات شعب حلب الغربيه والدفاع الناصري الوثني علا شعب السنه الشرقيه  ',NEG,msa,True
بايدو اي '' نظاره صينيه ذكيه تنافس الامريكيه  غوغل '',NEG,egypt,False
 اخوي بغيت اشتري عربيه اطفال الباءع امازون وحاطين وزن الشحنه ونص كيلو  وتشحن مباشر للسعوديه غالي شوي  يتبع  '',NEG,msa,True
ايلاف - اللجنه الدستوريه السوريه تتفق علا برنامج اجتماعها المقبل,POS,msa,False
تشوفونها كذاانا اول ماشوف اسم الدماماتذكر رطوبت,NEU,msa,False
اتوقع انه يحدث ,NEG,egypt,True
اي بلد ستشاهد مباراتنا ضد اليوم؟,NEG,msa,True
ساده الافاضل بجريده المصري اليوم الخبر المنشور حول الغاء ندوه بنادي الشمس للدعايه الانتخابيه الخبر صحيح,POS,egypt,False
 جبهه النصره داعش حزب الشيطان مصنفه المملكه ومجلس الامن منضمات ارهابيه بندعيلكم اتفيءو الله معكم '',POS,egypt,False
 مصر / بالفيديو  ابراهيم عيسا  شارع جامعه الدول العربيه اهم الجامعه نفسها,NEG,egypt,True
 انظر- اخر كلمه سد القيامه يجب ان تقوم مصر '',NEG,egypt,True
ويين المطيعهه الذليله ابي تدخل خاص وتنبح,NEU,egypt,True
 قصدك خبره اجهزه اللاب توب نظام ويندوز ,POS,msa,False
   تعليق ضربه جزاء ,NEG,egypt,True
وزير الاعلام السابق الكويت اوقف المملكه العربيه السعوديه تزويد مصر  النفط '' اولا !,NEG,msa,True
انا سقوط وانا ساتركك تبقا ,NEG,egypt,True
 الوزير يمكن لاقتصاد او لدوله ان تتقدم اذا نصف شعبها مهمش  حينما تشارك المراه مجتمعها يكون اكثر اس…,NEU,msa,False
 يتيح تطبيق امكانيه التقاط الصور المتحركه مباشره اضافه الفلاتر,POS,gulf,False
 بالتوفيق للجميع الله يسعدكم ويرزقكم ويوفقكم,NEU,msa,False
فعلا نظام اعرف قفلوا حسابه بدون سبب مقنع وعجز يرجعه ! ظلم وقمع,POS,levant,False
 دونالد ترامب ردا علا انتقاده بشان تصريحه المشين المسرب بحق النساء  انا تحدثت بسوء النساء صحيح بيل ,POS,egypt,False
سلامي الرءيس عمر البشير للرءيس اردوغان الفاكفا سيد سيسي البطيخ ,NEG,egypt,True
 لان راتبين ذالاشهر مش ممكن ابدا تخيلو اربع شهور راتبين علا الاقل شهرين رمضان وذوالقعده,POS,msa,False
تم رفع يديك للمساعده القرار الروسي لقتل اطفال حلب كشعار للعاهره ,NEG,egypt,True
ايها صدقوا الله ورسوله وعملوا بشرعه  كبرتم الدنيا  ونشاتم الدنيا  لينتهي الاسلام الاخره  يجب ان تستيقظوا وتعتذروا ذنوبكم ,NEG,msa,True
اذا كانت رساله البرنامج الوحيده كشف التجاره بالدين كشف قنوات الفتنه فده يكفينا تاني يتحرق البرنامج المهم البلد,NEG,egypt,False
يعني  كوك زيرو ''  يعني ساكن مدينه نصر واللجنه سيتم انتخابها ,NEG,egypt,True
 خارجيه روسيا وايران وتركيا يجرون محادثات موسكو  بشان,NEU,msa,False
 اسرع هاتف اندرويد الولايات المتحدههاشتاق عربي- اذا كنت ترغب الحصول علا اسرع هاتف ي…,POS,gulf,False
 وافقت علا اسقاط الولايه مءتمر الامم المتحده  لوعطيتك ايفون بدل سام… '',POS,msa,False
يوحد الاخوه الكذبه  مرسي قوي  ويحبط مءامرته الشرسه  يديه  وكل البلاد ضد شر اخيه ,NEG,msa,True
لحظه ستعرف انك كنت محاطا برعايه الله داءما وابدا ,NEG,egypt,False
 بوكيمون جو تصل لاكثر مليون تثبيت اندرويد,NEG,egypt,False
 بيت الوسط  لبنان اكثر بلد انه رساله للشرق والغرب معا   -,NEG,msa,False
 |قاءد الحزام الامني يزور السجن المركزي ويطلع علا قضايا المساجين,NEU,msa,False
 تنميه بشريه - دقاءق للتاجيل والمماطله,NEU,msa,False
 مبروك هيلارا كلنتون للرءاسه امريكا '',NEG,msa,False
لقد جربنا طرق سلميه الجيد تجربه الفكاهه,NEG,egypt,True
 اخخ ودي اروح للمعرض  الشعار منزلين ديوان,NEG,msa,False
 وامير جبهه النصره الجولاني بايع الظواهري يعتبر اكبر عميل للمخابرات الروسيه جندته ان طالبا بكليه الطب بالقاهره  '',POS,msa,False
فيني ماينوصف بالقصيد وفيني البشر ماتفهمه ℬ,NEG,msa,False
المهم ان تكون فاسده  اهميه للسرقه  المهم ان تدفع ثمنها  المهم ان تكون امنه  المهم ان تكون منتخبه  المهم ان تكون منتخبه ,NEG,levant,True
الانتخابات تزور لكان شفيق خسر حتما واتوقع منك الا تشارك المسرحيه التا لديها المخالفات يبطل انتخاب,NEU,msa,False
تعتمد جامعه الدول العربيه علا الرءيس الجناءي لمجلس وزراء الخارجيه ,NEG,msa,True
اقسم الله تعالا بالرياح المثيرات للتراب  وبالليل اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه  وبالليل اذا اقبل بظلامه ,NEG,egypt,True
ميسي قاعد يتابعكم الحين علا القليل احترمو الشي عاهات,POS,msa,False
 لحظه وصول الارهاب للشرق الاوسط ونزوله الطاءره الفرنسيه,POS,msa,False
انت المفترض ان تعطيني امر لمراقبه ال,NEU,levant,True
 فنجان قهوه+ ايس كاب+هاند فري+صوت مروان خوري+ماجد المهندس+رامي عياش+سريرك+بطانيتك+كلسونك اللهم ارزقنا الخير بعدد قطرات المطر '',NEG,msa,True
« سمعت اليوم الا محام » اي اسمعه « قاض علي » اي اسمعه « / » اي اليوم « مدعيا ان النغمه » الناقه « النغمه » النوته « كانت اهانات » مهينه « للجهاز » القضاء « ان الله يهدي القوم الظالمين » الكافرين ,NEG,msa,True
انا الزومبي  افتح فيسبوك العجل وقدم اقتراحا للانضمام الا جزازه الماعز والمعز والماعز والكمان مصر؟,NEG,egypt,True
فضلت اتريق علا اللي شغلهم الساعه واتريق واتريق لغايه مطلوب مني دقاءق اكون لابس ونازل وخمس دقاءق وابقا فا الشغل,NEG,msa,True
« هدءت » حللت « اياتي » القران « او امرت » امرت « او امرت » امرت « او امرت » امرت « او امرت » امرت « او امرت » امرت « او اقيمت قريتي » ,NEG,msa,True
اذا عارضت المرشد فانت الاخوان فلول او علماني عدو للدين الا يمكن ان يكون الانسان مسلما وثوريا ووطنيا ومعارضا لقرارات المرشد ممكن ؟,NEU,msa,False
 تابين رسمي للزعيم الكوبي فيدل كاسترو,NEU,msa,False
 غريبا علا تربوا حضن ان يتسابقوا الا فقط ان يفعلوا كانوا ,POS,gulf,True
|-حذرنا خطر تحول سلطات الدوله لمجرد سند لسلطه عسكريه تفهم سياسه تعي معنا الدوله ومهامها وحدودها خارج فكره حمل السلاح,NEU,msa,False
 “ ابل ” تتربع علا عرش العلامات التجاريه الاكثر قيمه العالم,NEU,msa,False
فرق المرشحين هيلاري كلنتون وترامب ١-هيلا كلنتون عدوا مخفي ٢-ترامبعدوا واضح,NEG,msa,False
 تحقيق حكومي يعزز اتهامات  قصفت بلقنابلنا العنقوديه '',POS,msa,False
اختفا وهذا الموسم يختفي امام الملك الجديد والميل,NEU,gulf,True
+ غزه انت فخر لينا,NEG,msa,False
ظل عدم وجود اءمه للمساجد وحظر التجول  احنا عهد اللي بيصلي عارف يصلي الجامع الهلاس عارف يهلس كباريه ,NEU,msa,False
 هاتسبني تفضل سبني تهديدني عمرك متعوضني اناقلبي هايوجعني انا الغنيه دي وايد البدايه قويه والنهايه ضعيف '',NEU,msa,False
يتهم القمر بقتل سوري ,NEU,msa,True
 ميريام فارس درست معاها الضيعه بيروتالله ياهي ايام جاسم كنا نكتب جدار المدرسه افكار ميريام والشر ينام '',NEU,msa,False
« ويعامل اشتركوا الاوليات » اي الاصنام « كشخصيات تاريخيه كانهم حضروا غزوه بدر » بدر « كانوا » اي اهل مكه « الصابره ومجدي ابي غني وحسام وابراهيم حسان كانوا اشد القوم ظلما » ,NEG,msa,True
 | التغريده  تغطيه حصريه للمناظره الرءاسيه الامريكيه الثانيه دونالد و… '',POS,msa,False
ففااززو ميميمميمي,NEU,egypt,False
 شدعوه رامي عياش يبيك رسمي ماتشوف شر '',NEG,egypt,True
لله درك نصر تحارب جهه ! شيخ طير دمر النصر الا اصحاب الفكر الضحل والطموح التافه وتمجيد الخبل وللاسف نصراوي,NEU,msa,False
 معاناه النازحين السوريين بحلول الشتاء يجتمع عليهم البرد والجوعساهم برساله بقي…,POS,msa,False
  والله اني قاري غوغل انه حلال '' ,NEG,msa,False
لقد عرضنا جزء الشعب المصري ومناطق العالم تاج المسيا ونعمه التحضر ,NEG,msa,True
 ياروافض بلا كلام والا اخرج … '',NEG,msa,True
 مدارسنا مختلطه الابتداءي للحين,NEG,msa,False
علا الخارجيه المصريه تحمل مسءوليتها والعمل علا الافراج الفورا الصحفيه شيماء عادل المحتجزه فا السودان كرامه المصريين اهم رغيف العيش,NEU,msa,False
 راحت  روح العب غيرها,POS,msa,False
الخير عليكي مصر حلوه لابسه جديد ان شاء الله هيكون احسن يوم اللي فات اللي جاي احلا,POS,egypt,False
 معدل البطاله ادنا مستوا سنوات,NEU,msa,False
 طيري ياطياره طيري ياورق وخيطان بدي ارجع طفله صغيره سطح الجيران وينساني الزممان علا سطح الجيران ,NEU,egypt,False
طريق الخروج يتم تقييمه الفرق ,NEG,gulf,True
 تاجر اسلحه امريكي يدلي بتصريحات خطيره حول تورط اداره اوباما وباشراف مباشر هيلاري كلينتون تزويد اسلحه ومعدات ,NEG,egypt,False
 الاشكال سواقين يبغونا نطلع معاهم بدل مانروح بكرامه لحالنا بدون ايذاء احد…,NEG,egypt,True
 ضباط النظام السوري الرافضي يقدمون نساءسوريا للضباط الروس جيش الدياثه اسمعوا { جيبلو بنت الدفاع الوطني فورا,NEU,msa,False
حذاري ان تءدي هشاشتك وخوفك العالم لاذيه يحبك بصدق,NEG,egypt,True
 يدعو الا تمديد وقف اطلاق النار واستءناف المفاوض,NEU,msa,False
 اخبار برشلونه اليوم //  طفله برازيليه بدون ذراعين ترفض هديه نيمار !,NEG,egypt,True
ان شعوب النرويج والدانمرك وايسلندا والسويد تتعلم تمنعنا وتمنعنا ,NEG,msa,True
« لرجل » بدل اشتمال « اعظم » اعظم « عقله » اي عقله « ان يشهد » بالياء والتاء يشهد « » ادغام التاء الثانيه الاصل الاصل الذال  وفي قراءه بتشديد التاء الاصل الذال « سقوط مرسي » اي سقوطه ,NEG,egypt,True
 وزراء الخارجيه روسيا وتركيا وايران يجتمعون يوم غد لاستءناف المحادثات بشان,NEU,gulf,False
 بريطانيا تدعو الاطراف اليمنيه للتعاون المبعوث الاممي للتوصل لحل سلمي,NEU,egypt,False
'' لقد حررت نفسك بشواء لخنزير ومرتزق بشار الا ايران وليفغان اجل الصوره المقبره 'من اجل  ',NEG,levant,True
القاتل اعترف رسميا بانقلاب العسكر علا,POS,msa,False
 جنازه تمر امام ضريح,NEU,msa,False
 ٢١ المجد التليد لرقي فن فيروز,POS,msa,False
حبك  ارتجف قلبي بيديه ,NEG,egypt,False
طلعت بقناه ام سي وتتكلم الشرف والاحترام وانها الام المثاليه !,NEG,egypt,False
 تطلقان طاءرات منافسه,NEU,msa,False
#عن صوت يهز كيان الليل ..صفارة استعداد ينتفض لها جسدك ..يعلن فيها جسدك الحرب ضد المجهول يحشد طاقته ليبطش بلاغ كاذب !   القدر ...,NEU,msa,False
 دعوا قضاءيه ضد  ابل '' تتهمها بالاحتيال علا المستخدمين,NEG,egypt,True
 ناقصها الموهندس وزير الطاقه  عندي خطه توليد الكهربا ٢٨/٢٨ اي تكلفه علا خزينه الدوله '',POS,msa,False
| فيلم  #,NEG,egypt,True
مرتضي اللي دمر الزمالك وخلاه مسخره النوادي كلها مرشح نفسه لرءاسه الجمهوريه وكمان عاوز يقفل الفيس بوك,NEU,msa,False
 ڤيديو كوميدي || احتفال المانيكان فاردي احمد الشيخ,NEU,msa,False
 مافي مشاكل بينهم الاعلام الي خلقها  '',NEU,msa,False
 رغم…انوف الغزاهرغم…انوف الطاءفيينرغم…انف ذيل الكلبسينتصر شعب الله…ثم باراده السوريينومن خلفهم وعرب… '',NEU,msa,False
قال الرءيس المتصهين ان حدث  ابشع جريمه عرفتها البشريه العصر الحديث,NEG,msa,False
 امريكا روسيا والنظام تريد القضاء علا فصاءل المعارضه لانها تلزمهم بالانفصال جبهه النصره وهي قادره علا لتبرير لروسيا موقفها  '',NEG,egypt,True
المباريات الي جمعت فيدرر ونادال المباراه الخالده ذاكرتي مباراه فيدرر وروديك ويمبلدون قمهالمتعه,NEU,msa,False
 الشيعي عكس الاسلام تماما حولوا التوحيد الا الشرك والسنه الا البدعه,NEU,msa,False
 مقتل امين عام هيءه علماء الشيخ اسابيع اختطافه,NEU,msa,False
يارب يعد للقلب متسع لمزيد الحزن ,NEG,msa,False
 الرياض حي الواحهتقاطع شارع رفحاء طريق ابوبكر الصديقموقعنا عبر خراءط جوجل ,NEU,egypt,False
 انما المءمنون اخوه  علي شعار رابعه خلفيه الزعيم منظر اروع,NEU,msa,False
 المدينه الافقرمقال احمد جميل عزم,NEG,msa,True
 يغادر متوجها الا,NEU,msa,False
 الراي العام  مليون منحه « الصندوق الكويتي للتنميه » لعلاج الاطفال السوريين النازحين…,POS,egypt,False
اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل اجل,NEG,msa,True
جيش الاحتلال يبحث منفذي العمليه حافله وسط  تل ابيب '' لانه يدفع اجره الباص ,NEG,msa,True
قيادات جبهه الانقاذ لايصلح لاداره جريده اخوانك اليس فيهم لايصلح الا لاداره بقاله اين نقدك,NEU,msa,False
مثلهم انصار مبارك وانصار مستبد يتصورون مشكلتهم الكتاب والاعلاميين يفاجاون ان مشكلتهم الواقع امتلا بالمظلومين والمحبط,NEG,egypt,True
 لبنان شيء ممكن جذا وزير شءون المراه  رجل  ووزير الثقافه طبيب جراح وهكذا بقيه الحقاءب الوزاريه احد علاقه بحقيبته  ! ! '',POS,msa,False
عالم بيتجه للتقليل المنتظم والمستمر اعتماده علا الفحم ومصر عايزه تزيد !,NEU,msa,False
 شراء حسابات جوجل بلاي - - ولماذا؟ ,NEU,msa,False
 فوز اليمين المتطرف وتصاعده خففت مخاوفه انتخابات,NEG,msa,False
 المشاهير ؟ يعني بالله يهمك اخبار مءخره كيم كارداشيان رموش كيندال علاقه بيونسيه بزوجها ؟ الميكب فعلا ماله داعي '',NEU,egypt,False
صدعوا روسنا لمده سنه وتالي تنتهي بالمفاوضات السعوديه والحوثيين اتباع ايران المجوسيه والله مسخره,NEG,egypt,False
فضيحه تانيه انا لسه ماسك مستشفي راس سدر وعرفت ان تم اخذ الدوله حدود ١٥١ مليون يتم صرف ٦٠٪,NEU,egypt,True
ماقد شفتها اعلنت لشي,NEG,msa,False
• التقليد  _,NEU,egypt,True
برادعي يستقوا بامريكا مرهاخرا يرسل عصام العريان الي واشنطن شء مقرف,NEU,msa,False
 لعبه تحصل علا تحديثات جديده,NEU,msa,False
انقلاب لصوصي دموا يمكن ان يحالف التوفيق بلدا يديره انقلاب؟ وبكره تشوفو مصر,NEU,msa,False
« ان قلوبنا » اهل مكه « اصحاب الميزان » القرابه « فيحتاجون » الدنيا « الا علما » بدل مبتدا خبره « واهل العلم الاول » ,NEG,msa,True
 عالم  اندرويد نوجا يتعطل اكثر – احصاءيات,NEU,msa,False
اسوا تولا تامر مبكرا ومهد الاجواء الاعلاميه وشارك قتل…,NEU,msa,False
اشتبه ان معركه حلب اكثر المعارك قسوه واندلعت اهم المعارك اطار الحرب شنها العدوان الغاشم علا الجدار ,NEG,msa,True
واذكر -ايها الرسول- يوم قرر جنودنا المجاهدون ارض  مصر  ان يقاتلوا غزوه  مصر   واعطا اهل  مصر  رجلا عطيه  فشق نفسه  وشق علا نفسه  السيده فيصل  والله المتقين ,NEG,egypt,True
هالايام تمر علي مواقف قديمه اشخاص جدد,NEG,msa,False
 الاخوه الصغار معنا '',NEG,egypt,True
موعدنا بكرا وشو تاخر بكرا,POS,msa,False
 روءيتك,NEG,msa,False
جبهه النصر يمكن ايقافها اسراءيل قطر المملكه العربيه السعوديه,POS,egypt,True
انا اسف لانني جرحت مشاعرك عندما اخبرتك بانك احمق  فقد كنت اعتقد انك تعرف ,POS,egypt,False
حشيش حلو مفيش كلام,NEU,egypt,False
« ان ذكرك » اي القران « لطفه مصر » مصر « عظم » مصدر « » اهل مكه « ذكره ترفعون » تكرمون « » تكرمون « تركب » تركبون « » تركبون « » تركبين « » ,NEG,egypt,True
عقبالنا  ),NEG,egypt,True
 والله لولو السكرين اهو وانا مكلماهم رقم ارضي انا حاجزه برقمي '',NEU,egypt,False
واضاف قاءلا انه دعاه الا حرب اهليه علا اساس انه عرض سيناريو وارهاب سوريا سينا ودعوته الا عصيان وتقسيم ,NEG,egypt,True
اولا سقوط الاسد يعني نهايه حكم الجيش ومهمه سوريا العسكريه تلقي الضوء علا حكم جيش مصر ويبدو انه الوحيد ,NEG,egypt,True
 اخبار برشلونه اليوم //  موعد الكشف قاءمه الكره الذهبيه,NEG,egypt,True
 اتصال هاتفي يدعو العبادي لزياره حمدسمو  يلا حبيبي يلا ؟ '',NEU,msa,False
ان افظع جريمه التاريخ الحديث صوت عمليه تشريح تستند الا حقيقه ان يحدث للفلسطينيين كافيا ,NEG,msa,True
 نتخلا الاسلام ''  وجميع اخوتي يتخلون الاسلام ''  نجبر علا ارضاء خلق الله '',NEG,msa,True
 رامي عياش - الحق معادك ,NEU,msa,False
 استءناف اتفاق اخلاء الارهابيين احياء الشرقيه الا الريف الغربي بالتوازي نقل جزء اهالي بلدتي ,NEU,egypt,False
انا انصحك الا الغرب الوقت لذلك لماذا تستخدم جوجل وتحقق اذا الغرب يريحك ويءمن حتا بالمريخ؟ ',NEG,egypt,True
 جوارب/دلاغات ادفا ماشريتشريتهم للوالد والوالده السنه الماضيه جدا مريحهوبعضهم فيهم ربل الامريكي,POS,msa,False
 بيب  ميسي افضل لاعب تاريخ دوري الابطال يوجد افضل يلوموني فيك,NEG,egypt,True
الحياء/ الرجوله,NEG,msa,False
 العاصمه  مسيره لمسانده بشار الاسد ضد الارهاب - انباء تونس,NEG,egypt,False
 ثيم ابداع سورس,POS,egypt,False
اعلام العار يكذب كالعاده لتشويه صوره الرءيس مرسي مسءولو السجن يءكدون انه يطلب اا ميزه او استثناء دع الكلاب تنبح,NEU,msa,False
 اوباما استخدم الفيتو والكونغرس اقر جاستا المعراصهالتي تجري اليوم تدين وتطالب بتحقيق وهم مشاركين الجر… '',NEG,msa,False
 ابل تكشف حجم الطلبات الحكوميه لترصد عملاءها,NEG,egypt,True
ارزقني اتوقعه وعلا خير افكر وعلا تحقيق امنيات ظننت يوما انها مستحيله  ربي وفقني  سخر  بشرني  ارح بالي وارح قلبي  اسعدني  اعفو عني  ارحمني  ارزقني  قر عيني ارض عني  هب اتمنا اريد يالله,NEU,msa,False
عبفتاح السيسي اوميجا العالما,NEG,msa,True
صمت الصحفيين والاعلاميين صحف الاحزاب ووساءل الاعلام الخاصه خطوره تفعيل قانون الطوارء وتقييد الحريات وترحيبها,NEU,msa,False
انا روميو '' ? يرونا '' اقف مشدوها عاجزا انت تطلين علي شرفهانا احبك اذهبانا احبك سامد يدي اتلمسك لنبقا فلقد خلقنا لاحبك,NEG,egypt,False
« وانا لنغني » نغني « نصر » نصر « قوم شعيب » جمع حافر « الا » « ان » مخففه الثقيله واسمها محذوف اي انه « فرح » فرح « بنصرهم » اي نصرهم « الا » « الناصحين » المءمنين « الحمد لله » علا نعمته ,NEG,msa,True
يبدو رجل اطفاء حليف وقنابل اتيكوناس ظلمه داعش صناعتك ,NEG,msa,True
نعيش معه يعني بلد يجلس اكثر شهر بدون عمل حكومه ,NEG,levant,True
 ابل اكبر المستفيدين مشكلات شركات التكنوجيا,NEG,egypt,True
يمكنني ان احب رجلا امها مجنونه الكفايه لتقول  كلب '',NEG,levant,True
تناسوا الشهداء وتذكروا الكوره اول لطمه علا قفا انقلابي عامل ناسي جات امبارح كوماسي,NEG,egypt,False
 يخي ويندوز عنجد فخم ,NEU,egypt,True
 | جند الاقصا تنضم الا,NEG,msa,False
 تحارب وتدعم الارهاب ان ! تحاربه التحالف  وتدعمه بالسلاح الكرديه وغيرها ! ! ودعمت خونه البحرين والحوثيين  متامره ! '',NEU,msa,False
 الشيخ عادل الكلباني,NEU,msa,False
 بوب ديلان  الجاءزه الاعلا حينما تتوج الاغنيه الشعبيه  وكاله يينا نيوز/…,NEG,msa,False
 الاصابه حدثت رمضان وعملت اشعه قالو تمزق واستمرت الالم لين شهر كشفت الكسر  الجبيره تقريبا ٣ اسابيع '',POS,gulf,False
 اه احمد الشيخ الاصابه النهاءيه  '',NEG,egypt,True
دعوه الا المزيد الحوار - للحصول علا التفاصيل اضغط علا الوصله,NEG,gulf,True
 ميسي يضيع بلنتي وينكبهم ويطير اللقب وماسكيرانو ينكبهم مبارتين البرشلوني يحطها راس الضعيف هقواين '',NEG,msa,True
# فيلم # # #,NEG,egypt,True
