tweet,sentiment,dialect,sarcasm
"""تحميل برنامج Windows 10 النسخة النهائية من ويندوز 10 باللغة الانكليزية الرابط""",NEU,msa,False
@s8nscookie @ilxne الله معاي ياكوكي ومعاي تعاويذ هاري بوتر السحريه ,POS,levant,True
"""RT @KSA_620: #بانكي_مون يستأسد للدفاع عن الحوثي باليمن، ويخنَس أمام أبشع جرائم الإبادة في #سوريا!لن نعود أعزّه إلا بإيقاف مسلسل التنازلات.…""",NEG,msa,False
قِأّلَ أّحٌدِ أّلَحٌګمَأّء ذّأّتّ مَرةّ 'أّخَصٌمَګ أّهِ ..... أَّّسيِّبِګ لَأّ .....' #َّسخَريِّهِ #مَخَطّوِفِّ,NEU,msa,True
_ هذا هو نص المقال أتحداكم أن تنشروه كاملا لو كنتم رجالا مش هتبطلوا حقارة وتنضفوا شوية من باب التغيير,NEG,egypt,True
لا النفسية تساعد ولا الناس ينبلعون,NEG,levant,True
من مزايا ما حدث في #مطار_طرابلس هو عدم إمكانية تسفير الجرحى من الثوار للخارج لعلاجهم على نفقة الدولة! عثتم في دين أمّها فسادا!   #ليبيا,NEG,egypt,True
"""أبل: ""خطأ 53""... https://t.co/0PjXcYMUFo""",NEU,msa,False
"""#اليمن اليوم الشرطة السعودية تعثر على (كنز ثمين) بحوزة 15 مغترب وقيمته بالملايين ..تعرف عليه https://t.co/VyTExZUgWU""",NEU,msa,False
حب البلد بيعيش لما يموت الجوع #حمزة_نمرة مهما كلت وشبعت برضو مش بحبها,NEG,egypt,True
يا مرسي يا خاين يا عميل، عيالك الأمريكان قتلوه,NEG,egypt,True
#الاهلي_ضمك_دوووري_المحترررفينليس ثمة حبال أوسلاسل تشد بقوة أو بسرعة كما يفعل الحب بخيط واحد.KH4Mi,POS,msa,False
"""بقايا #Vardah متحرك من #طقس_العرب اخر ٤ ساعات وتضرب سواحل الصومال @Zeyad_jehani @s555180 @NajranWeather https://t.co/dpkTChyWHy""",NEU,msa,False
"""جمال الليل في نظرة عيونك ،، ونور البدر مرسوم بجفونكوكل الكون ما يسوي يا نادين بدونك😘😘😍😍الله يحميكي ندووون… https://t.co/EhLbileeqD""",POS,msa,False
أحبك حبا لو يفيض يسيره #جوهرة #محمد بن أبي أمية,POS,msa,False
"""@challenging_sam اجتماع لوزراء الخارجيه ف الجامعة العربيه اللي مقرها القاهرة. كل دول مش جايين لمصر دول جايين لجامعة الدول العربية. بسيطة😊""",NEU,egypt,True
"""أعجبني فيديو @YouTube على https://t.co/GQuYJAByIV أدمان لعبة بوكيمون قو || Addicted to Pokemon Go""",NEU,msa,False
"""""أوباما"": الكونغرس ارتكب خطأ برفضه الفيتو ضد قانون ""جاستا"": قال الرئيس الأمريكي باراك أوباما، إن الكونغرس ارت... https://t.co/xV2CEZhab7""",NEU,msa,False
"""جوجل تنشر قائمة أجهزة نيكسس التي ستحصل على تحديث أندرويد 7.1 https://t.co/1l4KqNjO8D https://t.co/a5HTWpoiUH""",NEU,egypt,False
"قال الرئيس المتصهين #محمود_عباس إن ما حدث لـ #اليهود في ""#الهولوكوست"" هو أبشع جريمة عرفتها البشرية في العصر الحديث #أخبار #ف…",NEG,msa,False
كانه يتكلم عن اون وبلاك سوان ??? رقصتهم تتعب ياعمري تمنيت يفوزون عليها 😭,NEG,gulf,True
"""@SsAaLlEeH اليوم قضينا على جبهة النصرة على أسوار حلب وغدا نقضي على داعش على أسوار تدمر إذا لم تفر والأيام بيننا وتذكر كلامي ده جيدا 😏 إنتهى""",POS,msa,True
#مبارك عنده أبناء و #مرسي عنده جماعة الوحيد اللي غلبان في البلد دي هو عدلي منصور تحسه إنه مقطوع من شجرة !,NEG,egypt,True
اش ذَا الإصرار ان هيلاري كلنتون تفوز ..! https://t.co/QmwyPVRDZL,NEU,gulf,False
إلى زملائي المحامين الراغبين في الانضمام لمبادرة(سامعين صوتك)التى تهدف لدمج متحدي الاعاقه في المجتمع يسعدنا اشتراككم,NEU,msa,False
"""@5a1di @spagov إذا زعلوا الدول الثانية بسبب كلام مواطن سعودي لا يمثل المملكة، فمع إحترامي لكن يسيرها فهم جهلة!شوف الإعلام الغربي( أكَلَنا)""",NEG,msa,True
"""فى النمسا فاز ليبرالى بتاع حزب الخضر عنده 72 سنة على شاب من اليمين المتطرف... بفارق بسيط .... دولة العواجيز يابرادعى""",NEG,egypt,True
افلاس التليفزيون وصل مداه الغلابة من عمال وموظفين واعلاميين يدفعون الثمن والملايين موجودة لدرية وشلتها,NEG,egypt,True
تأسيسية مين يا أبو تأسيسية إنت ناس إتقتلت تقوللي تحسيسية يا شيخ روح انت وهي إلهي ينتقم منكم واحد واحد,NEG,egypt,True
اكتشفت ان ربعي كلهم يخططون من الحين .. يبون يشترون لي One X حق عيدميلادي ، عادي استحي؟   #ForMyBirthday,POS,msa,False
"""@ihe_94 @ya78m @amooo5 @badiajnikhar @Oukasafa @reoshalm @Mnory202 مساكين من الصبح و هوما رايحين راجعين عاى غوغل تعبت بدالهم ههههه ي""",NEG,gulf,True
I liked a @YouTube video from @sgtdhmas https://t.co/hLnNiDIKj7 شرح تثبيت نظام ويندوز 10 (الفورمات) +,NEU,msa,False
"""بعد حملة مراجعة مواقف بعض المعارضين والناشطين الاخيرة .. قريبا سوف نرى: الحج الى موسكو!!""",NEG,msa,True
طب مدام كده أنا بشرب قهوة تركى عشان الشهدا .وضد كل اللى باعو دمهم وبيشربو شاى  ,NEG,msa,False
"""الصبي اللي قاعد يلعب #SuperMarioRun وسط خطبة الجمعة يمثلني.""",NEU,msa,True
"""خطأ فادح لطفل صغير يكلف شركة غوغل 112 الف دولار https://t.co/J0N4K9BTRK""",NEU,msa,False
الصحافة أحاديث مع أناس يحسنون الكلام ننشرها علي أناس لايحسنون القراءة. أنيس منصور  ,NEG,egypt,True
"""RT @nnnrt1: #عاشورا_للصيام_وليس_للبدع اعرف ناس رمضان ماتصومو وداخله هناتتريق عالمذاهب والعقائد مين انتم؟ ترا كلنا تحت رحمت الله شئتم ام أبي…""",NEG,egypt,True
احداث العمرانية وصمة على جبين كل مصرىالدين لله و الوطن للجميع,NEG,msa,False
تسلم الايادي يا جيش بلادي و يا شعب بلادي #تحرير_سيناء من الصهاينه + الاخوان,POS,egypt,True
لمن هذا القانون؟! هل قريبا ستبيعون مصر ونصبح نحن مأجورون في بلادنا؟! وربما نحتاج ( كفيل) #عدلي_منصور #محلب,NEG,msa,False
معقوله شما تشبهه هاري بوتر 😂😂😂😂😂😂😂😂 https://t.co/DyehqPY4kf,NEG,egypt,True
"""RT @HayderAmirali: #erdogan_is_isis #اردوغان  الأرعن لاتنسىواذا نسيت سنذكرك من نحن#الحشد_الشعبي شجاعتنا من حمزة وعلي والحسين. https://t…""",NEG,msa,False
"""#ميشيل_جبران_تويني: ما يضمن بقاء وزعامة السياسيين هي الطائفية ومن الطبيعي أن يتمسكو بمعادلاتهم الطائفية للبقاء في السلطة.@MichelleTueini""",NEU,msa,False
مايمرروهمهما عملوا الدستور ده مش هيعيشلأنه ولد ميتا وبني على باطل وسيقود إلى باطلدي قناعتي ومؤمن بيها,NEG,egypt,True
إوعي تفرطي في الدورارات اللي معاكيعشان نهضة خيرت الشاطر العظيمة هتمرمط الجنيه وملايين الدورارات هتأمن مستقبلك,NEG,egypt,True
"""شوفو كيف شكله كيوت اغوتشي غوتشي يااااا""",POS,gulf,False
#مظهر_شاهين: ماشوفناش وش واحد من مشايخ #السلفيين في #ثورة_يناير لأنهم مايقدروش يقفوا على المنصة,NEG,egypt,True
"""صوت العراق - Voice of Iraq - يجب على العبادي برد "" بوتيني "" محترم على اردوغان بقلم: مهدي قاسم https://t.co/vQRJ4UmcQ0 via @sotaliraqcom""",NEU,msa,False
الطريق الى جماعة الاخوان المسلمين الارهابية #الاخوان_جماعة_ارهابية,NEG,msa,True
"أهم شي تتذكروا ... لا تشربوا الخمور على بطون فاضية , أفطر وصلّي المغرب بعدين خذ راحتك #نصائح_رمضانية  ",NEG,egypt,True
"""صوّتوا لأجمل زينة ميلاديّة في لبنان لعام 2016 https://t.co/E2Y9nxE44L via @LbciLebanon""",POS,msa,False
"""@BBakr70 أين أنت من الاندماج؟ فيلق الشام ليس القاعدة فأين الوحدة؟ أين الوحدة مع جيش الحر؟ كنا نسمع جبهة النصرة هي القاعدة. ... والآن؟؟""",NEG,msa,True
"""تراث باراك أوباما السياسي!  - محمد الرميحي https://t.co/36coqLfWNN""",NEU,msa,False
الشعوب لا تنهض بالكلام والظواهر الصوتية لم ولن تحدث فارقا يذكر عبر التاريخ!,NEG,egypt,False
هو كل كلب ولا كلبة يمسك منصب فاكر أنه ممكن يتحكم في تاريخ البلد دي على أشكالكم الضالة #مبارك #أكتوبر #سيناء #نصر,NEG,egypt,True
#مررررررزوووق_فاااااااالح_الحححححبييييينيالرافع،02G,NEU,msa,False
اوعى تقول عسكرى غلبان هوا و سيده فضوا ميدان #الداخلية_بلطجية,NEG,egypt,True
"""وديع اليمني-تلاوة جميلة من تراويح الليلة ١٣ من رمضان ١٤٣٧هـ بجامع الراشد... https://t.co/givN4pn7VG عبر @YouTube""",POS,msa,False
أفضل ممثل لثورتنا#30_يونيو هو قائدهاسيادةالمشير علشان كده #السيسي_رئيسي_2014 #سأنتخب_السيسى_و_مش_هنزل_لمستواك,POS,egypt,True
"""RT @AA2_00z: ﻗﺒﻞ ﺃﻛﺜﺮ ﻣﻦ 6 ﺃﺷﻬﺮ ﻛﺘﺐ ﻭﺯﻳﺮ ﺍﻻﺳﺘﺨﺒﺎﺭﺍﺕ ﺍﻟﺴﻌﻮﺩﻱ ﺍﻟﺴﺎﺑﻖ“ﺗﺮﻛﻲ ﺍﻟﻔﻴﺼﻞ”ﻣﻌﺎﺗﺒﺎً ﺍﻟﺮﺋﻴﺲ ﺍﻷﻣﻴﺮﻛﻲ ﺑﺎﺭﺍﻙ ﺃﻭﺑﺎﻣﺎ:ﻫﻞ “ﺍﻧﺤﺮﻓﺖ ﺑﺎﻟﻬﻮﻯ ﺇﻟﻰ ﺍﻟ…""",NEU,msa,False
"""RT @watan_usa: “الحياة” السعودية تهاجم السيسي: مصر تعيش أوهام قيادة العالم العربي https://t.co/7Fgb7jTGHU https://t.co/52MZa6rp5B""",NEG,msa,True
زبيدة ثروت #مزز_ما_قبل_البلاستيك,NEG,egypt,True
"""من ساعة أبل لهواتف سامسونج.. أجهزة يمنع السياسيون من استخدمها لإجراءات أمنية https://t.co/74bh2M60RS #البحرين #الكويت #السعودية #الإمارات …""",NEU,msa,False
"""تلاحقك بهجة الأعياد في #لبنان  في كل تنقلاتك انها دعوة لقلب صفحة جديدة نتمناها أفضل #Christmas — feeling optimistic""",POS,levant,False
"""#حلب : #الجيش_السوري يحكم سيطرته على كامل الأقسام الشرقية لـ #حي_كرم_القاطرجي ، و #حي_باب_النيرب و #حي_الحلوانية.""",NEG,msa,False
"""هههههههههههههخدوها من الي نصب عليكوووو#مصر_شعب_حضارة_مش_سيسي  😕 https://t.co/6s1Z4b6LFx""",NEG,egypt,True
"""موكب رماد #كاسترو ينطلق إلى مثواه الأخير https://t.co/TZFLkDkBA0 https://t.co/4j7J1D9ygm""",NEG,msa,False
"""@_Majd_ القم ياوضيع هذا حال منتخبك بدون ميسي""",NEG,gulf,True
ﻭﻓﺄﻯ ﻣﻜﺎﻥ ﻭ ﻓﺄﻯ ﺯﻣﺎﻥ ﺑﻘﻮﻟﻬﺎ ﻟﻴﻚ ﻭ ﺑﺎﻋﻠﻰ ﺻﻮﺕ ﻏﻴﺮﻙ ﻣﻠﻴﺶ ﻋﺸﺎﻥ ﺍﻋﻴﺶ #ﺍﻻﻫﻠﻰ فى قلبى ﻟﺤﺪ ما #أموووووت,POS,egypt,False
علاء الأسواني يروى عن شباب الثورة: إذا لم نعرف من أين ينفق الإخوان والسلفيون فلا شرعية لأى انتخابات >>,NEG,msa,False
"""@feras33106129 @Abedsa @hassam680 يعني قصدك المناطق السنيه في العراق مو تابعه للعراق ؟""",NEU,gulf,False
"""#نوال_الزغبي  قبل ماتنامي تذكري اني بحبك❤وبكرا رح حبك اكتر❤😍🙈""",POS,gulf,False
"""لا والله كنت بكره الواد الخول ميلفوي ده وكان بياخد في طيزه من هاري بوتر في أي حاجة ينافسه فيها https://t.co/S7l1FqLijn""",NEG,egypt,True
) معلم و واعي يا يوسف,POS,egypt,False
ميثاق الشرف الاعلامى الذى اتخذوه ذريعة لاغلاق الفراعين برئ من الانقلاب قتلوا الميثاق ويستشهدوا به,NEG,egypt,True
"""بغض النظر عن جنسيتك ولونك وانتمائكقطع الله يدك ولسانك وشل اركانك قبل ان تبرح مكانكيامن تقوم بتفجير السيارت المفخاخةقولو امين.. #بنغازي""",NEG,msa,True
"""انت وين تگدر للعراق اردوغان! ابو السكايبي ياهو الجاي ويريد يحتل العراق شكوو شعدنه😏 https://t.co/DxuD2KpNNj""",NEG,levant,True
"""ما هو لو الملل والزهق بيحرقوا سعرات حرارية كان زمان كل البنات زي ميريام فارس والله 😂😂الله يعينكوا على قعدة البيت""",NEU,egypt,True
أعتقد أن سبب اعتقال فراس بقنه -فك الله أسره- هو لأنه لم يلتزم بالأخلاق السعودية #Sul6anBinFahad #Mal3ob3lena,NEG,msa,False
"""اخيراً اقتنعت بالمغني الأمريكي جستن بيبر بعد ماسمعت أغنيته let me love u""",POS,egypt,False
"""قاللك اجتماع روسى تركى إيرانى فى موسكو لتسويه أزمة حلبطب يا بيه والناس اللى دافعه فلوس دى ملهاش مكان ع الترابيزه 😃""",NEU,egypt,True
التاريخ حافل برؤساء استقالوا وانتهت حياتهم السياسية تماما بسبب واقعة فساد واحدة وفي مصر يدفعون بمرشح ضده 35 واقعة فساد لم يحقق فيها احد,NEG,msa,True
"""ومن كوميديا ال ميليشيا ت الليبية المدعومه سعوديا و تركياان بمجرد ان انتهت طيارات الناتو من اسقاط و تدمير الدولة... https://t.co/YTBLr0cU95""",NEG,msa,True
كابوس متى ينتهى,NEG,msa,False
"""RT @eyad1949: #أميركا #إيران #العربعلى الأقل في ما يتعلق ب #سوريا، آي ""بطة عرجاء"" تظل أسرع في اتخاذ القرارات الحاسمة وأكثر جرأة وحزماً من…""",NEG,msa,True
"اسكندرية تحذير هام جداً جداً وصلتنا رسالة تحذير بخصوص حالة ""ثبيت وسرقة""",NEG,msa,False
قفلو الفراعين صادرو الدستور منعو صفحة محاسبة الرئيس من الاهرام بس الحمدلله الثورة نجحت وسقطنا شفيق,NEG,egypt,True
"""مقاطعه فرنسا الغباء يجري في دمهم المغرب ينظم إلى الاتحاد الأفريقي قريبا والخرائر دير مشاكل مع أفريقيا 😂بلاد أكبر م… https://t.co/spF51OiHnc""",NEG,magreb,True
"""@Mr_Musaed86 @Q8Pro مافي في امازون لا الهند ولا امريكا وبريطانيا شكلي باخذه من ebay""",NEG,levant,False
"""RT @MohannaAlhubail: من يتطوع ويبلغ مجلس الأمن ان البوذيين المتطرفين يمارسون الارهاب حاليا ضد القطط في اركانفدمها اهم من المسلمين لديهم…""",NEG,msa,True
"""@periscopeco #اغتيال_الشيخ_نادر_العمراني #نادر_العمراني #ليبيا الصوت بالأعلى""",NEG,msa,False
"""@moe_reezy ونرجع نخش الناتو يا حسيييييييين https://t.co/wc0UP1zmQH""",NEU,egypt,True
المراجعة اللي نزلت حقت هجوم العمالقة ماعرفت اطلعها، فيه احد شافها؟ ووين؟,NEG,msa,False
"""#حماسكنا نتغنى فعلا بانتصارات حماس . الا اننا انتبهنا انه لا يفرح بانتصارهم الا المنافق .. الحمد لله""",NEG,msa,True
"""Retweeted الخارجية الأمريكية (@USAbilAraby):#كيري: أطالب كل الأطراف بالالتزام بوقف الأعمال العدائية الذي سيسمح... https://t.co/prdtlHXXQY""",NEU,msa,False
"حقيقي حقيقي ,, أنـا صعبان عليا محمد صـلاح , وتريزيجيه ,, والباقي سلاطة خروع وربنا ينتقم م إللي كان السبب ,, #إتحاد_الكرة_المصري_كله_معرصين #الفساد_تاج_علي_رؤوس_المعرصين  ",NEG,msa,True
أنا أؤمن بالقول:سآمح وانسى.. شوفني سامحت نفسي لأنها صدقت كذبك، وتفرج علي انسى وجودك من اساسه :-).   #ساخر,NEG,msa,True
"""@iM07rb @Google قوقل يتعاطون زقمسوين حملة للتحسين ترجمة قوقل عشان النازحين السوريينوهنا حاطينه رئيس سوريا""",POS,msa,False
"""لأول مرة.. شقيقة بيونسيه تتصدر قائمة بيلبورد الأميركيةhttps://t.co/eL6wNbRZQL#فن https://t.co/mgvingnQHA""",NEU,msa,False
"""حكم بالحبس على نقيب الصحفيين والبلشي في قضية ايواء مطلوبين!..اتفرج بقى على ضمير الاعلام الغربى اللى شوفناه لما اردوغان نفذ مذبحة الصحافة!""",NEG,egypt,True
"""RT @AntikaKika: @nadinenjeim #نص_يوم_نادين_نجيم #نص_يوم  😭 ندوونتي عم تبكي😭😭😭😭 يارب الله ينتقم من جابر ههههههه من رمضان و انا بدعي عليه htt…""",NEG,levant,False
"""RT @forcabarca_ar: تصريح سابق لفينغر :""ميسي لاعب بلاي ستيشن هو وحده الذي يجعل الأشياء المستحيلة ممكنة"" https://t.co/Iatrnan9VO""",POS,msa,False
"""اليمين المتطرف سيحكم الغرب👆🏼وسيعاني المسلمون هناكلكنه سيؤدي إلى تدخل الغرب ضد روسياسلبية السافل اوباما قتلتناhttps://t.co/MCQ4Sp1C4H""",NEG,egypt,True
#خبر_وتعليق الخبر:-الرئيس الروسي بوتين يندد خلال مكالمة هاتفية مع الملك السعودي بإطلاق الصاروخ اليمني على الرياض التعليق:- هههههههه شوف يا باشا كيف يصبح وضع الذي يجلس كثير مع ملوك الخليج يتحول ل   حتى لو كان رئيس أمبراطورية روسيا يعني ضاع الحياء كل الحياء من وجوهكم وألسنتكم,NEG,msa,True
"أصلا يا حبيبي لازم تكون فرد من ""القطيع"" لا تسأل ولا تتسآل وحاول تخدع نفسك وفكرك وعقلك وتعوذ من الشيطان واسمع الكلام  ",NEG,msa,True
لما اعرف ان #محمد_رمضان عامل مسلسل في رمضان الجاي اسمه ابن حلال أمال مين اللي يبئه ابن كلب,NEG,egypt,True
"""احب ميريام فارس ومايا دياب الاخ واضح انه من جماعة هزي يانواعم يبي امتع نظره 💃👌""",NEG,gulf,True
لَا إِلَهَ إِلَّا أَنْتَ سُبْحَانَكَ إِنِّي كُنْتُ مِنَ الظَّالِمِينَNwbF4,POS,msa,False
احطه بجيبي https://t.co/j6TAVZiAvP,NEU,egypt,False
"""#روسيا و #الصين تستخدمان حق #الفيتو وتفشلان #هدنة #حلب #سوريا#تمدن https://t.co/KOsduLsP3z""",NEU,msa,False
"""فيديو | مذيع يفسد قصة شعر دونالد ترامب بأحد البرامج التليفزيونية على الهواء .. تعرف على السببhttps://t.co/pgDEQwdFaw""",NEU,egypt,False
طول م انا بتخانق وبعاتبك يبقا لسه باقيه عليك وبحبك المصيبه بقا لو بطلت اعمل كدا اعرف انك مبقتش تهمني ولا تفرق معايا.,NEG,msa,False
انزين اذا بغيتون اترجمون من العربي للأنجلينزي.. وين تروحون؟ GOOGLE TRANSLATE لأنه مايجذب و يترجم مضبوط!  ,NEG,msa,True
"""RT @Amer_Abdulla: يقول مدرب منتخبنالو خسرت السعودية من اليابان وفزنا على العراق بنتعادل في النقاط !!!!ممكن رغم ان السعودية 10 ونحن 6 ك…""",NEU,gulf,False
اﻻمنجي #عمرو_اديب و المحامي اﻻمنجي #خالد_ابو_بكر بيروجوا لغلق المحلات من 8 مساءا و رفضوا ان #هشام_قنديل يقفل المحلات 10 …,NEG,egypt,True
"""RT @ALAMAWI: هذا ما فعله المجاهدون في ريف حلب الشمالي براية التوحيد التي يتاجر بها الخوارج..نقول للخوارج واذنابهم موتوا بغيظكم:)https://t…""",NEU,levant,True
حالات هلع وفزع وبكاء لدي الاطفال والنساء الاسرائيليين بسبب صاروخ مقاومة من الاراضي الفلسطينية .  ,NEU,msa,False
"""RT @asil_asilo: وبعدها ينحازون لأمهم داعش الغدر والخيانة.. اللهم هل بلغت اللهم فاشهد""",NEG,msa,True
#مرررررررزووووق_فاااااااالح_الحببببيننننيالعفو،h5S,POS,msa,False
"""طريقة عمل العاشورا هههههه ظهرلى كده ع جوجل #احمد_يونس_في_صاحبه_السعاده""",NEG,egypt,True
"""@almokhim بوبي بازيني استطاع تسجيل البومه في خلال فترة قصيرة في نفس استوديوهات الاساطير في لوس انجولس حيث يسجل بوب ديلان ومارفن قاي وكاش.""",NEU,msa,False
"""Shoppinz: أبل وسامسونج وجهًا لوجه في المحكمة العليا لوضع حد لنزاع براءات الاختراع https://t.co/83Z2KG5zsR""",NEU,msa,False
"""أردوغان للعبادي: «اعرف حدودك» ولن نأخذ أوامر بشأن بعشيقةhttps://t.co/tbfwcrjvJO #ريال_مدريد #برشلونة""",NEG,msa,True
"""#عمرو_أديب: #أردوغان بيصوت و #تركيا بتسف التراب الاسبوع دهhttps://t.co/QEO6p3n8zw هههههههههههههه حرقاك يا أقرع""",NEG,egypt,True
"""رامي عياش انتا ما بتعرفني (مسلسل امير الليل) - Ramy Ayach anta ma btaarf... https://t.co/FjXVPe73GV""",NEU,levant,False
هناك أساسيات في قرار #مقاطعة_قطر :- الدول المقاطعة هي (السعودية ومصر والامارات والبحرين) دول مجموعة اعلنت المقاطعة ولن تتراجع دوله او دولتين دون باقي الدول- المقاطعة هي نتيجة بأسباب جوهرية وقوية بالنسبة للدول المقاطعة ولن يتم الغاء المقاطعة إلا بانتفاء هذه الاسباب,NEU,msa,False
RT @a7m_abo: هيلاري كلنتون لابوج لابو شرفج يالعاهرة تعرفين الارهاب والتطرف وداعش منكم ومن عملائكم ايران والعراق والمجوس لاتستصغرونا عقولنا…,NEG,gulf,True
"""RT @_beshoy_rafaat: كل واحد بيشوف رمضان بطرقتةناس تشوفة 30 يوموناس تشوفة 30 جزءوناس تشوفة 30 حلقة 😂😂""",NEU,egypt,True
#فودافون رايحة بينا علي مصنع الكراسي ودة قمة الاستهبال العلمي,NEG,egypt,True
احنا مرا زعلنا من كلام تشافي ~~ واحنا ماسكين طول الوقت تريقه على العالم  تشافي,NEG,egypt,True
هل ممكن يكون مرسي مختفي الفترة دي عشان مش لاقي شاحن هو راخر؟ آه يادولة العكاكين,NEG,egypt,True
"""نقل إعلان مؤسس #ويكيليكس المهم اليوم من لندن إلى برلين، وسيخص بالذكر هيلاري كلنتون التي اقترحت مهاجمته بطائرة بدون… https://t.co/zYmh9yvCHR""",NEG,msa,False
"""ربآااه ما الذي أرى أمامي 😱😱😱😳.بعد جمالها مستحيل يحلى بعيوني شي 😍😍😍@nadinenjeim ❤#نادين_نسيب_نجيم https://t.co/qD5GWGZ9h0""",POS,levant,False
"""https://t.co/X6fpxzUSo1 أفضل تطبيق من نوعه لشحن الرصيد والمزيد من الخدمات! #مهرجان_القاهره_السينمايي https://t.co/v6Upucyf8q""",NEU,msa,False
"""RT @TAzze4m: اي حد هيموت ف سوريا ذنبه هيبقي ف رقبه كل المسؤلين المصريين اللي فرحوا بالتصويت لصالح روسيا 👎 #مليارات_العمره_علي_هوي_مصر""",NEU,egypt,False
#الحب_هو اهتمام، تنازل، كلام، احترام، فعل، دعاء، تغاضي، عتاب، تسامح !,POS,msa,False
والله انهم حسنه الحفل ذا والله https://t.co/mOif4qI8xK,POS,msa,False
"""RT @saadhariri: ٢- يد ايران وحزب الله في تدمير مدن سوريا وفي دماء اكثر من ربع مليون سوري، لن يغطيها الصراخ.  وأصوات أطفال حلب ستظل تقض مضاج…""",NEG,msa,False
"""#لافروف: نسعى لاتفاق مع #واشنطن لإخراج #مسلحي_المعارضة من #حلب https://t.co/jVQtmGwb3N""",NEU,msa,False
"""RT @alturifi1: الخاطرة الثالثة / إقرار موضوع كفاءة النسب وتبريره شرعا يعطي مستمسكا لمن أراد الطعن على الإسلام بحيث يكون أحد الشبهات للتنفير…""",NEG,msa,False
"""ﺛﺎﺋﺮ ﺍﻟﺸﺮﺍﻓﻲ ﺍﺑﻦ ﻣﺨﻴﻢ #ﺟﺒﺎﻟﻴﺎ ( ﻏﺰﺓ ) ﻳﻄﻠﻖ ﻋﻠﻲ ﻣﻮﻟﻮﺩﻩ ﺍﻟﺠﺪﻳﺪﺓﺍﺳﻢ ﺑﺸﺎﺭ ﺍﻷﺳﺪ ...ﺍﻟﻔﻜﺮ ﺍﻟﻤﻤﺎﻧﻊ ﻣﺴﺘﺸﺮﻱ ﺑﺎﻷﻣﺔ ﺍﻟﻌﺮﺑﻴﺔ""",NEG,msa,True
"""الوضع حاليا لدعى ربع المفتيسكوووووت حنصورفعلا على رؤوسهم الطير عندما ياتي ذكر اوردوغان واسرائيلخاب سعاكم...عدي… https://t.co/OWasFn6qy9""",NEG,msa,False
"""@RTarabic احلى مافي تركيا إنها استقبلت السوريين النازحين وأستقبلت الدواعش للتدريبهم ودخولهم للسوريا والعراق مأجور يا عمو رجب بن طيب""",NEG,levant,True
3 الجزيرة ولا حاجة جنب قناته الشملولة اون تى فى الى بتتوقع الكوارث قبل حدوثها وتسبق لموقع الحدث,NEG,egypt,True
ولا أشعر بأدنى تعاطف مع مبارك ونظامه الذي أوصل هذا الشعب إلى ما صار عليه، يستوي في ذلك الإسلاميون وغير الإسلاميين، تد,NEG,msa,False
#الحقيقة_مباشر_مصر|#انقلاب_3يوليو السيسى المتخابر لخطف أول رئيس منتخب يستعين بحلفائه لدعمه بالسلاح للتصدى للإسلاميين,NEG,msa,True
"""تركيا تنفي عقد صفقة مع روسيا بشأن حلب https://t.co/XX4MMEgtW5""",NEU,msa,False
"""RT @ajplusarabi: غوغل من شركة تكنولوجية إلى منافس في سوق الهواتف الذكية. فهل تنجح؟ https://t.co/Hr4nYsg8wF""",NEU,msa,False
"""مقطع روبيرت دي نيرو المنتشر بالواتس اب وهو يسفل ب دونالد ترامب، صنع ليلتي ههههههههخلاه ما يسوى التالية من الغنم 😄😄ستوبيدبونك = وضيع 😄""",POS,gulf,False
"""اصابة 16 جنديا روسيا في حادث طائرة في سيبيريا الشرقية https://t.co/6gYVImQYVb https://t.co/erpPhDFhKB""",NEU,msa,False
"""شكرًا دونالد ترامب لاجتهادك العالي وهمتك الواضحة لضمان نجاح هيلاريولأدائك التمثيلي العالي الذي يوضحبرنامجك الانتخابي في الصعود الى الأسفل""",NEG,msa,True
"""شاهد كيف تعمل امازون.. اكبر مخزن للبيع على الانترنت. https://t.co/0O4QZRopfL""",NEU,msa,False
مصر لسا فيها خير كتييير نعم لباسم #ثورة_25_يناير #باسم_رئيسا_لمصر #انتخبوا_العرص,NEG,msa,True
"""#النجمات تعدن #موضة_العشرينات بأناقتهن.. #نادين_نسيب_نجيم #اليسا #elissa #nnn @nadinenjeim @elissa… https://t.co/mmQQFTIbSf""",NEU,msa,False
"""@mohanadxoxo اليوم يمكن اجاني نوتفكيشن حسيت حالي بحساب جستن بيبر يعمي""",NEU,levant,False
"""احلى لعبة بالآيفون 😍#SuperMarioRun https://t.co/UhNgwjR17g""",POS,egypt,False
"""RT @Zhret_tshreen: #من_دمشق_هنا_صنعاءاللعنة عليكم يا فساق الخليج تفوقتم على الصهاينة بجرائمكم ضد الاسلام و المسلمين و أظهرتم حقيقة دينكم""",NEG,msa,True
"نقيب الممثلين بيقولك الهجوم علي الفنانين إللي راحوا روسيا هي مؤامرة عليهم وعلي مصر .. بصراحة إللي هاجمكم عنـده حــق , لإنكم شـويـة عــــرر ,, #رأي_شخصي , وإللي هايقولي مصدرك ,, روح دور بنفسك !!  ",NEG,msa,True
تواجدي خارج المملكة منعني مشاركتهم في تجهيز التيفو واعرف حجم التعب واﻻرهاق اللي يعانوه حالياً ويارب ﻻتضيع لهم تعب #الالتراس,NEU,msa,False
