tweet,sentiment,dialect,sarcasm
 تقسو علا تركيا  فتطبيع # اردوغان روسيا  واتفاقيه هدفها اخلاقي لنصره اهلنا … '',NEU,levant,False
 مجلس الصيدله يضاعف سعر الدواء باكثر %  الخرطوم  احمد الشيخ ندا رمضان اصدر المجلس القومي…,NEU,msa,False
 اذا كنت تقضي ساعات طويله علا الحاسوب لديك فرصه للعمل جوجل بغض النظر درجاتك الدراسيه '',NEU,msa,False
 صحيفه عاجل الالكترونيه/  الناتو '' يعترف  دربنا مءات الضباط العراقيين الاردن  - عبر نبض,NEU,msa,False
 النبطيه الفوقا احتفلت بذكرا المولد النبوي الشريف,NEU,msa,False
 امازون تعتزم افتتاح اول مقر الشرق الاوسطحيث اختارت دبي لتكون الوجهه الاولاالافتتاح نهايه العام,NEU,msa,False
  يلاقي المحل بكاس الفقيد القعود لكره القدم,NEU,msa,False
يارب الشخص الاحب لقلبي امانك ,NEU,msa,False
اظهرت تسجيلات رايه الظروف كانت امامه فرصه ليكون محترم,POS,msa,False
دبي تستضيف « برولايت اند ساوند » الجاري—-دبي  « الخليج » اعلنت « ميسي فرانكفورت الشرق الاوسط »  اطلاق ,NEU,egypt,False
 ريكي مارتن يعلن خطوبته السوري-السويدي يوسف  يعني شنو طلعت طول هالفتره متخرفنه علا قاي يع برجع,NEU,msa,False
انت فاكر يعني اني حاعد افر حاجه البلد  راجل كبر مخك !  حسني مبارك,NEG,msa,True
 اقذر اعلام العالم اعلام السيسي حتا انهم تمصخرو واستهزءوا علا الناس الي تموت حلب,NEG,egypt,True
 الاقل يتعلق اي  بطه عرجاء '' تظل اسرع اتخاذ القرارات الحاسمه واكثر جراه وحزما من… '',NEG,levant,True
 ٢٠١٧    ,NEG,msa,True
وكما ادخل المجلس العسكرا نفسه داءره الشبهات فان اللجنه وضعت نفسها بهذا القرار فا مرما السهام اللجنه والمجلس وجهان لعمله واحده,POS,msa,False
 جايب مسابقه اليومالجاءزه  ايفون الشروط ١- متابعه حساب  ٢- ريتويت للتغريده السحب بيتم خلال اسبوع ب… '',NEG,egypt,False
عم يتفلتر هيك رساءل شنو بتعرفي مو دريان بالاوضاع الحاليه ومانو عرفان شو صاير بهالبلد الي حواليه هنن عم يخبوا,NEU,msa,False
 اجيب جستن بيبر يسوي سكيب ؟لا امزح امزح ,NEG,msa,False
ساكت الحق جبان ! مال شءء ينفع فا الاخرفمن يقف علا الحياد الحق الباطل فهو الباطل بالتاكيد,NEG,gulf,True
ميسي يضيع بلنتي وينكبهم ويطير اللقب وماسكيرانو ينكبهم مبارتين البرشلوني يحطها راس الضعيف هقوا,NEG,msa,True
 تتعانق الاخوات اختهم الكبرا خدمه المصالح العليا للامه العربيه والاسلاميه '',NEG,gulf,False
ناس ودك تقول حاول تحترم ذكاءي تجذب,POS,msa,False
 كواليس الجلسه التصويريه الخاصه بالملكه اسم الله علا جمالك الله يح…,NEG,egypt,True
 التغطيه المصوره لعزاء ليله ١٧ صفر ذكرا استشهاد الامام علي ابن موسي الرضا ١٤٣٨هجريهالرادود احمد الشيخ ,POS,msa,False
مرسي بيغير باسم يوسف عشان باسم الناس بتضحك معاه ومرسي الناس بتضحك,NEU,msa,False
 عاده يطلق علا يترك دراسته بالجامعه بالشخص الفاشل  ويندوز ابل تويتر فيسبوك اوراكل واتساب اوبر وغيرها كث…,NEG,egypt,True
مواجهه ناجحه للتطرف انقاذ للتعايش الا بتفعيل سياده القانون وحمايه حقوق الاقليه الاغلبيه والمحاسبه الناجزه للمتورطين العنف,NEU,msa,False
 فيصل القاسم  لماذا يستعرض بوتين اس٣٠٠ و٤٠٠ وباقي اسلحته فقط سوريا ولانرا العراق ؟لان تدخلها بسوريا بمواف… '',NEU,msa,False
 اردوغان للعبادي  « اعرف حدودك » ولن ناخذ اوامر بشان بعشيقه,NEG,msa,False
العالم المنحل انسانيته لحظه صدق واحده تكلفك عمرا المحاضر المعتقلات,NEG,msa,True
_ انا برضه اللي يخليه حاله؟ توب انت لكش دعوه بغيرك,NEG,msa,False
شفت سلسله افلام هارا بوتر كلها يوم وهشوفها تانا انهاردا,NEG,egypt,False
 حفل تسليم جواءز نوبل  بوب ديلان الغاءب الحاضر,POS,egypt,False
اا والله  ),NEU,msa,False
 اذا زعلوا الدول الثانيه بسبب كلام مواطن سعودي يمثل المملكه فمع احترامي يسيرها فهم جهله ! شوف الاعلام الغربي '',NEU,levant,False
 فيديو مءلم  طفله سوريه ضحيه للقصف تصرخ  بابا '',NEG,msa,True
 _  كتاب  المشوق الا القراءه وطلب العلم الشيخ _ ,NEU,msa,False
اللي يحبون كرتون افاتار وافلام هاري بوتر واستديو جيبلي وين القاهم ؟,NEU,msa,False
فيديو بتاع وجدي غنيم ريحته,NEU,gulf,False
 عمره مقبوله حج,NEG,egypt,True
 القريات علا الرغم ان موقع طقس العرب يستبعدها التوقع ان يكون نصيب الامطار خاصه المنطقه والله اعلم '',POS,msa,False
 وانامعك بهني سيادهالفريق الرجل الشجاع وقف يشجاعهوقوه امام قوي الظلام '',NEU,msa,False
 تعد جسدالامهلتشعربالمه فهل باتت اقرب للجسد الصفوي النجاسه باتت اكثرمن الطهرفي حماس,POS,msa,False
تختبر غيرتي وتزعل رده فعلها !,NEG,msa,False
ان الارهابي صفوت حجازي او غيره قاوم بالسلاح فليقتل اير ماسوف عليهفهذا القانون نجاهد لتطبيقه علا الجميع,NEG,msa,False
- فكره ابداعيه  يقابلها الناس بثلاثه مراحل اعد قراتها ,NEG,msa,True
امزح بكل نهايه سنه اشتاق لحفلات,POS,msa,False
 اكرمكم الله عندما تتحدث العاهره الشرف عام فا كنف وساندت ورضخت,NEU,gulf,False
 مساكين اللي ماعرفو الكيبوب فاتتهم فخامه  خلوكم ون دايركشن جستن بيبر  '',NEG,msa,True
شكلي الوحيده الي مدري وش قصتهم اتقهوا واكبر همي اقنع زوجي يعطيني حق الطلبيه كله عروض,NEG,levant,False
 الشاعر وزياره,NEG,msa,False
 النصر الا اللهتوافق المجاهدين علا كلمه سواء فوحدهم الله وثبت اقدامهم ونصرهم علا الطغاه المجرمين ولله الحمد… '',NEU,msa,False
٩مليون برميل بترول يباع يوميا يوجد صرف صحيمياهبنيه تحتيهتخطيطوظاءف مرافقوساءل نقل عامهتعليمصحه وكلها اساسي,POS,msa,False
 وكلما قرر الرعاه تبديل سيسا عسكرا بسيسا مدناارعبهم قيام نزاع يفجر الثوره _فتراجعو وتحملوه '',NEG,msa,False
الشرطه التركيه اليوم تفرق المظاهرات ضد اردوغان بالقوه بينما يندد بفض اعتصامات رابعه,NEG,egypt,True
مش ممكن تكون صدفه اول مره نسرق اشاره بث اول مره نخسر فا افريقيا اول مره ناس تفرح لخساره فريق,NEG,msa,True
 انا عارف فولدمرت بتاع هاري بوتر مش فاهم والله  '',NEG,egypt,False
“ عرف ابو سروال وفنيله  قسم بالله ليصكك كف يخليك حماره القايله مب كتوه تستاهل الكتوه,NEU,egypt,False
اسف ريسرغم انتماءي للاخوان الا انني ابن ثوره الحريه لذلك ارفض السلطات المطلقه للرءيس كانت السبب واي كانت المده,NEG,msa,True
 اللواء شلالقوا مختلفه تريد ضرب الامن عدننحن والحزام جهاز امني واحدلايوجد معتقلين تهم بالسجونوحدات خاصه لملاحقه ب… '',NEG,egypt,False
 عدم تشكيل حكومه عيد استقلال اول نكسه لعهد طبعا المسءول الاولا نفسه  '',NEU,msa,False
 نجم برشلونه السابق ينقذ ميلان شبح الاصابهالتفاصيل ,NEG,msa,False
 كنت بعيط حلقه بوكيمون تفوتنا ياريت نرجع اطفال تانا,POS,msa,False
 انطلاق اجتماعات حلف الناتو بروكسل,NEG,egypt,False
 اين انت الاندماج؟ فيلق الشام القاعده فاين الوحده؟ اين الوحده جيش الحر؟ كنا نسمع جبهه النصره القاعده   والان؟؟ '',NEU,msa,False
 تحقق روسيا النصر سوريه واوكرانيا؟,NEG,msa,True
 جستن بيبر,NEU,msa,False
 اوباما سمح لبوتين بتدمير سوريا بسلبيته وضعفه  دونالد ترامب سيكون فاعل تدمير سوريا الا جانب بوتين انطلاقا حقده ال… '',NEU,egypt,False
صلوا علا الحبيب,NEG,levant,False
روح ابتهل وادعي ان هيلاري كلنتون تولا امرك وموترامب لان بيكون مافي نت عشان اشمت فيك ذيك الساعه,POS,msa,False
سوو نفسكم مصدومين,NEG,msa,False
 ندوه مولانا مهنا المهنا,NEG,msa,False
 اللهصيام رمضان غصب تصومونه بصيام عاشوراء يزيد ايمانكم الله يتقبل '',NEU,msa,False
 قناه اصدارات اناشيد علا التلغرام,POS,gulf,False
ا‌مل النافذه الصغيره صغر حجمها الا‌ انها تفتح افاقا واسعه الحياه,NEU,msa,False
 كود خصم لمشوارك الاول,POS,msa,False
 ,NEU,egypt,False
 الكلب قفل الرابعه كنا كسبنا فيدرر عظيم فعلا الماتش ده ,NEU,msa,False
 شركه ابل مستحيل تدعم صفحه فيسبوك او اا صفحات اخرا فا صفحه هتكون فقط مش دعماقرب ابل ستور ليك فا الوطن العربا فا الامارات كدا بلح '',NEG,egypt,True
 تعا كرمالي  تعا بالليالي تعا بالصدفه تعا بخيالي  '',NEU,egypt,False
 اخبارنا تكنولوجيا | ابل تكسب معركه ضد سامسونغ بشان براءات - سجلت ابل فوزا متوقع علا سامسونغ اعاده محكمه ,NEU,levant,False
 ساعه الاشتياق عقارب  ومع تلدغك ثانيه تعيش,NEU,msa,False
 عطوه ايفون ٧ والله ماسويت التحدي شنو '',NEU,egypt,False
 يءكد اشتباك قواته المتظاهرين شرق غزه اليوم '',NEU,gulf,False
انا محنيش جبيني لرب الخلق  بالحرق بالشنق اموت والجنه عنواني الله يرحمك,NEU,msa,False
 انا بقصد نوال الزغبي '',POS,egypt,False
“ الصدق يكون غباء الاحيان  الصدق الذات يكون شعور بالغباء احيانا لكنه غباء نبيل  فليحيا النبل والغباء,POS,egypt,False
 حرض الارهاب الداعشي للاباده الاقليات ,POS,msa,False
تقنطوا رحمه الله ان الله يغفر الذنوب جميعا انه الغفور الرحيم,NEU,msa,False
لقد قدم قضاه مصر وقواتها المسلحه ارفع المثل البذل والتفاني اجل انجاح العمليه الانتخابيه وتامين اراده الشعب ولن تنسي مصر,POS,msa,False
 يعني احنا نخلص حرب داعش وانطب بحرب وي تركيا للاسف الحروب تتبعنا بكل مكان مافي يوم العراق يضل بدون حرب الله يلعن الاتراك '',NEU,msa,False
مجاهدين بيت المقدس بيجاهد قصدي بيراقب اكادميه الشرطه,NEG,levant,False
 بالصور شركه جوجل تمنح احد موظفيها اجازه اسبوع رساله مءثره طفلته,NEG,egypt,True
 الجامعه العربيه تدين الهجمات الارهابيه بمدينه الكرك الاردنيه - اليوم السابع,POS,egypt,False
مرض الايدز افريقيا الصومال مصابين الايدز سقط رمضان احنا نقاش,NEU,msa,False
ماتخفش محدش بيتحاسب ارجع المصريين نسيوا الشهداء اللي مات,NEU,egypt,False
كنت انتظر توايس طلعوا مو جايات  (,NEU,egypt,False
يعني طرابلسي بتنتخب ولد يفقه شيء تنتخب المرشح المتعلم الغير اقطاعي بتكون حمار,NEG,msa,False
صحفي الماني يروي تفاصيل ليله مرعبه التعذيب والاهانه المعتقلين المصريين الاقسام والسج,NEG,msa,True
 دفعات جديده المهجرين احياء حلب الشرقيه,NEG,msa,False
 عاجل وهام جدا طريقه نصب وحتيال وتوريط جديده,NEU,msa,False
_ ولغايه ماتبنوا الكنايس جوامعنا وبيوتنا وقلوبنا وعيوننا مفتوحه ليكوا تنوروها وتنورو,NEG,msa,False
 يوم| فيديو- يهاجم  الشامبو ''  ده خدعه وانا عمري اشتريته,POS,msa,False
ابدء يومك بالصلاه علي النبي,NEG,egypt,False
 باقي ايام,NEU,msa,False
 فتحت فيسبوك تاني رجعت اشوف سرطان جروبس البنات ,NEG,egypt,False
 المشاورات اصبحت قصه بوليسيه,NEG,egypt,False
 اوباما شاهد زور سوريه - مقالات,NEU,msa,False
 لقد قضي الامر داعشفقد جاءكم اصحاب البدلات السودجحافل ابطال قوات مكافحه الارهاب تنطلق الا مدينه اقتراب ساعه… '',NEU,msa,False
 يتبين بوضوح بعده وضوح احد عاما علا اغتيال جبران تويني ان الهدف التخلص يتجاوز “ النهار ”  ,POS,msa,False
 بدانا تجهيزاتنا العاءليه للاحتفال,NEU,msa,False
 فضيعه,POS,msa,False
اذا نقلت فهو انتحال اذا نقلت فهو بحث ! ويلسن ميزنر,NEU,egypt,False
 اقحمت الصدفه “ دونالد ترامب ” فا كره القدم؟,NEG,msa,False
اابني المستقبلي ^_^ تشرب عاادي = تصااحب بنااااات شغال $ $ = تضرب ابوك وماالو  $ = = تطلع هولع ابوك -_-,NEU,msa,False
نادي يواصل بالتاهل بمستوا او بدون مستوا بطوله قويه ابطال اوروبا نفسه اللي يدق بالدوري بالسنين الاخيره ويندق نادي ليغانس الكاس تفهم وقتها الامور تدار معه بهالبطوله,NEG,egypt,True
بلغت لحاجه وخلقنه غوتشي الا انها مازالت اشياءها انيقه,NEG,msa,False
محتاجه فلوس يعطيني وله الاجر ,NEU,levant,False
زعيم شعب البياده % فا الثانويه وزعيم الشعب الحر دكتوراه اكبر جامعات العالم,NEG,msa,False
ماده  معترض وبعد نقاش دقاءق يعاد التصويت علا النص يعترض فقط لمنع تاجيل ساعه بحسب اللاءحه !,NEG,egypt,True
 الشكر الاول والاخير لمن حرر وطني لبنان القاءد المقاوم نبيه بري والشكر للسيد حسن نصرالله والشكر للشعب والجيش اللبنان…,NEG,msa,True
 المسلمون يءمنون ان المراه لاتقود امه ومع يتمنون فوز هيلاري كلنتون وكلاهما اشد اعداء الاسلام '',POS,levant,False
 سيرد علا توسع,NEG,msa,True
 الامين العام للامم المتحده  بشار الاسد قتل الف شخص فا سوريا,NEU,msa,False
انا سمعت ان هينزل السينمات يوم ١٨ ديسمبر حد يعرف ده كلام اكيد فعلا لا؟,NEG,msa,False
 وماردوش عليكي الاكونت الرسمي بتاعهم؟ ! '',NEU,egypt,False
 مذبحه السجناء السياسيين عام جريمه ضد الانسانيه ,NEU,egypt,False
 اخي احمد يجب ان نصحح معلومه الاستاذ ان اغرب بلنتي احتسب خارج منطقه الجزاء للنصر السعودي…,NEG,msa,False
 كاتب  خليفه اوباما سيرث عالما اكثر اضطرابا  قال كاتب بصحيفه واشنطن تايمز ان خليفه الرءيس الاميركي باراك اوبام ,NEU,msa,False
 التبرير الروسي للفيتو قال القرار يخالف اتفاق الكلب والخنزير,NEU,msa,False
اشارككم قلقكم حاله الاستقطاب الساءده الحياه السياسيه الان وقد طالبت بعوده التوافق الوطني التيار,NEG,msa,True
درر,NEU,msa,False
 اردوغان يقنع شابا بعدم محاوله الانتحار جسر ويوجه بحل مشاكله وتقديم العون  -,NEU,msa,False
ياجدعان  حد يتاكد ان اكاونت مبارك البغيلي اتهكر او اتسرق   الراجل ده قرب يباه دواسه تويتر التانيه يخرب بيتك مبارك   يابني هاتتبهدل,POS,msa,False
 يعني  بموافقتنا '' لان دمشق صايره موسكو '',NEG,msa,True
ابو الفتوح علي التحرير الان حوار قوي جدا #,NEU,levant,True
 ماهي مميزات درجه بزنس علما اني بروكسيل اريد الذهاب لمصر ؟ الوزن المسموح للشخص ؟ '',NEU,msa,False
 بالنسبه لبلادنا السعوديه  يسالون كيفيه تقديممساعدات لاخواننا السوريين النازحين واللاجءين اللهفي عونهم سواء داخل سوريا او '',NEU,msa,False
للفاءده عشبه الجنسينج اكثر الاعشاب فاءده تقويه الذاكره وزياده الاستيعاب والحفظ والتركيز يفضل استخدامها للطلاب ك…,NEU,msa,False
رغم حصار منزل « توفيق عكاشه » صاحب ورءيس ومذيع وضيف قناه « الفراعين » … فان الرءيس المقبل يذبح « القطه »  يزغط « البطه » !,POS,msa,False
 اخوي بغيت اشتري عربيه اطفال الباءع امازون وحاطين وزن الشحنه ونص كيلو  وتشحن مباشر للسعوديه غالي شوي  يتبع  '',NEG,msa,True
 سلمان بن عبد العزيز بن يزيد سعود ايامك الا عدد وجمعك الا بدد يوم ينادا المنادي الا لعنه الله علا الظالمين,NEG,gulf,False
انا اكون الامام نصلا !,NEG,msa,False
علزق,POS,egypt,False
 ارتفاع اسهم هيلاري كلينتون وحظوظا للفوز بالسباق الرءاسي التسريبات الاخيره لمنافسها دونالد ترامب  '',NEG,msa,False
  القرار صهيوني ''  ترفض منع استخدام مكبرات الصوت المساجد,NEU,msa,False
غريبه يعني صح الفايبر قويه ليش يمنعون الفيراري واللامبورقيني عشانها دودج؟,POS,msa,False
قاللك هيعملوا موقع بدل يوتيوب وهيسموه يوتيوس وهيبقا رقابه الخرف,NEG,msa,False
 تعلن تدشين مقر حلف الاقليمي - للتفاصيل اضغط الرابط,NEG,egypt,True
نزال الليله يدخل ترامب مجروحا  لديه يخسره  اتوقع بيغامر وبيهاجم عاءله كلنتون خصوصا فضيحه بيل  هيلاري ذكيه تتركه يدمر نفسه,NEU,msa,False
 المناظره دونالد ترامب وهيلاري كلينتون  نبي مضاربات شرهم بينهم يارب '',NEG,msa,False
انو مرا ضعت المول وانو شفت يشبه بابا ورحت اكتشفت انوو اخوي,NEG,msa,True
هيلاري كلنتون ولن تنسا خيانه زوجها وسر تمسكها لانهم جيل يعرف الطلاق ,NEG,msa,False
ايام حافله بالفرح والسعاده والمسرات والاجواء الحلوه والطقطقه علا القواطي يارب جعلها دوم,NEG,msa,False
 تعلن اللقاء الثلاثي  الروسي-الايراني-التركي '' علا مستوا وزراء الخارجيه والدفاع موسكو غدا…,POS,msa,False
ويندوز ممتاز جلب مشاكل واجد لاب توب الاضاه الي حلتها ومنها انه الجهاز يعلق علا فترات اذا تركته استخدام,NEU,msa,False
 وصله المحوله - الا تشتغل علا اجهزه البكسل البكسل ,NEU,msa,False
 _الليل عياش '',NEU,egypt,False
_ عقاب المخرب القتل الحقراء عديمي الانسانيه فقط كفايه المنطق الدنيء بتاع الحيوانات عقاب المخرب جريمه قتل,NEU,msa,False
الفحل شاف هيجاني وطيزي وهي الخياره قالي افتحي باب الشقه وروحي اتصوري علي السلم والخياره طيزك وانا مانزلتلوش كلمه وطلعت زي اللبوه باللبس البنوتي والخياره طيزي علشان اتصورله علي السلالم,NEG,egypt,True
 نفتخر بيك سيسي نور عيني نفتخر بيك رءيسنا غالي,NEG,egypt,False
 تباع امازون ! ! '',POS,msa,False
ريتويت يافن,NEU,msa,False
 كنت بهزر جوجل ,NEU,egypt,False
 نحتاج سيسي نتعلم الدرس؟لايوجد الوقت الجهد المال نتعلم دروس اخرا '',NEG,egypt,True
 قال الرءيس الاميركي باراك اوباما انه بحاجه للاستماع لافكار بشان انهاء الحرب سوريا عبر,NEG,egypt,False
تبا -_-,NEU,msa,False
 اعرفلك نادي بيهبط بيتجرد ٥٤ لقب كلها زور ظلم اقصد مدريد الانجليزي ,NEG,msa,False
 اين المتشدقين علينا بجرافات الموت ترسلهم مصراته دعم لثوار بنغازي  بوتن يعزز حفتر بجرفات صواريخ للموت حلال…,NEG,msa,True
 اد ايه اللا انتوا بتقولوا زعيم واطا وكلب الحكومه وعاوزيكوش عالدنيا كلها واطا '',NEG,msa,False
 “ تحمي هاتفك الذكي بنظام اندرويد القرصنه؟ ”,NEG,egypt,True
 اشكبره بوعيال للحين يحب نوال الزغبي '',NEU,msa,False
امتحانات الكتير دي بقت سخيفه اوي تجيبوها مره واحده مش شويه امتحان امتحان ايه,NEU,levant,False
اطالب وزاره الخارجيه المصريه بالتدخل فورا لحمايه المواطن المصري احمد الجيزاوي انتهي زمن اهانه اي مصري بالخارج كرامه المصري اعتبار,NEG,msa,False
رغما هيلاري كلنتون وترويج المغرب لسحب زامبيا لاعترافها  الرءيس الزامبي يءكد متانه علاقات…,POS,msa,False
 للاسلام يبدا بصعود اليمين المتطرف بالعالم واوروبا وانا مءيد,NEU,msa,False
واذا كانك معتقد اني بارد كصخره او عفوا بارد وصخره  يبقا عرفتني كويس صدقني  القدر ,NEU,msa,False
 اليوم عام  تم افتتاح ملعب سانتياجو برنابيو بمباراه مدريد ونادي بالينينسيس البرتغالي وانتهت بف…,NEG,msa,False
 دعا الامين العام للامم المتحده المجتمع الدولي الا العمل علا وضع الاتفاق العالمي بشان الهجره الامنه والنظاميه والمنظ…,NEU,msa,False
 نجحو بشكل جزءيمءات الالاف القتلا العراقيين ومثلهم السوريين واليمنيين بالاضافه الا النازحين '',NEU,msa,False
حدث اليوم جين جياا مابقا احد ماتكلم عنه,NEG,msa,False
مينا وجورج وانطون غيروا اسماءكم علا بروفيلكم تشتمونا عشان المساله متبقاش دين وعنصريه وفتنه قله ادب وغباء,POS,msa,False
خل نقول انه بلنتي صحيح  ليه طرته مره وحده ؟؟ مدريد,NEG,egypt,True
 شاهدي ابرز تساريح الشعر عرض غوتشي لربيع وصيف بالصور,NEG,msa,False
 قاللك اجتماع روسا تركا ايرانا فا موسكو لتسويه ازمه حلبطب بيه والناس اللا دافعه فلوس دا ملهاش مكان الترابيزه ,NEU,msa,False
هيدي اسمها مسخرهاخذ علا خاطروا الاستاذ ؟ بدها خربان بالبلديكبر عقلوحاجرنا ورا اكل خراهن تصرفاتنشو هالمنطق هيداهيدا شعب بلا تربيه منطق العين بالعين مش مسموحفي حضاره البلد علا كف عفريت زباله علا الطرقاتهلق زباله بغير منظر ,NEU,egypt,True
  الحكم فا طعن اخرين فا قضيه | اخبارنا اليوم ,NEG,msa,False
غوتشي,NEU,msa,False
 عارفصوره وجدتها علي فيسبوك '',NEU,levant,False
صوره وشهاده الزميله داليا رضوان واقعه الاعتداء عليها الداخليه بسبب دبوس ابريل,NEU,egypt,False
 طنط منا بتاع المنوفيهنو اوباما سيسا يسمعلش المنوفيه,NEG,egypt,True
 اوباما قال للملك عبدالله لديكم مخزون نفطي عظيمفقال الملك عندنا اكبر عندنا الكعبهفي اشاره الا جيش الكعبه,NEG,egypt,True
يترك الانقلاب نقيصه الا وعمل,POS,msa,False
 ميسي سجل ١٩ هدف شباك مدريد عندما كنت حارس الا يستحق ان يكون التشكيله كاسياس؟,NEG,msa,False
 تنقرض بسبب تضييق,NEU,msa,False
 دعا المجتمع الدولي الا رفضها  « البرلمان العربي » يدين التصريحات الايرانيه « العدوانيه » اليمن والبحرين,NEG,msa,False
ابسط انواع العطاء  ان تعيد البسمه علا شفاه فقدها بشراء ! ! القدر فعلا,NEU,msa,False
 سنه وانتو طيبين بمناسبه المولد النبوا الشريف,POS,msa,False
الشيخ احمد الطيب انا مسلم سنا وانت تمثلنا احترم الازهر لكننا احتقرك جدا,POS,egypt,False
 انتصارات الجيش الليبي بنغازي  ترحيب دولي وصمت حكومه الوفاق - ارم نيوز,NEG,msa,False
 احتفالاتنا بمناسبه المولد النبوي الشريف علا صاحبه افضل الصلاه والسلام ) يغيض الكفار ويجعلهم هزمين ماديا ومعنويا وثقافيا اراده '',NEU,msa,False
تحريض خطاب الكراهيه المتاجره بالدين حريه راي جريمه يدفع الوطن ثمنها الشارع الان قنوات فتنه دينيه,POS,msa,False
 واشنطن سحبت اقتراحها بشان تسويه الازمه المسلحون سيرفضون مغادره حلب سيتم القضاء ,NEG,msa,False
 مورينيو يراقب انييستا الجديد,NEU,msa,False
باسيم مهزوز علشان اتفيش,NEU,msa,False
 ارمله سوريه مقيمه تبحث ابن الحلال,NEG,egypt,True
 خفي علينا بوكيمون قو '',NEU,levant,False
 شعور جميل تكون فاضي وتفتح برنامج وتقعد تخدم الناس بغض النظر الماده اللي تحصلها ويركبون معك ناس فلاوويه ,NEG,gulf,False
  يتوقع تساقط الثلوج المرتفعات الجبليه العاليه يزيد ارتفاعها سطح البحر ,POS,egypt,False
  جبهه النصره تتخذ اجراءات مشدده خوفا تحرك شعبي ضدها واقتحام مقراتها مدينه ادلب وقراها وذلك علا غرار ,NEU,msa,False
ازمه قرصه اذن لاصحاب الغرور والمثل قال لاتحتك بالكبار وانت اصغر منهم اللهم احفظ ملكنا وولي عهده وجميع شعوب الخليجيه والعربيه والاسلاميه,NEU,msa,False
تبا واخير استطعت تغيير اسمي دعواتكم اصدقاءي اتمكن استرجاع اسمي الاول,POS,msa,False
وهذا الجزء الثاني مناقشه كتاب خروج المصريين علا الخلفاء والسلاطين لمن لايعرفون شيءا كفاح اباءهم واجداد,NEG,msa,False
صرفو هالمليارات بالمسلسلات علا حياتنا بالواقع بكون وفرو علا المشاهد نسبه القناعه ,NEU,msa,False
 توقعاتكم امريكا مدريد اكتبوا الكومنت '',NEG,msa,False
 والله كلام طويل يااخي ابحث جوجل '',NEU,msa,False
القضاء المصري اتا بمرسي رءيس تقوله يعني ان نتيجه انتخابات الرءاسه باطل القضاء سلطه دوله وهكذا مرسي الدوله مرفوض,NEU,msa,False
مرسي غيرش الناءب العام ليه؟ دي النهضه؟,NEG,msa,False
 احسن يتصل بكي ام شعر حلو  - الشاعره بيونسيه ! '',NEG,egypt,False
 تاهل نولي لنهاءي بطوله استراليا المفتوحه لسنه ان تغلب علا المصنف الاول روجيه فيدرر وفاز بالنهاءي علا جو ويلفرد تسونجا '',POS,egypt,False
 يءكد دعم لبغداد ويشيد بالتقدم  الكبير '',NEU,msa,False
 بالفيديو  سقطت,NEU,msa,False
 صادق بكل كلمه والسوريين يشهدون علا كلامه الاسراءيليين ساعدو بعلاج النازحين السوريين '',NEG,msa,False
 * حسين مرتضا * * حلب * بلغ عدد الباصات قامت بترحيل المسلحين الاحياء الشرقيه لمدينه حلب خلال الساعات ,NEU,msa,False
 حسسوني سوبرمان داير حاجه كبيره ! ! وكان ماهداه ربك  يبقا لحيق خوته ان شاءالله,NEU,msa,False
انا نفسي اخطط ارتب اصرف فلوس الدنيا عشان اشوه الاخوان مش حاعرف اخترع حد زي صفوت حجازي,POS,egypt,False
انتخبوا شفيق بالضروره فلول الفلول ببساطه اشترك واستفاد فساد مبارك يمكن للثوره ان تتحالف معهم لانها قامت ضد,NEG,egypt,True
ماعنديش مشكله نقبل او نرفض القرض علا اسس اقتصاديهلكن انك تلوي الدين عشان تحلل تحرم ده اللي ينرفز,NEG,msa,False
 الله  اذا الحيوان يتحمل شده البرد وتجمد  فكيف حال اخوتنا النازحين الخيام السوريين والعراقييناليمنيينتصدق '',NEG,egypt,False
يخربيتك سيسي الكهربا قطعت هوبا فلول ستايل,POS,msa,False
 شبكه الاخباريه|| سوريه وماساتهابقلم  وليد البني,NEG,egypt,True
ماظه  لابد تسليط الضوء اعلاميا علا مشكله تملك المساكن وتحقيق العداله بوضع نظام لتملك الشقق يراعي البعد الاجتماعي والمادي للعامل,NEU,egypt,False
 يارب افوز رمضان اشارك معك ملاك ومافوز الحين متفاءله تفوزيني '',NEU,msa,False
 الاجنبيه  فما شفت حساب اخباري متميز علا الداوم بصراحهلكن عندك الاساسيه,POS,levant,False
 صور الاحتفاليه بمناسبه المولد النبوي الشريف بحضور الاستاذه رشيده المنصوري ومجموعه خريجات جامع الزيتونه '',NEU,gulf,False
 * بيصور مساله البورد * = بتصطاد بوكيمون هشيلك الماده '',NEU,msa,False
اسماء شهداء الثوره كتير جدا بقا,NEG,egypt,True
  هيلاري تعرف جيدا كيفيه مواجهه يصلح حتا ليكون باءعا متجر صغير '',POS,msa,False
عندما صعد نيل ارمسترونج علا سطح القمر قررنا ان يكون اسهامنا الحضاري اصدار اشاعه انه سمع الاذان واسلمالاشاعه اوفر بكتير وهدفها الخير,NEU,msa,True
 يتساءل مصير مليون شجره  طب هتحطهم فين سيسي ؟  ,NEU,msa,False
 يعني ريكي مارتن الصراحه ماقدراقول شي لاني احب اغانيك شاسوي ,NEU,egypt,True
 الدوري الاسباني جوله - مدريد نقطه- برشلونه نقطه- اشبيليه نقطه- فياريال نقطه- سويداد نقطه '',POS,gulf,False
مثله كمثل قال استوقد نارا فلما استجوب قال  قال نباني احد  عديمو المصادر ,NEU,msa,False
